CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
849416	7224	679	120	8148.639406297641	504	120	8.88516409509682	9.005606248285646	a	-0.1279954881364398	0
821108	739	84	83	978.6608642203234	74	83	6.6052979209482015	6.886185172118533	a	-0.3243042817595716	0
820170	1076	117	134	918.5676532594264	70	134	6.98100574072173	6.822815558185944	a	0.1713889512459359	0
849400	973	104	88	939.1710398745911	70	88	6.880384082186005	6.844997613711919	a	0.03602002051716391	0
847819	6311	605	96	7528.820858958102	476	96	8.75004942158424	8.926493716096221	a	-0.1929679700456508	0
846976	1472	154	86	1514.3489162146057	105	86	7.294377299288821	7.322740867296728	a	-0.028769644167530917	0
846790	481	60	96	418.9355278416823	37	96	6.175867270105761	6.037717036583139	a	0.1481480276405971	0
847332	441	54	90	870.4930844907087	66	90	6.089044875446846	6.76905981488112	a	-0.9739072210673667	0
847196	11359	1146	92	11146.432158804104	731	92	9.33776566023142	9.31887473992442	a	0.019070482659152788	0
847076	162	27	98	185.43047953648232	22	98	5.087596335232384	5.222680038414157	b	-0.14463258973137227	1
836482	286	39	94	334.8050324964264	32	94	5.655991810819852	5.813548369853684	a	-0.17064696677072178	0
836321	159	26	96	200.88301949785586	23	96	5.0689042022202315	5.302722746087693	b	-0.2634152169676469	1
849415	190	29	91	207.7508150362441	23	91	5.247024072160486	5.336339356886678	b	-0.09342534229602162	1
820348	229	32	94	331.3711347272323	31	94	5.43372200355424	5.803239000194822	a	-0.44703552282634185	0
818939	1201	130	112	1414.7658809079762	104	112	7.0909098220799835	7.254719341199409	a	-0.17798990916567536	0
851504	2803	282	89	3020.113088006226	205	89	7.938445551164788	8.013049556027495	a	-0.07745739850382671	0
848385	2187	218	88	2321.3148919752234	162	88	7.690286020676768	7.7498890678928465	a	-0.061415131218666374	0
846785	840	92	127	765.7592025302881	61	127	6.733401891837359	6.640867763310001	a	0.09695057822929054	0
847300	320	41	82	1207.0150658717323	88	82	5.768320995793772	7.095905703100602	a	-2.7719220808491634	0
846453	1725	179	122	1794.2115844039263	130	122	7.45298232946546	7.492320975688848	a	-0.04012265762546452	0
846329	1160	128	92	829.2863112603793	66	92	7.05617528410041	6.72056546494251	a	0.3987931360364432	0
836445	521	61	98	578.6117741092088	49	98	6.255750041753367	6.360631741642299	a	-0.11057922093898043	0
836320	153	26	97	197.44912172866174	24	97	5.030437921392435	5.285480939653187	b	-0.2905171354814493	1
820928	222	30	98	343.3897769194117	31	98	5.402677381872279	5.838866177837974	a	-0.546800796934287	0
821048	4420	456	77	5288.20256455894	364	77	8.393894975071744	8.573233687257558	a	-0.19642591958347055	0
818894	450	52	98	391.46434568812936	35	98	6.1092475827643655	5.969894440244378	a	0.14952997624592013	0
848695	2344	227	84	2311.013198667641	156	84	7.759614150696903	7.74544132149461	a	0.014273739912596284	0
846924	9439	935	74	5380.917804327181	362	74	9.152605321324945	8.590614234205903	a	0.7541617142728745	0
845892	1072	116	83	1450.8218074845145	108	83	6.977281341630747	7.279885438647111	a	-0.35337855175794264	0
846452	1744	181	122	966.642222028144	78	122	7.463936604468925	6.873828439429627	a	0.8041835544291205	0
846306	251	35	97	272.99487265093234	28	97	5.5254529391317835	5.609453013510169	a	-0.08762897470490971	0
836442	163	25	95	200.88301949785586	24	95	5.093750200806762	5.302722746087693	b	-0.23241116256353278	1
836296	182	28	93	178.5626839980941	21	93	5.204006687076795	5.18493971043131	b	0.019249912271382508	1
820899	359	44	92	372.5779079575617	34	92	5.883322388488279	5.9204461648303965	a	-0.03782147063387664	0
821017	1880	191	94	1785.626839980941	124	94	7.539027055823995	7.487524803425355	a	0.05285155773087857	0
818743	2201	218	113	999.2642508354882	75	113	7.696667081526462	6.907019259021375	a	1.2026205762487114	0
848680	563	66	96	549.4236430710588	46	96	6.333279628139691	6.30886980708371	a	0.02471017965855049	0
849179	239	33	100	269.5609748817382	27	100	5.476463551931511	5.596794616638245	a	-0.12787018778969972	0
847445	1133	126	135	786.3625891454528	65	135	7.0326242610280065	6.667417995404122	a	0.44081116731562875	0
845866	2575	262	95	2515.330115934691	180	95	7.853604813097837	7.830159332741105	a	0.023722486240393748	0
847179	235	32	100	238.65589495899115	26	100	5.459585514144159	5.475022744420629	a	-0.0155569998254943	0
847035	2401	250	90	2596.026713510753	182	90	7.783640596221253	7.861737368029416	a	-0.08122728592701067	0
836434	1957	190	122	1838.8522554034498	125	122	7.579167967396076	7.516896881737686	a	0.06425080875822098	0
848961	423	52	98	456.7084033028176	41	98	6.0473721790462776	6.124045120071636	a	-0.07968889669696821	0
820479	174	27	100	262.69317934335	26	100	5.159055299214529	5.570986732682373	a	-0.5097309157663792	0
820282	333	43	100	424.0863744954735	38	100	5.808142489980444	6.049937147917914	a	-0.27353265614256306	0
818673	475	58	98	568.3100808016264	47	98	6.163314804034641	6.342667186667001	a	-0.1964422753718451	0
620371	213	31	98	254.1084349203647	27	98	5.3612921657094255	5.537761085054052	a	-0.19299734704396565	0
620175	1222	129	104	1311.748947832153	94	104	7.108244139731541	7.1791166004564575	a	-0.07344431082827563	0
1005939	1345	131	90	1380.426903216035	97	90	7.20414929203594	7.230148080468903	a	-0.02633970499333471	0
1005744	2098	210	117	2178.8081345536675	148	117	7.6487397889562425	7.686533279004325	a	-0.03851674668906946	0
1005579	1827	165	82	1098.8472861421176	76	82	7.510430556378006	7.002016987643655	a	0.6626514193926927	0
1005419	429	50	98	430.9541700338617	38	98	6.061456918928017	6.066001750421721	a	-0.004555174904106618	0
1005382	1724	147	91	1888.6437730567645	120	91	7.452402451223638	7.543614270076399	a	-0.09550102845519981	0
1005972	2472	237	91	2733.382624278517	181	91	7.812782818577581	7.913295177694265	a	-0.10573730755603439	0
1005928	1254	121	94	915.1337554902323	66	94	7.134093721192866	6.819070235455782	a	0.37029149288481755	0
1005861	2660	256	100	2025.9996838245293	146	100	7.886081401775745	7.613818528749648	a	0.3129320903834756	0
1005834	1304	127	91	1182.9777814873735	83	91	7.1731917424865985	7.0757900823035955	a	0.10230303595428802	0
1005806	514	55	100	406.9168856495029	35	100	6.2422232654551655	6.008608952425068	a	0.26315721496682487	0
620303	189	29	100	209.46776392084115	24	100	5.241747015059643	5.344569856023194	b	-0.10829504720021776	1
620125	188	28	100	223.20335499761762	24	100	5.236441962829949	5.40808326174552	b	-0.18725188828520012	1
1005846	1035	114	91	1105.7150816805058	85	91	6.942156705699469	7.008247537394291	a	-0.06832375041594774	0
1005652	1390	142	138	1689.4777024435057	118	138	7.237059026124737	7.432174708342191	a	-0.21545158449173063	0
1005417	201	28	100	279.8626681893206	28	100	5.303304908059076	5.6342990120967	a	-0.3923515830314457	0
1005368	1258	129	79	1150.3557526800294	84	79	7.1372784372603855	7.047826523674949	a	0.0935747459594023	0
1005969	675	69	112	642.1388828393	49	112	6.51471269087253	6.464804608704469	a	0.05117447025696431	0
1005926	335	43	97	322.78639030424705	31	97	5.814130531825066	5.776990774119887	a	0.03783805656812489	0
1005857	6576	642	86	5073.583953984308	321	86	8.791181936736017	8.531802741130136	a	0.2961251966345877	0
1005832	4636	465	81	3363.502864925638	228	81	8.441607204459642	8.120738229234478	a	0.37832497434263224	0
1005802	2465	245	97	3760.1180572675585	253	97	7.80994708647679	8.232205634100485	a	-0.5254028629888676	0
621026	1340	126	83	1467.991296330485	98	83	7.200424892944957	7.291650280226698	a	-0.09551589278394412	0
620100	1814	178	101	2228.5996522069822	148	101	7.503289630675082	7.709128708553973	a	-0.22855548633240486	0
1005818	1219	115	97	1282.560816794003	86	97	7.105786129481271	7.156613996422755	a	-0.05214176931419434	0
1005651	1148	127	98	1467.991296330485	111	98	7.045776576879511	7.291650280226698	a	-0.2787380630056491	0
1005479	430	51	100	369.1440101883676	33	100	6.063785208687608	5.9111868394176	a	0.16485704259586575	0
1005407	423	50	100	451.5575566490264	38	100	6.0473721790462776	6.1127028434677015	a	-0.06751195425301759	0
1005997	201	29	98	238.65589495899115	25	98	5.303304908059076	5.475022744420629	a	-0.1873427609900058	0
1005968	7872	661	98	3229.580851927067	208	98	8.971067438732089	8.080107640590967	a	1.4374680061974097	0
1005924	181	27	93	202.59996838245291	23	93	5.198497031265826	5.311233435755602	b	-0.11933684189200511	1
1005855	5702	506	101	5351.729673289032	349	101	8.648572269472618	8.585175091057275	a	0.06544992891909307	0
1005830	269	37	100	252.39148603576763	27	100	5.594711379601839	5.530981398068674	a	0.06580457298737374	0
1005791	677	74	138	537.4050008788794	46	138	6.517671272912275	6.286752001830091	a	0.25975753648147126	0
621007	291	39	100	355.4084191115911	33	100	5.673323267171493	5.8732676045553065	a	-0.22133477357935094	0
620058	258	33	98	406.9168856495029	35	98	5.552959584921617	6.008608952425068	a	-0.5771972311996236	0
1005817	1742	170	87	1584.743820483085	111	87	7.462789157412448	7.3681780457927895	a	0.0992312937172255	0
1005649	1766	174	139	1880.0590286337792	123	139	7.476472381163905	7.539058453540538	a	-0.06458608642909347	0
1005405	1038	100	122	975.2269664511293	67	122	6.945051063725834	6.8826702300110885	a	0.06436761462544771	0
1005996	1858	172	88	2122.1488213619646	143	88	7.527255919373784	7.6601844493075735	a	-0.14216836456510462	0
1005963	190	27	100	248.9575882665735	25	100	5.247024072160486	5.517282553710512	a	-0.3103030961398605	0
1005904	2456	237	85	2108.413230285188	142	85	7.806289289267033	7.653690919997025	a	0.16485704259586553	0
1005854	166	23	97	197.44912172866174	21	97	5.111987788356544	5.285480939653187	d	-0.18945254053410676	5
1005829	402	50	91	382.87960126514406	35	91	5.996452088619021	5.947720582750056	a	0.049938410590892435	0
621001	165	24	92	171.69488845970585	20	92	5.10594547390058	5.145718997278029	d	-0.040575081573974936	5
620055	197	29	100	248.9575882665735	27	100	5.2832037287379885	5.517282553710512	a	-0.2637441028760077	0
1005648	295	40	100	286.7304637277088	29	100	5.68697535633982	5.658542623706692	a	0.02884080109515086	0
1005470	972	94	81	896.2473177596646	65	81	6.879355804460439	6.798216399172576	a	0.08452207414097845	0
1005404	1652	164	109	1306.5981011783617	96	109	7.409741954080923	7.175182169151623	a	0.26435205937475037	0
1005991	1188	108	87	827.5693623757822	59	87	7.080026499922591	6.718492925340538	a	0.435529218468764	0
1005961	830	83	111	741.7219181459293	59	111	6.721425700790643	6.6089743995340475	a	0.11901776082704685	0
1005901	3117	281	92	1576.1590760600998	106	92	8.044626279767337	7.3627462019104275	a	0.9775922667599746	0
1005852	1030	104	108	889.3795222212764	67	108	6.937314081223682	6.7905240535494205	a	0.1581107662873955	0
1005812	855	88	86	715.9676848769734	53	86	6.75110146893676	6.573635033088738	a	0.19418797532309973	0
1005736	4406	426	101	4352.465422453543	305	101	8.39072252736229	8.37849772731522	a	0.012299828338734553	0
620274	1912	196	83	2800.3436307778024	182	83	7.555905093611346	7.937497413910951	a	-0.4646148696536623	0
620047	264	35	98	324.5033391888441	30	98	5.575949103146316	5.782295826349579	a	-0.22917931510925804	0
1005792	313	40	97	391.46434568812936	34	97	5.746203190540153	5.969894440244378	a	-0.2506848105052055	0
1005607	875	93	117	667.8931161082558	53	117	6.774223886357614	6.504128154908384	a	0.3100898615313401	0
1005464	2608	261	93	2711.0622887787554	182	93	7.866338923046544	7.90509582554558	a	-0.03951774876486014	0
1005395	2863	261	122	3373.80455823322	224	122	7.959625305098115	8.1237963355933	a	-0.17841584290367463	0
1005990	1038	108	89	515.0846653791176	43	89	6.945051063725834	6.244331285946139	a	1.0152026836908474	0
1005953	5956	523	130	2333.333534167403	161	130	8.6921543938039	7.755053225441081	a	1.5525712088671728	0
1005899	1707	167	91	2553.1029913958264	172	91	7.442492722794441	7.845064757750093	a	-0.49566666162614315	0
1005850	1277	124	144	1395.8794431774086	98	144	7.152268856032539	7.241279920837748	a	-0.09309275111778281	0
1005811	1336	135	88	940.8879887591881	68	88	7.197435354096591	6.846824098237953	a	0.41993522710590914	0
1005718	278	36	98	329.65418584263523	31	98	5.627621113690637	5.798044183317718	a	-0.1858064238943713	0
620243	400	47	98	508.2168698407294	41	98	5.991464547107982	6.230908265613998	a	-0.2705421746018235	0
620757	248	34	100	279.8626681893206	28	100	5.5134287461649825	5.6342990120967	a	-0.1284785007633895	0
1005769	846	84	73	748.5897136843175	55	73	6.740519359606223	6.618191054638972	a	0.13012506655516343	0
1005606	1134	126	122	1172.6760881797911	89	122	7.033506484287697	7.067043670860728	a	-0.03410589786577711	0
1005451	2904	263	100	2987.491059198882	191	100	7.973844375944687	8.002189203498512	a	-0.02875036473790704	0
1005393	1004	110	113	983.8117108741146	76	113	6.911747300251674	6.891434528004677	a	0.020520480598821278	0
1005987	1239	121	100	1076.5269506423558	78	100	7.122059881629142	6.981495351922858	a	0.15092334591409684	0
1005949	263	35	100	281.57961707391763	28	100	5.572154032177765	5.640415239114136	a	-0.0706449318399911	0
1005886	883	91	88	758.8914069918999	58	88	6.78332520060396	6.631858693367636	a	0.1635393310092188	0
1005838	1120	113	121	750.3066625689146	55	121	7.02108396428914	6.620482006385528	a	0.49272298364687606	0
1005809	489	56	94	592.3473651859853	49	94	6.192362489474872	6.384093228321297	a	-0.2113443050838144	0
1005717	4673	455	108	1655.1387247515645	120	108	8.449556542700426	7.411640105900483	a	1.8233282987813695	0
620208	2486	245	83	3581.5553732694643	232	83	7.818430272070656	8.183552446850655	a	-0.44069001338272895	0
1005751	1040	108	78	1121.1676216418794	79	78	6.946975992135418	7.022125940566369	a	-0.07804579004026868	0
1005605	259	33	100	288.44741261230587	28	100	5.556828061699537	5.6645127906931965	a	-0.11369657379268672	0
1005439	1156	118	97	1025.018484104444	73	97	7.052721049232323	6.932465924682539	a	0.12778454040269738	0
1005390	251	33	100	254.1084349203647	25	100	5.5254529391317835	5.537761085054052	a	-0.012384202869978767	0
1005934	158	25	98	175.12878622889997	21	98	5.062595033026967	5.165521624574208	b	-0.10841003942341754	1
1005884	1969	189	105	1861.1725909032116	124	105	7.585281078639126	7.528961993289529	a	0.05793520150888343	0
1005837	853	86	123	2098.1115369776057	136	123	6.748759547491679	7.648792951021478	a	-1.459685271954989	0
1005808	246	33	92	285.01351484311175	28	92	5.5053315359323625	5.6525365996464805	a	-0.15859152375248686	0
1005715	1623	158	139	1692.9116002126998	117	139	7.392031567514591	7.434205165892573	a	-0.04307553925613039	0
521166	240	32	89	252.39148603576763	25	89	5.480638923341991	5.530981398068674	a	-0.05163119181569842	0
521046	5296	496	95	5734.6092745541755	344	95	8.574707097616844	8.654274897260683	a	-0.08281897178137765	0
520355	408	48	92	465.2931477258029	39	92	6.0112671744041615	6.142667632169638	a	-0.14042438168088944	0
520283	275	37	94	321.06944141965	30	94	5.616771097666572	5.771657428144524	a	-0.167525241526	0
520098	267	35	97	242.08979272818527	25	97	5.58724865840025	5.489308701668105	a	0.10289656160672389	0
519969	4355	425	97	5346.57882663524	352	97	8.379079889286603	8.584212163683882	a	-0.22768744584046852	0
519535	924	96	88	1079.96084841155	75	88	6.828712071641684	6.984680067990378	a	-0.16878879698219684	0
518981	382	49	98	434.38806780305583	39	98	5.945420608606575	6.073938300017457	a	-0.13714153875145496	0
518883	128	22	89	149.3745529599441	19	89	4.852030263919617	5.006456929944521	d	-0.16698869499956337	5
518990	3410	320	87	1840.5692042880469	122	87	8.134467570277563	7.517830152920684	a	0.8526877403227155	0
518916	1174	121	100	810.3998735298117	62	100	7.068172000388042	6.697527796875493	a	0.4486675508554516	0
520436	985	105	94	1025.018484104444	76	94	6.892641641172089	6.932465924682539	a	-0.04062790264410565	0
521021	2633	256	126	2372.823358513135	160	126	7.87587915949631	7.771835815617552	a	0.10964855034548271	0
520354	6252	589	73	7794.947936070646	503	73	8.740656691541368	8.96123110232533	a	-0.2467926961085487	0
520277	2136	215	130	2024.2827349399322	142	130	7.666690200080086	7.612970711827308	a	0.05518856784765447	0
520093	183	28	100	219.7694572284235	24	100	5.209486152841421	5.392579075209555	b	-0.20092599578373505	1
519938	1258	138	129	1148.6388037954323	88	129	7.1372784372603855	7.046332871418166	a	0.09520938683527569	0
519529	894	98	92	1272.2591234864205	93	92	6.795705775173514	7.148549436586024	a	-0.4231086392465555	0
518979	4205	422	100	4505.273873182682	312	100	8.344029572407049	8.413003961353917	a	-0.0714087688900551	0
518881	182	28	100	236.9389460743941	26	100	5.204006687076795	5.467802496447142	a	-0.3018623410680994	0
518785	1566	161	127	949.4727331821734	72	127	7.356279876550748	6.855906812812272	a	0.6493364635670213	0
518988	1987	205	85	3289.6740628879643	221	85	7.594381242551817	8.098543769820743	a	-0.655598421181663	0
518896	2613	264	117	1294.5794589861823	95	117	7.868254265520613	7.165941179297893	a	1.018416082429043	0
520415	1714	170	96	1658.5726225207586	113	96	7.446585099157725	7.413712645502455	a	0.03341872205451035	0
521019	15401	1477	95	6079.716000358185	408	95	9.642187721358466	8.712713263401842	a	1.5331775364330595	0
520353	421	50	89	496.19822764854996	40	89	6.042632833682381	6.206975499402369	a	-0.17861811793004745	0
520198	160	25	97	176.84573511349703	22	97	5.075173815233827	5.175277799519573	b	-0.10528584445935651	1
520082	262	34	83	286.7304637277088	27	83	5.568344503761097	5.658542623706692	a	-0.09439108293018639	0
519912	2999	278	105	2738.5334709323083	182	105	8.00603417874901	7.915177826508882	a	0.09511168361912281	0
519512	1756	161	93	1239.6370946790764	86	93	7.470793774195062	7.122573950182764	a	0.416543605816025	0
518977	1289	132	105	976.9439153357264	72	105	7.161622002939187	6.8844292454162686	a	0.31942067478565095	0
518880	1548	147	88	1222.4676058331058	87	88	7.344719054149673	7.1086267227019135	a	0.26629122327134835	0
518767	1459	148	114	1091.9794906037293	80	114	7.285506548522785	6.995747374630059	a	0.3361056801473019	0
518971	898	95	85	600.9321096089706	49	85	6.8001700683022	6.398481965773397	a	0.49434517750155327	0
518895	1553	158	107	1059.3574617963852	79	107	7.347943823148687	6.965417835195325	a	0.46598297175962666	0
520410	572	67	78	532.2541542250882	44	78	6.349138991379798	6.277121108769129	a	0.07467456187876631	0
521016	708	82	128	885.9456244520823	71	128	6.56244409369372	6.7866555767714996	a	-0.2513356277571783	0
520197	1717	182	135	697.0812471464058	57	135	7.448333860897476	6.54690197089167	a	1.4631275149471694	0
520056	639	69	78	480.7456876871764	39	78	6.459904454377535	6.175338414459187	a	0.32918508967635374	0
519801	991	104	121	1019.8676374506529	77	121	6.898714534329988	6.927428130652582	a	-0.029129805701970657	0
519465	298	38	97	317.6355436504559	31	97	5.697093486505405	5.760904636368262	a	-0.06589108607535521	0
518934	2022	208	118	2091.2437414392175	147	118	7.611842399580417	7.645514259559779	a	-0.03424517380772385	0
518860	2068	207	88	1229.335401371494	86	88	7.63433723562832	7.1142289782505825	a	0.6822097514582752	0
518738	958	104	125	944.3218865283823	71	125	6.86484777797086	6.850467089516454	a	0.014484588006217658	0
518970	1113	117	86	1164.0913437568058	81	86	7.014814351275545	7.059696099230333	a	-0.04590417228823518	0
518875	3825	374	116	3157.4689987739907	212	116	8.249313746260636	8.057526035894258	a	0.2114133191759615	0
521117	2112	211	101	1133.1862638340588	83	101	7.655390644826152	7.032788646310409	a	0.8637712681533849	0
520295	170	26	90	127.05421746018234	18	90	5.135798437050262	4.844613904494107	b	0.3380114678466024	1
520324	1675	143	87	1279.1269190248088	78	87	7.423568444259167	7.1539330296694965	a	0.3094869438577683	0
520189	230	28	90	235.22199718979704	22	90	5.438079308923196	5.460529737118062	b	-0.022704335607813153	1
520031	301	37	96	338.2389302656205	30	96	5.707110264748875	5.823752540027925	a	-0.1237173762977426	0
519711	629	66	67	779.4947936070646	57	67	6.444131256700441	6.658646009331285	a	-0.2392604031908816	0
519438	4131	382	84	3229.580851927067	204	84	8.326274787396764	8.080107640590967	a	0.2791133553863694	0
518931	1470	136	104	1196.71337256415	86	104	7.293017679772782	7.087334222050461	a	0.22836431321084816	0
518856	11641	1078	50	11031.396583536101	708	50	9.36228862824824	9.308500721053358	a	0.055260765202993944	0
518737	285	34	93	405.19993676490583	34	93	5.652489180268651	6.004380616315547	a	-0.42175416408738897	0
518969	1247	122	84	600.9321096089706	47	84	7.1284959456800365	6.398481965773397	a	1.0751096173100634	0
518754	1768	166	128	734.8541226075411	54	128	7.477604243197589	6.599672006871734	a	1.4059196861092182	0
521100	1251	128	90	1814.814971019091	126	90	7.1316985104669115	7.503738797160175	a	-0.45069142367633175	0
520285	1269	136	127	1136.6201616032529	86	127	7.1459844677143876	7.035814367226945	a	0.11646796605298593	0
520320	274	32	89	250.67453715117057	24	89	5.6131281063880705	5.524155432998274	b	0.09305078654543553	1
520173	1181	101	120	903.1151132980528	58	120	7.074116816197362	6.805850024027647	a	0.3076959765263474	0
520009	1337	134	90	1677.4590602513263	115	90	7.198183577101943	7.42503546333272	a	-0.2546440241221588	0
519583	1066	107	125	1025.018484104444	72	125	6.97166860472579	6.932465924682539	a	0.039981245734667326	0
518930	926	103	127	1086.8286439499382	81	127	6.8308742346461795	6.9910192334341135	a	-0.17368104098265458	0
518837	124	22	98	139.07285965236176	20	98	4.820281565605037	4.934997965962376	d	-0.12155531977711087	5
518695	4265	416	67	5221.241558059655	341	67	8.35819745992578	8.560490498967303	a	-0.22420669591082176	0
518951	1297	130	94	1162.3743948722088	84	94	7.167809184316444	7.058220084202213	a	0.1158194861498063	0
518750	4866	497	65	5906.304163013881	392	65	8.490027523343468	8.68377556165738	a	-0.21379041574473523	0
521097	902	93	79	980.3778131049205	71	79	6.804614520062624	6.887938020945947	a	-0.08689336264403602	0
520244	402	46	95	346.8236746886058	31	95	5.996452088619021	5.848816508691142	a	0.15909042357311387	0
520300	1464	148	77	961.4913753743529	70	77	7.288927694521257	6.868485595019132	a	0.5226345628217386	0
520150	364	44	100	355.4084191115911	33	100	5.8971538676367405	5.8732676045553065	a	0.02417382489105102	0
519991	646	73	69	533.9711031096853	43	69	6.470799503782602	6.280341723469172	a	0.20980329504329442	0
519576	644	71	95	640.4219339547029	49	95	6.467698726104354	6.462127230933753	a	0.005587044814661546	0
519404	1452	154	89	1148.6388037954323	80	89	7.280697195384741	7.046332871418166	a	0.2641049520547061	0
518913	640	71	106	1179.5438837181794	85	106	6.461468176353717	7.072883103512287	a	-0.8430373183096553	0
518813	1126	120	86	1134.9032127186558	80	86	7.026426808699636	7.034302651141624	a	-0.007906938471275105	0
518690	836	87	118	872.2100333753058	64	118	6.728628613084702	6.771030258868419	a	-0.04331343705180113	0
518947	6509	613	77	7597.498814341984	466	77	8.780941113572387	8.935574368731967	a	-0.1672298070889513	0
518706	640	69	106	583.762620763	47	106	6.461468176353717	6.369494428900144	a	0.09633604009022645	0
521078	3827	378	79	3346.3333760796672	234	79	8.249836485425702	8.115620510797498	a	0.14363979015248285	0
520373	1230	128	117	868.7761356061117	66	117	7.114769448366463	6.767085480577403	a	0.4157847454475443	0
520117	2178	219	117	1179.5438837181794	85	117	7.686162303492906	7.072883103512287	a	0.846476447433621	0
519986	8063	764	86	7216.336161961437	477	86	8.995040974685022	8.884102646295053	a	0.11732599743641026	0
519562	982	102	89	896.2473177596646	66	89	6.889591308354466	6.798216399172576	a	0.09567970864860165	0
519143	1747	167	82	2111.847128054382	142	82	7.465655310134056	7.655318259656401	a	-0.20884208818224503	0
