CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
820216	1143	134	127	1666.231276274895	147	127	7.04141166379481	7.418319634385458	a	-0.45777014547234907	0
849450	292	40	100	336.6753561041883	37	100	5.676753802268282	5.8191191310445785	a	-0.15299779487735732	0
848654	1234	149	126	1228.241576898613	111	126	7.1180162044653335	7.113338813218292	a	0.0046883473167611545	0
849103	779	89	93	1103.5470005637285	94	93	6.658011045870748	7.006284817054133	a	-0.41662002639759765	0
846842	875	97	105	977.2937420246578	86	105	6.774223886357614	6.884787263993334	a	-0.11690713374246609	0
846613	768	90	86	726.3459071507026	65	86	6.643789733147672	6.588026357486059	a	0.05734745999009938	0
847231	323	41	95	305.5017120204672	33	95	5.777652323222656	5.72195538259093	a	0.057277217413303605	0
846353	1686	180	90	1130.0445980348914	95	90	7.430114138561801	7.030012378215088	a	0.49197651396404707	0
846033	578	68	94	486.3088477060498	47	94	6.359573868672378	6.186843911169896	a	0.18854510405571134	0
849432	327	41	91	324.2058984706999	35	91	5.7899601708972535	5.781378803061731	a	0.008618293320633796	0
821121	273	37	91	310.17775863302535	35	91	5.60947179518496	5.737145548084905	a	-0.1361822660550378	0
820180	329	42	94	317.97116965395566	34	94	5.796057750765372	5.761960717204629	a	0.03468500102712735	0
849401	872	103	83	894.6835852027967	87	83	6.77078942390898	6.796470119679979	a	-0.026013285783023754	0
848613	987	116	124	1585.17980165722	136	124	6.894670039433482	7.368453119408973	a	-0.6060585629759068	0
846978	1331	146	87	620.3555172660507	62	87	7.193685818395112	6.430292728644851	a	1.1455439066066635	0
848256	486	63	98	537.7453604441897	54	98	6.186208623900494	6.287385140391772	a	-0.10647193507034913	0
847339	918	106	84	757.5195512344237	72	84	6.822197390620491	6.630049347260907	a	0.2118499100175879	0
847201	1971	211	150	1759.7522085260584	149	150	7.58629630715272	7.472928287510075	a	0.12004405532235674	0
846350	246	36	100	241.59574164883884	29	100	5.5053315359323625	5.48726584027966	a	0.018229867468288363	0
836511	1150	108	136	1059.9038988465188	82	136	7.047517221357296	6.965933521530565	a	0.08500402843270205	0
836341	260	38	98	275.8867501409321	33	98	5.560681631015528	5.619990455934242	a	-0.06110288515743134	0
849416	7858	693	124	8239.194131327498	578	124	8.969287400118406	9.016657818524648	a	-0.0485103246789893	0
821108	862	100	88	866.6273055274478	80	88	6.759255270663693	6.764609017610995	a	-0.005368103860148299	0
820170	1097	118	141	1063.021263254891	89	141	7.00033446027523	6.9688703812038755	a	0.03196430581366605	0
849400	719	83	90	818.30815719768	76	90	6.577861357721047	6.707238985952037	a	-0.13811982920400556	0
847819	6983	701	109	6470.089829576323	516	109	8.851233902846035	8.774945271413452	a	0.07927404161825424	0
846976	1528	161	90	1527.5085601023359	128	90	7.331714969726466	7.3313932950250305	a	0.0003217264442898493	0
846790	545	67	88	505.0130341562825	51	88	6.300785794663244	6.224584239152742	a	0.07918006692742718	0
847332	598	73	73	905.5943606320992	83	73	6.393590753950631	6.808591480212324	a	-0.5143718405219051	0
847196	12309	1319	109	10041.03075936658	825	109	9.418085981110297	9.214435053251558	a	0.22587016163831475	0
847076	140	24	98	166.7789958479081	23	98	4.941642422609304	5.116669557822319	a	-0.19127854177077208	0
836482	378	50	94	358.4969069627931	37	94	5.934894195619588	5.881920032283609	a	0.054402402526811944	0
836321	178	28	93	185.4831822981408	25	93	5.181783550292085	5.222964216471943	a	-0.04204034998955497	0
849415	188	29	96	208.86341536093164	26	96	5.236441962829949	5.341680523311324	a	-0.11097561362197683	0
820348	225	33	94	277.44543234511815	31	94	5.41610040220442	5.625624273652498	a	-0.23309081042274737	0
818939	928	101	112	1128.4859158307054	96	112	6.833031732786201	7.028632115746129	a	-0.21604085757619118	0
851504	2236	243	91	2994.2285142414157	256	91	7.71244383427499	8.00444188612897	a	-0.3391004088736207	0
848385	1294	141	89	1751.9587975051281	156	89	7.165493475060845	7.468489753814049	a	-0.3539094262017992	0
846785	859	98	130	949.2374623493088	84	130	6.755768921984255	6.85565899107031	a	-0.10504943230420105	0
847300	298	42	95	727.9045893548887	72	95	5.697093486505405	6.590169981029311	a	-1.4426328501841903	0
846453	1202	126	109	1527.5085601023359	124	109	7.091742115095153	7.3313932950250305	a	-0.27080579043455555	0
846329	952	109	89	902.476996223727	84	89	6.858565034791365	6.805143200933409	a	0.05487453307230461	0
836445	476	53	97	526.8345850148872	48	97	6.16541785423142	6.266886618843432	a	-0.10679534666993118	0
836320	162	27	100	183.92450009395475	25	100	5.087596335232384	5.214525347826078	a	-0.13533642033305404	0
820928	196	28	97	274.32806793674604	29	97	5.278114659230517	5.6143247183985645	a	-0.3996329996772756	0
821048	5832	605	74	5634.636168132596	479	74	8.671115273688494	8.636687857953278	a	0.03502689898304712	0
818894	457	55	100	453.5765214181426	45	100	6.124683390894205	6.117163990531906	a	0.007547742046157158	0
848695	1489	156	95	2094.8688824260607	172	95	7.305860032684009	7.647246244443508	a	-0.406896495920793	0
846924	7887	776	80	5237.172206065152	425	80	8.97297111339799	8.563536976317662	a	0.505965373998222	0
845892	665	77	75	957.0308733702391	84	75	6.499787040655854	6.863835651507555	a	-0.4391441704815626	0
846452	2120	231	126	1448.015767688847	132	126	7.659171367666058	7.277949462174251	a	0.46407245508361794	0
846306	234	34	91	271.2107035283739	31	91	5.455321115357702	5.602896022574942	a	-0.1590201005486065	0
836442	199	29	89	221.33287299442011	27	89	5.293304824724492	5.399667780961674	a	-0.11222549243427182	0
836296	167	27	96	166.7789958479081	24	96	5.117993812416755	5.116669557822319	a	0.0013251318067259987	0
820899	411	51	93	358.4969069627931	36	93	6.018593214496234	5.881920032283609	a	0.14645340592200973	0
821017	2046	205	96	1822.0994966935007	153	96	7.6236419465115715	7.507744684832481	a	0.12288050334946243	0
818743	2591	264	116	1363.8469286627999	115	116	7.85979918056211	7.218064609718027	a	0.8997733144000091	0
848680	660	77	73	678.0267588209348	66	73	6.492239835020471	6.519186754449097	a	-0.027313270940810375	0
849179	280	40	100	316.41248744976957	36	100	5.634789603169249	5.7570467024022	a	-0.13004459803489143	0
847445	1169	122	124	863.5099411190756	75	124	7.063903961472068	6.761005410107697	a	0.3537771186340033	0
845866	1711	181	98	2071.48864936327	178	98	7.444833273892193	7.636022782073659	a	-0.21068886578800106	0
847179	258	35	92	274.32806793674604	31	92	5.552959584921617	5.6143247183985645	a	-0.06328708502614733	0
847035	2548	253	92	2221.122140965131	182	92	7.843064016692054	7.7057678160631635	a	0.1471678900525626	0
836434	2631	296	123	2665.3465691581578	232	123	7.875119281040293	7.888089372857118	a	-0.013054568285122636	0
848961	282	39	98	361.6142713711652	39	98	5.641907070938114	5.890578095026723	a	-0.2823201112452667	0
820479	171	26	100	197.95263993162925	24	100	5.14166355650266	5.288027809819004	a	-0.1576177773779488	0
820282	288	40	100	366.2903179837234	39	100	5.662960480135946	5.903426237504572	a	-0.2718413818879286	0
818673	345	47	100	383.43582222977005	42	100	5.84354441703136	5.949172259292776	a	-0.11140818037614508	0
620371	283	38	98	300.825665407909	34	98	5.645446897643238	5.706530912265299	a	-0.06298821698907786	0
620175	859	103	108	1111.3404115846588	109	108	6.755768921984255	7.013322143774709	a	-0.29376066540705326	0
1005939	1252	130	86	1360.7295642544277	114	86	7.132497551660044	7.215776279200015	a	-0.08684469988372823	0
1005744	1277	138	116	1741.0480220758257	150	116	7.152268856032539	7.462242522429614	a	-0.36338921070933883	0
1005579	1749	175	91	1477.630729568382	118	91	7.466799475018602	7.2981952256154345	a	0.18365161538761798	0
1005419	476	57	100	498.7783053395383	49	100	6.16541785423142	6.212161719154185	a	-0.047853582646088855	0
1005382	1520	155	100	1580.5037550446618	124	100	7.326465613840322	7.365498907511541	a	-0.03980510200306697	0
1005972	1738	187	129	2205.5353189232706	183	129	7.460490305825338	7.698725533437751	a	-0.26900766336206594	0
1005928	1230	132	105	1017.8194793334952	88	105	7.114769448366463	6.925417852636844	a	0.20846576920049542	0
1005861	2720	272	148	2280.3520647242017	186	148	7.908387159290043	7.7320851243805375	a	0.19279827096741387	0
1005834	1287	135	96	1265.6499497990783	104	96	7.160069207596127	7.143341063522091	a	0.0168688429247843	0
1005806	458	58	100	409.93341970093303	42	100	6.126869184114185	6.015994755538178	a	0.11725460279411704	0
620303	196	32	98	204.18736874837347	28	98	5.278114659230517	5.319038046561564	a	-0.04177228953251766	0
620125	189	29	100	201.07000434000136	26	100	5.241747015059643	5.303653127722085	a	-0.06386245682540403	0
1005846	1111	126	91	967.9416487995414	89	91	7.01301578963963	6.875171805293892	a	0.14779646208826946	0
1005652	951	104	125	1407.4900303800096	123	125	6.85751406254539	7.2495632767773985	a	-0.48001054719243896	0
1005417	209	28	92	222.89155519860617	26	92	5.342334251964811	5.40668535362032	a	-0.06646677128519696	0
1005368	1019	110	83	1192.3918862023336	103	83	6.926577033222725	7.083716557186949	a	-0.17015886771573463	0
1005969	732	82	106	707.6417207004699	63	106	6.595780513961311	6.5619379214017615	a	0.03442176822957621	0
1005926	334	44	100	317.97116965395566	36	100	5.811140992976701	5.761960717204629	a	0.05040969709136944	0
1005857	6448	711	118	5326.017091703757	478	118	8.771525284186465	8.580358975475704	a	0.21066077877292888	0
1005832	4945	520	79	4959.726773720034	423	79	8.506132244056813	8.509105932258144	a	-0.002978113997984533	0
1005802	2524	281	131	3217.120069440022	289	131	7.8336002236611035	8.076241849961866	a	-0.2746117549286933	0
621026	1040	113	90	1318.6451447414042	111	90	6.946975992135418	7.184360082966636	a	-0.26792802378981184	0
620100	1310	142	109	1806.51267465164	155	109	7.177782416195197	7.499153566700165	a	-0.3790173088943818	0
1005818	1319	138	107	1298.3822760869855	108	107	7.1846291527173145	7.168874365527255	a	0.01587954818295234	0
1005651	889	97	110	1237.5936701237292	106	110	6.790097235513905	7.120924184607548	a	-0.39211886403119145	0
1005479	685	78	78	534.6279960358175	51	78	6.529418838262226	6.281571170526353	a	0.2812647393686212	0
1005407	444	57	100	433.3136527637239	47	100	6.095824562432225	6.07146183705105	a	0.024661921377545637	0
1005997	289	39	100	307.06039422465324	34	100	5.666426688112432	5.727044452098402	a	-0.06249271358011499	0
1005968	8241	868	106	4936.346540657243	438	106	9.016876974763383	8.504380769899052	a	0.6694532954938701	0
1005924	257	36	98	274.32806793674604	31	98	5.54907608489522	5.6143247183985645	a	-0.06742438885893409	0
1005855	5090	524	108	5224.702748431663	445	108	8.53503310954457	8.561153184962386	a	-0.026464194190896517	0
1005830	399	51	98	346.02744932930466	37	98	5.988961416889864	5.846518105232692	a	0.153087712473015	0
1005791	782	87	136	601.651330815818	58	136	6.661854740545311	6.399678092825244	a	0.2997561211069466	0
621007	271	39	100	305.5017120204672	35	100	5.602118820879701	5.72195538259093	a	-0.12731259048142873	0
620058	209	32	100	268.0933391200018	32	100	5.342334251964811	5.591335200173866	a	-0.2827432493779991	0
1005817	1305	138	90	1451.1331320972192	124	90	7.173958319756794	7.28010000063748	a	-0.11197941156875046	0
1005649	1411	151	134	1723.902517829779	145	134	7.252053951852814	7.4523459054426935	a	-0.22175940313946074	0
1005405	863	91	121	974.1763776162857	85	121	6.760414691083428	6.881592373096814	a	-0.12882546653103777	0
1005996	1215	130	87	1786.2498059972213	153	87	7.102499355774649	7.4878736206350975	a	-0.4701644493804291	0
1005963	250	34	100	247.83047046558306	29	100	5.521460917862246	5.512744925580645	a	0.008754087140056654	0
1005904	2118	226	94	2213.328729944201	192	94	7.658227526161352	7.702252873955719	a	-0.04500884322200238	0
1005854	204	30	100	222.89155519860617	27	100	5.318119993844216	5.40668535362032	a	-0.09260566273826565	0
1005829	478	59	100	511.24776297302674	53	100	6.169610732491456	6.236854331744557	a	-0.06955598948331954	0
1005758	856	92	161	801.1626529516334	70	161	6.752270376141742	6.686063988815579	a	0.06844720837439877	0
621001	226	32	97	249.38915266976915	29	97	5.420534999272286	5.51901453859424	a	-0.10349182597242979	0
620055	195	28	97	227.56760181116434	27	97	5.272999558563747	5.4274473450687495	a	-0.1670133426213556	0
1005648	304	41	97	279.00411454930423	32	97	5.717027701406222	5.631226529201168	a	0.08958966605590546	0
1005470	877	98	92	1033.406301375356	89	92	6.776506992372183	6.940615713546276	a	-0.17834241890006375	0
1005404	1799	212	122	1527.5085601023359	146	122	7.4949862339505335	7.3313932950250305	a	0.17773480750868953	0
1005991	1432	153	103	1159.6595599144264	101	103	7.266827347520591	7.055881758193505	a	0.23484516447712478	0
1005961	664	81	130	668.6746655958185	67	130	6.498282149476434	6.50529764228843	a	-0.007040159029847226	0
1005901	2902	300	96	2537.534628414901	211	96	7.973155433444133	7.8389482699228985	a	0.1436297134643505	0
1005852	945	109	115	914.9464538572155	83	115	6.851184927493743	6.81886554318851	a	0.03284732785846134	0
1005812	1198	134	107	924.2985470823319	85	107	7.088408778675395	6.829035122358139	a	0.2961180170429156	0
1005736	3747	404	117	4287.934743715843	367	117	8.228710798793687	8.363560484284987	a	-0.14436475679632865	0
620274	1920	206	95	2398.811912242342	207	95	7.560080465021827	7.7827288571992925	a	-0.24938120429288646	0
620047	269	36	100	327.323262879072	36	100	5.594711379601839	5.790948254077882	a	-0.21681510363967282	0
1005792	354	48	98	431.7549705595378	46	98	5.869296913133774	6.067858229547752	a	-0.21964680949021975	0
1005607	903	97	130	980.4111064330299	84	130	6.805722553416985	6.887971980060853	a	-0.08572658519715382	0
1005464	1950	220	96	2442.4550139595513	214	96	7.575584651557793	7.800758965716434	a	-0.2525410327997699	0
1005395	2065	217	149	3006.697971874904	240	149	7.632885505395133	8.008597736266141	a	-0.4560280735471689	0
1005990	964	114	93	589.1818731823296	58	93	6.871091294610546	6.378734918980001	a	0.6361671054018974	0
1005953	7163	764	123	3698.7528705335135	310	123	8.876684166614451	8.215750979796177	a	0.9365986998117013	0
1005899	1893	214	95	2068.371284954898	180	95	7.545918151209323	7.63451675769262	a	-0.09264198888267194	0
1005850	1365	147	145	1343.5840600083811	118	145	7.21890970761906	7.203095994024106	a	0.0159394120762979	0
1005811	1283	146	92	1236.0349879195433	110	92	7.1569563646156364	7.119663944995261	a	0.037996507007869385	0
1005718	336	43	100	331.99930949163013	36	100	5.817111159963204	5.805132889069838	a	0.012050297678317001	0
620243	399	51	93	788.6931953181448	73	93	5.988961416889864	6.670377392647879	a	-0.9766746749828192	0
620757	247	37	100	277.44543234511815	33	100	5.5093883366279774	5.625624273652498	a	-0.12326085969683453	0
1005769	1082	113	88	766.8716444595401	69	88	6.9865664594064265	6.642319439852721	a	0.41092711905204093	0
1005606	1220	141	132	1335.7906489874508	127	132	7.106606137727303	7.197278641958193	a	-0.09491036802250075	0
1005451	2860	272	95	3037.871615958625	239	95	7.958576903813898	8.018912422867974	a	-0.06219287271280605	0
1005393	1034	113	124	963.2656021869833	91	124	6.9411900550683745	6.8703291808181035	a	0.07343187346503655	0
1005987	1013	106	93	1044.3170768046582	90	93	6.920671504248683	6.951118435745425	a	-0.03091517947152833	0
1005949	284	38	94	279.00411454930423	32	94	5.648974238161206	5.631226529201168	a	0.017906135394332834	0
1005886	830	91	89	769.9890088679122	71	89	6.721425700790643	6.646376240548335	a	0.07793746461435846	0
1005838	1364	154	149	955.472191166053	89	149	7.218176838403408	6.862205659296625	a	0.4275664039320515	0
1005809	638	75	80	631.2662926953531	63	80	6.45833828334479	6.447727790466952	a	0.010666983779374029	0
1005717	4843	525	110	3143.862005843277	262	110	8.48528964240323	8.053207261314625	a	0.5404620148717258	0
620208	2811	294	82	3106.453632942812	262	82	7.941295570906532	8.041237043573208	a	-0.10510623726176171	0
1005751	731	85	82	925.8572292865178	83	82	6.594413459749778	6.830720042723058	a	-0.2665625571634991	0
1005605	304	37	100	294.5909365911648	31	100	5.717027701406222	5.685587738420056	a	0.031939419174640715	0
1005439	1004	111	98	1000.6739750874486	88	98	6.911747300251674	6.908429027050374	a	0.003323784764424076	0
1005390	235	33	96	254.0651992823273	30	96	5.459585514144159	5.5375909241671755	a	-0.08112850758437151	0
1005934	164	26	98	157.42690262279177	23	98	5.099866427824199	5.058961240201673	a	0.04175332975303414	0
1005884	1949	213	105	2252.2957850488524	191	105	7.575071699507561	7.719705323906946	a	-0.1556161031548755	0
1005837	925	109	120	1965.498259478618	176	120	6.829793737512425	7.583501059325332	a	-1.1248629832201273	0
1005808	308	42	97	330.4406272874441	37	97	5.730099782973574	5.8004269980324255	a	-0.07285917950468868	0
1005715	1755	201	148	1772.2216661595469	158	148	7.470224135899966	7.479989217110949	a	-0.009812915190624993	0
521166	329	42	96	307.06039422465324	33	96	5.796057750765372	5.727044452098402	a	0.07145045791641613	0
521046	5025	539	103	5230.937477248408	414	103	8.522180732927277	8.56234579094751	a	-0.040982582536996714	0
520355	411	53	96	498.7783053395383	49	96	6.018593214496234	6.212161719154185	a	-0.21357251907430252	0
520283	325	45	95	310.17775863302535	34	95	5.783825182329737	5.737145548084905	a	0.04778628046155631	0
520098	452	58	96	439.5483815804681	44	96	6.113682179832232	6.085747794298527	a	0.02832820900115718	0
519969	5493	607	112	5682.955316462364	496	112	8.61122983334262	8.645226678599021	a	-0.03458134288410042	0
519535	985	112	86	1045.8757590088444	90	86	6.892641641172089	6.952609860332095	a	-0.06180280102420754	0
518981	345	48	97	324.2058984706999	40	97	5.84354441703136	5.781378803061731	a	0.06413856634745763	0
518883	169	27	97	182.36581788976866	23	97	5.1298987149230735	5.206014658158169	a	-0.07908767982111642	0
518990	3197	340	89	2246.061056232108	180	89	8.069968149059841	7.716933319359935	a	0.4233807184935323	0
518916	1240	135	115	971.0590132079136	87	115	7.122866658599083	6.878387242147866	a	0.2769563776599264	0
520436	934	105	89	999.1152928832626	91	89	6.839476438228843	6.906870180281083	a	-0.06971658766944588	0
521021	2511	269	121	2814.980060760019	222	121	7.828436359157585	7.942710457337344	a	-0.12105936310633969	0
520354	7003	747	82	6865.995109439581	582	82	8.854093907655518	8.834336261730693	a	0.01995412003309771	0
520277	2370	262	127	2006.0239967874554	167	127	7.7706452341291765	7.60390993095654	a	0.1814415000994174	0
520093	183	29	100	221.33287299442011	28	100	5.209486152841421	5.399667780961674	a	-0.2094692513356291	0
519938	1031	123	131	1158.1008777102404	103	131	6.93828448401696	7.054536768078172	a	-0.1232792218334049	0
519529	2452	271	80	2559.356179273506	221	80	7.804659297056102	7.847511013372786	a	-0.04378310737092406	0
518979	4172	445	108	4358.075442904215	355	108	8.336150816120663	8.379785826714114	a	-0.04460101699525776	0
518881	221	33	98	261.8586103032576	32	98	5.3981627015177525	5.567804702763672	a	-0.1848805896075003	0
518785	1536	167	134	1426.194216830242	124	134	7.336936913707618	7.262764788635934	a	0.07699216689701949	0
518988	1796	195	100	2328.6712130539695	199	100	7.493317248862145	7.753053089053176	a	-0.29658753510800073	0
518896	2816	294	113	1879.7707382483848	157	113	7.943072717277933	7.538905100647543	a	0.4980550248505389	0
520415	1661	183	97	1603.8839881074528	131	97	7.415175109613295	7.380183459194463	a	0.03561106184490481	0
521019	13606	1384	108	11401.760323621007	936	108	9.518266150905006	9.341523036814637	a	0.19332450549872315	0
520353	610	74	78	626.5902460827949	58	78	6.413458957167357	6.440292811979434	a	-0.027197124725893307	0
520198	177	28	97	160.54426703116388	23	97	5.176149732573829	5.078569711590049	a	0.10249966114107223	0
520082	393	49	95	400.5813264758167	40	95	5.973809611869261	5.992916808255633	a	-0.019290907063146845	0
519912	3561	385	114	2732.369903938158	241	114	8.177796683277778	7.912924608281648	a	0.30326424503049143	0
519512	2099	220	96	1621.0294923534993	134	96	7.649216319820633	7.3908167154958315	a	0.2948561453700369	0
518977	1463	158	106	1120.692504809775	102	106	7.288244401020124	7.02170208108146	a	0.30544283442702946	0
518880	1955	204	81	1451.1331320972192	121	81	7.578145472419466	7.28010000063748	a	0.34722304711944507	0
518767	1390	156	113	1295.2649116786133	122	113	7.237059026124737	7.166470518215861	a	0.07313954656473598	0
518971	1128	122	88	808.9560639725636	73	88	7.028201432058005	6.6957446065263015	a	0.3943896958515871	0
518895	1764	196	115	1359.1708820502417	126	115	7.475339236566737	7.214630147269393	a	0.297850052039883	0
520410	501	62	68	514.3651273813988	52	68	6.2166061010848646	6.242933377820939	a	-0.026676900960875827	0
521016	680	82	121	816.7494749934939	75	121	6.522092798170152	6.705332407681455	a	-0.2011021691080792	0
520197	1786	198	126	1151.866148893496	104	126	7.487733761436444	7.049138644308615	a	0.5505273783031688	0
520056	666	79	76	559.5669113027944	53	76	6.501289670540389	6.327163111848692	a	0.19020618722684302	0
519801	1131	123	116	1186.1571573855895	102	116	7.030857476116121	7.078474081222099	a	-0.04876848575206849	0
519465	370	49	91	330.4406272874441	37	91	5.91350300563827	5.8004269980324255	a	0.11971703672546274	0
518934	1975	206	117	2141.6293485516426	174	117	7.5883236773352225	7.669322196142708	a	-0.08436929040589503	0
518860	1978	210	80	1560.240886390243	134	80	7.589841512182657	7.3525955026756336	a	0.2677529586961922	0
518738	1050	113	118	1130.0445980348914	98	118	6.956545443151569	7.030012378215088	a	-0.07623295050942036	0
518970	1061	118	84	1373.1990218879164	120	84	6.966967138613983	7.224898349296593	a	-0.2942497850027488	0
518875	3886	415	116	3704.987599350258	300	116	8.265135629937385	8.217435190720607	a	0.04885641201106483	0
521117	2370	257	94	1621.0294923534993	135	94	7.7706452341291765	7.3908167154958315	a	0.46203385637302885	0
520295	173	27	97	152.7508560102336	23	97	5.153291594497779	5.028808202030985	a	0.1325632112229198	0
520324	1848	176	88	1544.6540643483825	115	88	7.521859252201629	7.342555257690401	a	0.19638438317875728	0
520189	239	32	91	224.45023740279223	27	91	5.476463551931511	5.413654022936414	a	0.0648240018169246	0
520031	342	43	96	350.70349594186285	35	96	5.834810737062605	5.859941125564833	a	-0.025448818543458707	0
519711	560	64	98	617.2381528576786	53	98	6.327936783729195	6.425254934614894	a	-0.10221098724585476	0
519438	4078	410	74	4130.507841093051	322	74	8.3133619511344	8.32615564234068	a	-0.012875880601532774	0
518931	1509	158	110	1275.0020430241948	102	110	7.319202458767849	7.15070305996316	a	0.18352751531345168	0
518856	12034	1226	77	10134.551691617744	793	77	9.395491255780296	9.223705824224265	a	0.18742302236746045	0
518737	360	46	100	439.5483815804681	43	100	5.886104031450156	6.085747794298527	a	-0.22096772661241149	0
518969	1120	122	87	780.8997842972146	69	87	7.02108396428914	6.660446824445278	a	0.43424293682955106	0
518754	1957	193	117	1109.7817293804726	90	117	7.579167967396076	7.011918634772389	a	0.7634098203188844	0
521100	1476	167	89	1709.8743779921047	147	89	7.297091005160418	7.444175183635643	a	-0.15845147560440687	0
520285	1453	155	125	1404.3726659716374	115	125	7.2813856635702825	7.247345980968751	a	0.034625662551413416	0
520320	311	37	98	264.9759747116297	28	98	5.739792912179234	5.579639160410675	a	0.17369131423502715	0
520173	1335	122	113	1222.0068480818688	88	113	7.19668657083435	7.108249743710821	a	0.09246523625910252	0
520009	1270	133	86	1296.8235938827995	110	86	7.146772179452637	7.167673164181622	a	-0.02112094006519638	0
519583	1454	155	125	1092.636225134426	94	125	7.282073658093465	6.996348610395003	a	0.3307265186280235	0
518930	1015	113	120	985.087153045588	87	120	6.922643891475888	6.892730117507271	a	0.03036568577910148	0
518837	118	22	93	140.28139837674513	21	93	4.770684624465665	4.943650393690678	a	-0.18882540997241626	0
518695	5398	555	109	5095.33212548422	399	109	8.59378379357795	8.536080130084624	a	0.059401009995401655	0
518951	1392	149	84	1285.912818453497	111	84	7.238496840894365	7.159224109695094	a	0.08249951320501547	0
518750	6511	674	114	6996.92441459121	557	114	8.781248333236862	8.853225962142345	a	-0.0746313031164505	0
521097	1084	119	83	1242.2697167362876	106	83	6.988413181999592	7.124695402150628	a	-0.14600527374196282	0
520244	459	53	100	431.7549705595378	41	100	6.129050210060545	6.067858229547752	a	0.06310298965441818	0
520300	1494	156	87	1024.0542081502394	87	87	7.309212365692763	6.931524741845023	a	0.4589071438890222	0
520150	456	55	100	397.4639620674445	40	100	6.1224928095143865	5.985104268518839	a	0.1472738248471006	0
519991	734	85	85	637.5010215120974	59	85	6.598509028614515	6.457555879403215	a	0.151370704095525	0
519576	650	77	110	724.7872249465165	66	110	6.476972362889683	6.585878128947769	a	-0.11505726914848702	0
519404	1447	155	92	1059.9038988465188	92	92	7.277247726631484	6.965933521530565	a	0.36521811229749557	0
518913	654	74	113	760.6369156427959	66	113	6.483107351457199	6.634156129213561	a	-0.16305338783302115	0
518813	981	108	87	1147.190102280938	99	87	6.8885724595653635	7.045070842089289	a	-0.16940887082664413	0
518690	703	78	134	810.5147461767497	70	134	6.555356891810665	6.697669534935886	a	-0.1529370500380507	0
518947	7383	741	81	6811.441232293069	501	81	8.906935339059165	8.826359011450048	a	0.08391157586402831	0
518706	780	84	117	676.4680766167488	59	117	6.659293919683638	6.516885257460818	a	0.15304775932820092	0
521078	3605	367	76	3772.010934130258	309	76	8.190077049719049	8.235363542511145	a	-0.046327582283012037	0
520373	1236	137	127	1150.30746668931	102	127	7.119635638017636	7.047784547960886	a	0.07449532911172074	0
520117	2489	259	111	1658.4378652539647	135	111	7.819636302367592	7.413631393262003	a	0.5008099200743028	0
519986	9494	969	77	7542.46318605633	593	77	9.158415299111264	8.928304090153732	a	0.2587399853076451	0
519562	1227	136	145	988.2045174539602	90	145	7.112327444710911	6.895889677797639	a	0.24164581149788678	0
