CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
1005850	1209	106	131	1197.5621887389411	85	131	7.097548850614793	7.088043260077722	a	0.009550912151880198	0
1005811	1141	108	91	923.7394293303128	73	91	7.039660349862076	6.828430028982121	a	0.2351968139188294	0
1005718	271	32	93	255.12803286265782	25	93	5.602118820879701	5.541765508811071	a	0.062211772494191075	0
620243	312	37	100	561.9414861759402	49	100	5.7430031878094825	6.331397727348466	a	-0.8010945069741673	0
620757	180	25	87	201.24323281838957	22	87	5.19295685089021	5.304514289986182	a	-0.11801796010216425	0
1005769	935	88	80	697.2033311850217	56	80	6.840546529288687	6.547077091581987	a	0.34107219254216736	0
1005606	1016	95	128	1061.200653933038	78	128	6.923628628138427	6.9671562384837475	a	-0.0444888326112578	0
1005451	2872	243	93	2895.483235031802	204	93	7.962763930168115	7.97090729664107	a	-0.008176613869011806	0
1005393	904	83	113	811.571070054489	61	113	6.806829360392176	6.698971961745234	a	0.11388889199722851	0
1005987	1376	121	93	1390.0079031827563	100	93	7.226936018493289	7.237064711851564	a	-0.010180162196770537	0
1005949	212	27	86	223.2370287548256	23	86	5.356586274672012	5.408234116186549	a	-0.05300485261710186	0
1005886	743	71	77	621.3247352043176	50	77	6.610696044717759	6.431853868291202	a	0.19583199879475344	0
1005838	1016	97	131	768.6831679784389	58	131	6.923628628138427	6.644678879378572	a	0.32174092308015556	0
1005809	466	49	98	439.87591872872036	39	98	6.144185634125646	6.086492684252743	a	0.05938966003590407	0
1005717	4962	441	104	2345.638336620901	162	104	8.509564164251746	7.760312855616111	a	1.1154156301641107	0
620208	2087	188	82	2675.5452756674417	190	82	7.643482907077201	7.891908479928284	a	-0.28200540281142383	0
1005751	779	76	80	962.2285722190758	72	80	6.658011045870748	6.8692520235023755	a	-0.23520997717468006	0
1005605	227	28	92	240.8320655039744	25	92	5.424950017481403	5.484099866961262	a	-0.06093420926860982	0
1005439	1128	107	94	1059.0012743393943	79	94	7.028201432058005	6.965081548942886	a	0.06515452562004431	0
1005390	173	24	95	196.84447363110237	22	95	5.153291594497779	5.282413942985516	a	-0.1378293273474125	0
1005934	122	20	92	134.1621552122597	18	92	4.804021044733257	4.899049181878017	a	-0.0996897968218009	0
1005884	1763	158	98	1686.9241483246426	122	98	7.47477218239787	7.430662119071963	a	0.045097375451594424	0
1005837	733	72	116	1633.0393482803743	116	116	6.597145701886651	7.398198188381561	a	-1.2278845133429388	0
1005808	213	29	97	230.9348573325782	25	97	5.3612921657094255	5.44213566786223	a	-0.08420120813416987	0
1005715	1496	139	142	1602.2480339693639	120	142	7.310550158534422	7.379162943339966	a	-0.07102141308112553	0
521166	283	34	100	240.8320655039744	26	100	5.645446897643238	5.484099866961262	a	0.17509269128171678	0
521046	4184	350	102	3135.215610738954	193	102	8.339023005744759	8.050453226057433	a	0.3345174684856371	0
520355	418	45	100	482.7638208047706	42	100	6.035481432524756	6.179527550219932	a	-0.15493737034634125	0
520283	219	28	87	238.6326859103308	24	87	5.389071729816501	5.47492549068522	a	-0.08964696762708124	0
520098	324	38	96	296.91624514188624	30	96	5.780743515792329	5.693450096143136	a	0.09121681720436459	0
519969	3476	297	61	4113.939529910357	264	61	8.153637486385282	8.322136371492908	a	-0.183526907338998	0
519535	764	76	88	927.0384987207782	70	88	6.638567789166521	6.831995095146617	a	-0.213401176336097	0
518981	267	32	90	318.91004107832225	30	90	5.58724865840025	5.764909060125281	a	-0.194419629506825	0
518883	144	23	100	155.05626135187393	20	100	4.969813299576001	5.043788027522929	a	-0.07677959272134682	0
518990	3219	290	89	1744.1080177593763	124	89	8.076826031298808	7.4639985393395545	a	0.8456425675603456	0
518916	1018	93	108	710.3996087468834	53	108	6.925595197110468	6.565827640927363	a	0.432996284718838	0
520436	871	87	93	877.5524578637971	69	93	6.769641976852503	6.77713673459457	a	-0.0075229137357029074	0
521021	2329	206	117	1775.9990218672085	130	117	7.753194269884341	7.482118372801518	a	0.3113745961140171	0
520354	5259	448	72	7019.3199731135555	460	72	8.567696173589344	8.856421622400818	a	-0.33472522782155467	0
520277	1741	156	114	1653.9334544199885	123	114	7.462214939768189	7.410911641654546	a	0.052642109238031365	0
520093	146	23	100	167.15284911691373	21	100	4.983606621708336	5.118908657991037	a	-0.14488252819803926	0
519938	1038	101	124	942.4341558762834	77	124	6.945051063725834	6.8484660557425405	a	0.10140320522960944	0
519529	1555	141	79	1989.338842450638	138	79	7.349230824613334	7.595557622540056	a	-0.27931758356954206	0
518979	3100	277	97	2210.37649161182	167	97	8.039157390473237	7.700918138197882	a	0.4024760088447472	0
