CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
519938	1186	131	136	850	110	136
519529	2099	208	59	1247	153	59
518979	3503	357	115	1492	181	115
518881	222	32	89	150	27	89
518785	1610	169	127	700	93	127
518988	2139	235	82	3176	397	82
518896	3009	314	110	1019	134	110
520415	1548	171	62	918	125	62
521019	12882	1249	53	5142	622	53
520353	525	66	74	485	72	74
520198	179	26	79	98	20	79
520082	301	40	86	202	34	86
519912	3184	319	57	1440	172	57
519512	2153	206	65	766	97	65
518977	1408	149	64	609	84	64
518880	1855	188	60	773	104	60
518767	1407	147	63	697	93	63
518971	807	89	67	374	54	67
518895	1653	167	62	876	113	62
520410	575	70	83	375	54	83
521016	860	96	130	642	89	130
520197	1874	197	126	516	71	126
520056	800	92	80	364	53	80
519801	1063	118	132	788	102	132
519465	580	67	79	344	50	79
518934	2138	220	112	1579	194	112
518860	2025	209	86	984	123	86
518738	1100	119	122	708	91	122
518970	1308	142	85	535	72	85
518875	4194	421	121	2477	291	121
521117	2099	224	61	779	103	61
520295	156	25	81	95	21	81
520324	1737	166	58	937	110	58
520189	256	32	64	183	28	64
520031	428	50	97	273	39	97
519711	667	77	101	454	61	101
519438	4118	378	81	1979	225	81
518931	1441	159	110	852	111	110
518856	13429	1242	73	4759	539	73
518737	375	48	97	377	54	97
518969	1247	133	85	357	51	85
518754	1833	185	125	568	78	125
521100	1529	163	94	827	108	94
520285	1468	158	135	909	117	135
520320	349	40	83	183	29	83
520173	1376	125	127	793	90	127
520009	1626	169	85	860	109	85
519583	1454	155	128	1050	134	128
518930	1224	135	130	628	85	130
518837	140	25	92	84	20	92
518695	5280	560	113	2771	352	113
518951	1699	177	93	917	118	93
518750	6483	672	109	3973	477	109
521097	957	106	79	539	73	79
520244	614	69	109	289	44	109
520300	1657	176	82	624	83	82
520150	511	60	91	252	40	91
519991	697	80	86	334	49	86
519576	755	87	109	459	66	109
519404	1621	172	82	823	104	82
518913	733	83	100	448	65	100
518813	1167	126	85	815	104	85
518690	848	96	131	593	81	131
518947	6953	679	78	4033	463	78
518706	685	76	112	361	51	112
521078	4338	440	77	2520	306	77
520373	1287	140	125	772	100	125
520117	2609	263	118	790	103	118
519986	11185	1117	76	4551	558	76
519562	1280	138	134	596	83	134
519143	2276	233	79	1193	150	79
518907	637	72	122	286	44	122
518812	11105	1155	75	4202	535	75
518672	1483	160	130	1236	161	130
518923	922	106	87	590	83	87
519416	357	45	100	193	33	100
1003050	463	57	92	306	46	92
1003011	1956	212	134	1276	164	134
961429	237	34	98	177	31	98
961142	10310	1031	96	5104	610	96
963385	775	91	85	538	73	85
961856	4700	475	111	2463	303	111
960834	612	73	90	356	52	90
960715	703	76	101	402	56	101
960585	1167	128	97	719	96	97
961184	264	36	97	178	30	97
961030	275	38	95	173	31	95
960202	10379	1069	113	5580	651	113
1003049	542	62	97	289	42	97
1003004	249	35	100	166	30	100
961427	139	23	100	134	25	100
961102	185	28	98	141	26	98
963362	1461	148	97	1130	138	97
963217	1516	170	134	1574	209	134
960785	8483	842	80	4210	494	80
961374	2467	257	122	1276	160	122
961178	13118	1259	112	7309	870	112
960300	274	37	98	226	37	98
960201	309	38	96	158	28	96
1003047	1547	171	82	382	57	82
961560	436	56	96	264	41	96
961409	1348	146	86	592	79	86
961095	441	57	96	262	42	96
961900	2167	222	91	1183	153	91
963216	1798	205	130	1351	177	130
960757	308	42	97	192	34	97
960640	1931	197	111	1244	148	111
961272	1251	145	83	658	92	83
960434	379	48	98	231	37	98
961023	2549	278	94	1386	183	94
960178	209	31	96	161	29	96
1003046	1083	116	86	601	78	86
961538	859	97	126	512	73	126
961400	2683	278	96	1578	193	96
961070	1938	208	137	866	108	137
963321	2303	238	94	1910	227	94
961788	716	81	90	472	68	90
960754	2806	288	94	2036	236	94
960630	186	28	91	132	26	91
961256	369	48	100	216	35	100
960427	6181	668	107	3236	400	107
961002	1251	138	92	984	122	92
960117	513	64	98	249	40	98
1003044	802	91	79	383	57	79
961535	1136	131	103	998	132	103
961390	404	53	96	266	43	96
962963	706	84	107	417	62	107
963308	1983	221	88	1684	221	88
961705	210	32	94	170	30	94
960748	275	39	96	162	30	96
960606	7839	818	101	4388	520	101
961229	2076	238	94	1227	160	94
961136	17024	1730	102	8159	959	102
960289	639	74	91	378	54	91
960106	940	106	109	475	66	109
1003028	221	31	95	167	29	95
961503	5349	598	117	2580	325	117
961376	879	95	81	483	66	81
961991	4338	482	107	2208	276	107
961888	1573	163	87	931	116	87
961694	786	95	116	484	72	116
960741	7218	711	82	3048	360	82
960604	1255	145	122	568	82	122
960487	2757	278	94	1292	159	94
961110	2658	276	121	1124	149	121
960281	1563	159	90	877	110	90
960105	4750	471	114	2269	274	114
1003019	14644	1460	79	7987	961	79
961494	446	56	92	320	50	92
961363	1100	119	88	751	97	88
961990	1990	217	121	1171	153	121
961887	2261	243	89	1209	156	89
961617	2001	210	109	1021	132	109
960722	1013	116	96	679	93	96
960600	1390	142	116	788	102	116
960466	361	49	95	236	41	95
961035	721	84	102	458	63	102
960276	888	92	88	441	58	88
960068	1680	166	104	936	110	104
1003018	4097	386	81	3274	378	81
961466	456	57	95	269	42	95
961189	270	36	90	197	32	90
961975	2655	276	114	1062	136	114
961868	371	49	94	197	33	94
960883	503	59	90	305	47	90
960718	946	110	79	417	61	79
961320	1243	131	119	750	98	119
960465	896	99	85	476	66	85
961033	862	101	118	459	68	118
960256	229	30	83	182	29	83
960066	778	81	118	386	52	118
619974	346	45	91	338	51	91
619781	156	24	91	111	22	91
619641	4801	495	80	2423	302	80
619426	290	36	91	171	29	91
618619	787	89	72	720	99	72
619289	2903	292	111	2396	292	111
619200	1745	169	92	1313	151	92
619095	574	61	103	863	100	103
619948	290	41	97	249	40	97
619759	900	98	125	666	87	125
619639	1339	145	86	1002	128	86
619425	155	25	100	115	23	100
618613	4179	420	84	2749	330	84
619279	756	90	125	429	64	125
619197	1646	152	87	1309	141	87
619042	811	84	132	762	91	132
619921	186	28	98	139	27	98
618975	1583	184	119	786	106	119
619634	1612	167	88	1226	153	88
619415	705	84	94	333	51	94
619312	4617	476	77	2506	301	77
619261	1787	194	118	1469	191	118
619195	4060	412	76	2167	262	76
619004	1215	128	119	986	126	119
619906	963	107	85	595	81	85
619690	4305	436	117	2323	277	117
618901	224	33	100	141	27	100
619394	193	29	100	172	30	100
619301	2209	248	92	996	133	92
619255	388	52	100	313	49	100
619161	347	47	100	226	38	100
619003	2740	292	117	1406	179	117
619832	729	85	78	644	85	78
618961	185	27	98	128	25	98
619617	1481	161	79	701	92	79
619391	181	28	93	130	25	93
618595	726	87	83	385	57	83
619240	1493	155	104	1075	135	104
619147	1868	199	81	1465	180	81
619808	2123	201	120	1541	176	120
619829	139	24	96	84	20	96
619683	2216	246	141	1810	236	141
619615	158	26	100	114	24	100
618662	386	49	100	260	40	100
619296	177	29	100	130	26	100
619239	185	27	100	141	26	100
619125	294	40	98	181	32	98
619810	591	73	93	474	68	93
618954	1504	159	105	1271	163	105
619562	1265	135	74	1027	129	74
619381	1803	187	113	1508	185	113
618563	186	29	98	134	26	98
619224	251	34	95	147	27	95
619118	1925	203	80	1488	183	80
619787	1631	182	87	846	116	87
618941	1414	153	128	669	89	128
619519	1056	119	91	1061	136	91
619371	308	42	100	212	35	100
618560	447	58	92	330	49	92
619223	210	31	100	172	30	100
619105	1315	143	95	1376	174	95
478158	1608	165	88	1520	177	88
477180	2737	271	121	1341	156	121
535906	988	106	82	461	62	82
534918	3053	315	116	1952	220	116
535389	1522	147	84	980	117	84
535051	983	103	101	720	87	101
536637	6175	571	81	2510	286	81
536534	6539	627	110	2751	306	110
536197	646	69	83	580	76	83
533961	1241	130	123	1504	179	123
533794	4168	396	87	1970	231	87
534253	634	72	106	382	53	106
478131	882	102	86	744	101	86
535777	787	89	82	359	53	82
534910	4036	426	110	2839	344	110
535336	1208	128	78	898	118	78
535044	1522	165	128	703	91	128
536624	1040	113	87	592	77	87
536523	513	61	100	181	30	100
550760	1064	115	79	771	98	79
533937	1273	143	119	1029	128	119
533745	703	78	91	523	70	91
534231	1918	194	129	1698	215	129
478105	1111	112	80	914	112	80
475646	667	75	109	485	66	109
535754	3355	318	78	1978	230	78
535634	2514	261	109	847	108	109
535320	1810	184	80	1010	122	80
535030	962	109	96	972	122	96
536616	482	56	81	1074	133	81
536520	3685	375	107	2458	289	107
536175	2054	211	88	1567	192	88
533922	1581	161	110	1155	144	110
533604	2335	241	84	700	88	84
534227	2306	222	119	1192	147	119
476693	1166	123	85	717	91	85
477909	893	98	123	685	92	123
535707	306	40	98	201	34	98
535629	2110	221	117	1168	147	117
535310	1420	155	86	548	77	86
535029	899	111	136	553	82	136
536606	2585	271	88	1474	185	88
536415	812	96	121	572	78	121
536154	1078	121	86	696	94	86
533847	2106	207	124	885	109	124
534320	1710	188	90	1074	144	90
534215	6626	647	112	4166	500	112
478041	1336	141	81	1813	214	81
477222	174	26	97	199	33	97
534981	1226	127	86	918	116	86
534886	3868	368	109	2433	280	109
535262	888	96	88	456	60	88
535025	330	43	92	244	39	92
536592	3454	362	77	7239	852	77
536374	1354	145	117	1181	146	117
550614	819	91	77	394	55	77
533826	1405	148	118	906	112	118
532892	2274	233	85	1546	184	85
533494	1775	170	121	1165	137	121
478026	1021	115	82	769	103	82
476127	4018	429	113	1683	206	113
534970	526	63	67	292	44	67
535568	1037	112	135	604	78	135
535258	2137	215	90	997	123	90
536591	1151	127	100	670	92	100
536287	8077	818	115	3877	456	115
536007	845	98	89	468	66	89
533816	544	67	120	331	48	120
533584	1405	156	91	1337	167	91
534195	754	87	121	445	61	121
476501	854	97	86	827	104	86
535934	7818	755	93	11934	1414	93
535685	945	99	84	599	77	84
535538	1522	161	117	657	88	117
535257	6540	610	65	2505	285	65
536664	555	66	94	351	50	94
536565	4652	429	74	2565	289	74
550855	14384	1463	100	9173	1089	100
550564	750	76	74	411	54	74
533799	857	94	103	543	74	103
534292	1035	104	63	689	85	63
477230	1791	193	92	1545	194	92
535912	4927	498	107	3103	359	107
535648	2323	247	84	1452	187	84
535528	2875	286	123	1864	224	123
535209	3500	360	73	3256	398	73
536663	10279	1070	107	3502	427	107
536543	21998	2232	68	7367	908	68
550831	338	43	97	198	32	97
533993	4124	431	77	2152	272	77
533797	4974	502	122	2530	298	122
534184	1131	123	134	483	66	134
1126031	1249	139	90	782	108	90
1125295	225	32	96	146	27	96
1107874	307	40	97	186	32	97
1108042	2703	278	152	917	118	152
1107846	2537	256	86	1061	132	86
1107584	3187	326	127	1489	187	127
1107386	4089	415	87	1153	149	87
391237	805	86	107	672	86	107
390134	1431	158	83	1166	154	83
402278	2682	273	87	1814	221	87
401390	31	13	42	31	14	42
1126020	2277	235	98	1390	170	98
1125270	151	24	97	125	24	97
1107850	3573	350	93	2293	271	93
1097514	1019	110	121	815	105	121
1107774	864	96	78	503	69	78
1107566	253	36	98	206	35	98
1106617	228	34	98	181	32	98
391220	1638	145	129	1263	154	129
390092	170	28	97	128	25	97
401641	8071	661	120	4207	505	120
402206	3453	352	85	2219	265	85
400641	764	75	121	523	69	121
1125282	348	47	100	196	34	100
1125248	347	44	100	233	36	100
1107849	319	42	98	217	36	98
1097493	766	81	108	519	67	108
1107751	12751	1325	79	5588	691	79
1107551	5106	487	100	2956	321	100
1107314	1209	133	80	533	74	80
390464	1242	132	113	923	113	113
390022	2225	230	93	1425	178	93
402354	2079	220	113	1029	128	113
389563	784	85	68	656	85	68
400635	2804	285	121	2712	325	121
1125234	17067	1700	80	6458	752	80
1125106	425	49	100	175	29	100
1107828	432	52	98	271	40	98
1107961	396	49	98	225	35	98
1107745	2292	246	91	1217	152	91
1106802	891	107	122	622	87	122
1108039	1560	160	85	886	111	85
391129	1602	167	134	1121	137	134
401932	815	91	84	744	96	84
402319	2036	214	123	1124	138	123
389562	831	93	83	852	110	83
401350	152	24	100	119	23	100
1125142	460	55	95	280	41	95
1125099	889	94	103	451	61	103
1107755	514	64	100	334	49	100
1107943	546	63	98	323	45	98
1107685	1067	115	95	580	76	95
1107479	1590	167	118	938	118	118
1108013	2616	257	95	1646	191	95
391119	1363	142	105	1046	128	105
402621	2705	268	93	1910	225	93
402303	451	56	94	289	44	94
400767	222	30	90	188	31	90
401315	894	96	101	564	76	101
1125088	527	62	100	313	46	100
1125035	958	103	130	705	91	130
1107754	546	64	100	352	49	100
1107920	951	95	110	545	68	110
1107676	419	51	98	318	47	98
1107454	1365	130	114	687	82	114
1105806	2068	198	88	970	113	88
391084	1317	129	114	710	90	114
389987	2364	221	94	2193	248	94
400759	350	43	98	273	41	98
401306	1633	160	124	797	95	124
1125013	2015	212	87	1020	130	87
1125027	11384	1105	93	5790	639	93
1107733	513	63	98	362	54	98
1107871	432	55	100	270	41	100
1107602	173	28	95	127	25	95
1107446	672	81	78	407	60	78
400093	275	38	97	219	36	97
402966	1206	123	114	813	102	114
389909	1591	164	88	1333	163	88
400842	5743	573	104	3184	394	104
400713	392	47	92	308	46	92
389345	797	90	107	466	66	107
1125347	124	22	100	92	21	100
1125009	13328	1200	111	6216	644	111
1107730	3368	325	84	1724	199	84
1107868	16533	1555	104	8698	955	104
1106865	468	54	100	358	49	100
1107396	4396	425	126	2316	279	126
400087	1665	166	87	1057	129	87
390147	2419	226	131	1995	237	131
389745	1512	151	97	1187	138	97
402298	713	74	120	545	73	120
401418	3495	349	91	1889	220	91
1040661	2556	266	83	2683	311	83
1040522	864	97	107	617	83	107
1040154	3284	338	77	5660	646	77
1077580	20	12	50	22	12	50
1077480	717	85	84	318	47	84
1077765	501	59	73	319	46	73
1077714	820	85	84	568	69	84
1077599	921	85	109	639	71	109
1077517	14139	1284	76	3249	356	76
1077423	4710	459	114	2506	285	114
1040479	262	34	97	179	30	97
1040166	1578	162	131	903	111	131
1040630	4887	489	78	2671	340	78
1040517	1449	156	140	640	81	140
1077745	660	75	84	317	48	84
1077579	504	59	100	344	47	100
1077458	2242	241	84	2055	261	84
1077761	9927	955	113	2762	314	113
1077712	2152	197	86	2400	255	86
1077589	1390	125	130	833	92	130
1077503	2792	276	86	1226	146	86
1077402	2110	209	132	1157	140	132
1040404	1066	116	78	464	64	78
1040119	1322	138	146	991	128	146
1040610	2866	278	80	2222	260	80
1040515	863	94	120	834	105	120
1077744	1303	135	79	953	120	79
1077557	2387	229	92	839	100	92
1040887	965	103	90	893	113	90
1077759	699	79	114	429	59	114
1077687	6239	593	79	1985	233	79
1077587	664	77	117	437	61	117
1077502	2926	294	80	2190	262	80
1077399	1573	164	132	1805	217	132
1040336	816	91	82	454	62	82
1040115	2479	248	111	2015	253	111
1040600	751	87	88	445	64	88
1040369	322	43	97	219	36	97
1077724	387	52	87	248	41	87
1077556	375	50	100	232	37	100
1040886	2275	252	89	1436	190	89
1077755	1152	141	136	680	95	136
1077682	564	69	86	334	52	86
1077575	924	103	128	532	75	128
1077501	906	105	85	631	89	85
1091798	3603	374	123	1738	227	123
1040265	1373	150	93	740	99	93
1040071	1095	117	132	570	78	132
1040596	863	97	80	1083	134	80
1040323	1275	135	121	595	82	121
1077673	731	83	80	571	76	80
1077532	10600	1049	108	6846	788	108
1040879	900	98	82	475	64	82
1077738	2406	244	113	1282	154	113
1077666	2495	257	81	688	87	81
1077565	1628	165	119	1242	150	119
1077495	1496	154	84	952	117	84
1091786	425	52	100	267	42	100
1040259	6061	598	75	2074	243	75
1040045	1602	173	121	1218	155	121
1040588	845	95	84	486	67	84
1040230	1652	180	135	1552	195	135
1077648	8490	885	82	3142	398	82
1077529	988	114	134	1168	147	134
1040853	1185	137	88	762	104	88
1077734	3897	416	112	4226	507	112
1077645	36621	3709	76	8619	1048	76
1077563	1722	188	136	882	118	136
1077477	3707	388	84	1244	164	84
1091724	991	113	137	590	85	137
1040237	1704	189	92	968	131	92
1040038	1336	125	127	670	92	127
1040585	3559	362	79	2228	263	79
1040225	1277	138	117	778	99	117
1077628	2222	232	73	4076	479	73
1077485	557	64	97	344	49	97
1077767	967	109	85	668	89	85
1077729	825	95	112	569	75	112
1077617	2310	234	80	1067	129	80
1077551	1809	195	116	886	110	116
1077443	3002	304	74	2429	286	74
1040192	757	81	78	607	79	78
1040034	365	45	98	229	36	98
1040536	657	80	72	559	79	72
1040200	865	78	119	612	80	119
1077603	2097	228	86	1310	162	86
1077484	1865	181	137	1085	135	137
1077766	392	51	83	240	39	83
1077718	1107	129	127	819	112	127
1077610	2612	271	87	1291	160	87
1077547	1396	151	139	609	83	139
1077424	1694	181	88	2738	340	88
1040499	3538	360	128	1847	227	128
1040190	605	71	85	432	61	85
1040023	2134	228	142	1674	202	142
1246587	427	54	97	357	52	97
1245774	2144	229	117	1716	222	117
1245679	18035	1814	78	9359	1111	78
1246258	862	99	108	648	88	108
1248592	241	35	96	178	31	96
1248296	201	30	96	138	26	96
1248231	1399	153	89	1247	157	89
1248104	1400	146	129	828	106	129
1263202	3426	356	88	2494	300	88
1243966	382	49	100	303	46	100
1243612	413	51	98	350	51	98
1226706	1565	168	130	911	117	130
1245848	1863	194	88	1157	148	88
1245764	3330	384	125	2554	351	125
1244946	1342	140	91	1141	141	91
1246251	2688	309	125	1851	250	125
1247849	6274	625	90	2500	304	90
1262875	1276	150	125	834	117	125
1248207	213	32	97	159	29	97
1263397	869	100	120	492	72	120
1263199	427	52	96	259	40	96
1243878	1939	216	126	905	128	126
1244328	967	106	96	636	87	96
1226703	1457	165	118	741	106	118
1245824	574	68	95	369	53	95
1247178	1673	174	116	1250	155	116
1247093	4064	425	82	2170	268	82
1246201	2877	281	114	1561	194	114
1248386	316	44	97	211	35	97
1262864	1114	117	123	679	85	123
1248193	1770	191	89	1352	167	89
1248058	304	40	91	222	34	91
1263158	275	37	87	187	31	87
1243807	12321	1206	105	6078	742	105
1226871	932	98	95	567	72	95
1244161	1462	142	113	493	65	113
1246549	409	52	100	323	48	100
1247170	814	95	125	652	93	125
1245631	613	73	98	404	59	98
1247968	1394	152	124	723	99	124
1248365	2171	229	100	693	91	100
1248283	3787	409	117	1335	179	117
1248160	2668	279	103	2100	254	103
1263364	1171	126	122	784	101	122
1263107	1001	107	94	527	72	94
1226968	14750	1415	107	8587	964	107
1226854	956	102	87	656	85	87
1226653	3360	330	112	2583	291	112
1246535	1341	139	83	1135	140	83
1246432	2427	231	123	1331	155	123
1247019	1288	127	93	798	95	93
1248640	207	28	82	141	24	82
1247634	1234	131	86	1039	125	86
1248271	1472	148	123	1235	146	123
1263461	1345	153	86	1322	167	86
1263315	8249	811	100	4001	475	100
1263105	670	80	69	441	64	69
1226954	1996	214	136	1616	202	136
1226790	1920	212	94	1626	208	94
1243393	9934	1067	110	4663	565	110
1247240	1146	117	88	711	87	88
1246431	1012	113	121	796	106	121
1245570	4904	433	90	2700	280	90
1247907	6794	628	109	3511	392	109
1247611	1923	183	102	750	89	102
1247516	444	55	95	401	57	95
1248145	228	33	96	164	30	96
1263246	752	83	113	488	68	113
1263096	1014	119	89	1011	138	89
1226947	346	45	94	249	39	94
1226755	1385	150	97	681	90	97
1244088	3007	314	134	1833	223	134
1246510	2696	306	92	1912	252	92
1246415	1332	149	118	999	128	118
1246296	513	65	91	333	53	91
1248615	1281	142	138	929	118	138
1262899	1112	126	67	622	88	67
1247515	3920	418	113	2479	309	113
1248131	1945	208	81	743	100	81
1263237	434	54	100	255	40	100
1263009	511	66	93	310	50	93
1243679	669	80	88	382	55	88
1226752	484	63	96	313	50	96
1226576	1428	157	106	816	104	106
1245778	366	48	97	286	44	97
1246405	4801	515	128	2169	275	128
1245566	1942	206	94	1538	189	94
1248601	1628	174	132	1295	168	132
1262894	2761	286	98	1931	240	98
1247511	1312	130	130	841	100	130
1263413	1365	145	88	752	98	88
1243994	300	41	100	278	43	100
1243653	2046	223	144	1167	156	144
1226720	299	40	100	234	37	100
1226574	1030	114	118	499	69	118
640725	312	43	94	180	31	94
636607	1262	143	100	966	135	100
636512	1443	151	85	1105	138	85
636435	294	39	92	130	25	92
637072	2130	217	93	886	115	93
636188	375	48	89	216	34	89
636838	437	56	96	286	46	96
640532	1291	140	116	507	69	116
640133	216	32	91	169	31	91
638924	197	30	89	124	24	89
637864	242	36	96	219	37	96
639180	348	45	93	263	42	93
636698	1353	145	87	985	129	87
637302	1928	199	75	1577	193	75
637222	217	31	94	144	27	94
636421	338	45	93	256	42	93
636331	1529	157	85	1274	158	85
636172	1486	166	149	745	102	149
636755	139	24	92	99	22	92
640504	1295	145	127	708	97	127
640074	929	107	87	476	68	87
638906	1406	153	130	1331	167	130
638580	242	35	92	178	32	92
638441	363	47	95	233	37	95
636674	953	112	86	657	91	86
636564	2755	303	110	1361	187	110
637214	1018	112	86	816	107	86
637112	3741	404	106	2268	301	106
637059	1141	126	94	600	81	94
636958	1176	134	111	567	80	111
636738	201	31	100	119	25	100
640460	4006	432	102	2784	354	102
640069	4475	476	76	2378	300	76
639604	1377	156	117	1069	140	117
637832	4897	520	83	1921	247	83
639130	424	56	96	300	48	96
636662	787	92	92	505	72	92
636543	1590	172	130	1291	158	130
637211	626	75	94	726	99	94
636395	1536	164	118	1122	140	118
636322	301	42	97	194	33	97
636948	329	42	97	226	38	97
638093	650	76	75	611	84	75
640317	351	45	98	204	34	98
639935	1955	209	95	1537	197	95
638899	873	103	124	660	89	124
639277	3160	326	88	1965	244	88
