CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
1005138	1110	120	78	875	109	78
1005109	246	32	100	166	27	100
1005063	428	50	95	311	44	95
1005022	1415	141	147	608	76	147
519411	1394	142	92	995	115	92
519234	254	33	98	139	24	98
519074	1890	183	88	1491	167	88
517763	420	48	119	855	95	119
517641	7527	701	71	2434	266	71
517589	2361	225	124	723	88	124
517752	909	90	83	444	57	83
516869	1921	174	127	1043	118	127
517492	1316	126	93	610	74	93
517456	54479	4747	115	16899	1752	115
517410	1558	154	91	774	94	91
518682	1765	190	93	1307	166	93
519231	1404	136	128	1203	133	128
517989	778	86	91	470	64	91
517757	638	70	126	492	63	126
517630	2089	213	79	1112	136	79
517579	1272	131	124	665	84	124
517728	2611	263	77	991	123	77
516843	1596	154	124	441	60	124
516758	1611	165	89	636	82	89
517450	2923	271	115	1120	134	115
517398	1455	149	92	765	94	92
517328	3993	380	75	1569	184	75
518681	1378	136	84	914	110	84
519175	2376	226	121	1803	202	121
517749	859	90	115	488	63	115
517628	1561	147	84	1056	121	84
517569	2277	219	120	1595	185	120
517705	10090	936	75	1943	224	75
516834	673	71	111	431	56	111
517486	1071	113	88	562	74	88
517448	2111	195	126	784	92	126
517397	3784	357	75	2508	286	75
517326	6829	614	113	1863	215	113
519375	1142	121	92	270	40	92
519159	919	101	92	601	78	92
517799	1786	178	84	1142	138	84
517746	189	28	97	130	24	97
517625	3293	318	82	804	98	82
517558	1061	107	122	698	83	122
516984	2588	250	83	869	105	83
517562	1112	110	128	615	73	128
516749	1969	194	79	812	103	79
517447	2299	219	119	1822	200	119
516668	2085	203	79	1322	160	79
517318	2432	242	120	1007	118	120
519315	808	83	93	406	54	93
519153	240	32	100	165	28	100
517797	1331	120	84	549	67	84
517745	614	68	111	331	46	111
517620	5928	530	76	2180	242	76
517556	374	45	100	361	48	100
516935	877	90	85	478	61	85
516809	1191	115	116	618	76	116
517477	632	68	69	332	46	69
516714	2443	222	111	832	97	111
516594	1932	191	121	1972	229	121
519303	205	30	98	135	26	98
519108	782	84	132	668	82	132
517793	691	76	79	480	64	79
517721	1547	165	120	719	90	120
517601	598	67	85	390	53	85
516928	1458	146	86	582	73	86
517502	660	74	136	342	48	136
516742	799	82	79	400	52	79
517433	2375	230	122	1137	131	122
516646	19870	1939	77	4770	546	77
516571	1071	115	138	682	86	138
519291	1437	151	95	593	75	95
519082	1203	123	117	781	97	117
517785	1355	144	89	592	76	89
517700	1942	199	127	1123	139	127
517600	823	87	85	482	61	85
517657	1393	134	87	647	76	87
517500	1420	139	115	454	59	115
517468	4030	364	78	2032	219	78
517428	1320	130	113	1010	123	113
517338	2637	261	86	973	118	86
516569	888	94	107	634	80	107
519243	354	43	96	280	41	96
519076	2211	215	129	762	95	129
517772	15576	1552	77	3000	347	77
517695	10735	1004	107	4332	497	107
517590	621	71	83	374	53	83
517525	1220	126	127	926	115	127
516901	976	106	85	528	69	85
517493	1074	113	118	613	80	118
517467	8366	822	82	1766	204	82
517425	1127	112	130	443	59	130
517335	1785	187	87	876	110	87
517293	504	58	139	325	47	139
374295	1691	167	80	1101	127	80
387455	9675	890	121	1973	211	121
368082	2044	199	122	1539	170	122
368571	5387	513	88	1716	199	88
368208	2557	236	134	1675	174	134
350397	1651	166	80	1175	136	80
353108	2487	224	123	1286	136	123
335886	3654	320	118	2345	245	118
335766	1621	166	89	941	113	89
335406	2587	226	128	1619	179	128
386561	3403	303	97	1687	175	97
389904	1902	181	125	1141	129	125
368496	2624	246	95	1771	194	95
367244	1829	165	124	1188	131	124
367815	1586	149	91	1002	114	91
367694	2611	233	129	1763	198	129
353114	3874	359	85	1290	146	85
350321	259	33	100	165	27	100
335869	3306	316	138	1719	193	138
335583	3162	300	96	1666	189	96
335326	3514	348	136	1776	201	136
388641	479	55	97	350	49	97
386658	2946	251	124	1537	168	124
368485	2103	201	95	988	115	95
367240	515	56	100	355	46	100
368524	1813	168	83	1089	122	83
367583	2012	190	119	1158	127	119
349430	2170	211	93	1342	157	93
350211	289	35	100	175	28	100
335845	874	88	112	570	72	112
335555	3302	331	89	5435	576	89
335310	958	95	116	399	51	116
374897	1009	99	79	417	53	79
385445	687	74	100	422	55	100
368442	2494	233	96	2714	296	96
367239	1221	126	122	820	99	122
368866	2056	192	98	1394	152	98
367377	2817	278	131	814	100	131
352633	3426	308	90	2013	218	90
350186	575	60	100	395	52	100
335828	4821	456	105	4198	466	105
335551	975	99	86	770	87	86
335228	1725	177	126	1080	131	126
373913	2053	206	91	1228	139	91
374302	5168	476	119	2187	240	119
367559	1125	113	85	820	98	85
373019	2279	221	127	1011	120	127
368807	1383	136	91	852	102	91
367133	634	68	98	530	64	98
350139	402	48	100	227	33	100
335816	941	96	113	588	69	113
335544	2248	218	93	852	103	93
386989	3692	340	92	1677	178	92
373989	2562	254	135	1502	177	135
368211	3218	300	96	1812	199	96
367954	1503	153	125	620	78	125
368514	4313	385	95	3021	321	95
367026	7083	672	120	2458	277	120
354281	3295	307	103	1327	150	103
349842	814	86	116	505	66	116
335808	466	51	100	284	41	100
337692	6086	539	88	1519	168	88
348237	323	38	100	149	26	100
374550	1269	130	98	612	76	98
368199	500	52	92	350	44	92
368660	2393	200	124	1189	117	124
368453	513	55	98	316	41	98
353553	2147	214	101	1569	177	101
349510	1262	125	132	736	93	132
335781	5033	463	115	1572	179	115
335452	2610	261	80	931	115	80
335141	3516	348	130	1741	212	130
387511	3347	301	101	2011	222	101
367362	842	77	94	593	65	94
367889	2560	216	124	1250	129	124
353542	1907	185	105	962	115	105
349478	1816	185	139	869	111	139
335896	1328	134	98	894	109	98
335768	1304	139	139	1266	152	139
335436	2515	243	97	819	99	97
349681	2555	251	143	1407	170	143
960057	905	94	78	620	75	78
959903	170	26	96	104	21	96
944798	206	30	96	125	24	96
944729	195	29	95	135	25	95
935643	267	37	97	196	32	97
921872	4721	455	77	3210	355	77
922316	1493	162	121	472	68	121
367979	185	28	95	126	24	95
368464	266	35	96	172	30	96
368180	650	73	92	426	57	92
367410	2325	245	120	1426	176	120
960038	317	39	98	158	26	98
959898	380	44	97	224	33	97
944794	1533	157	82	1179	142	82
944538	713	79	76	461	60	76
944386	889	96	81	491	64	81
935548	312	41	98	175	29	98
921804	1494	152	79	811	100	79
922250	2275	225	125	1610	185	125
368696	194	29	100	121	24	100
368452	406	47	98	247	36	98
367405	211	31	97	158	28	97
960128	1355	140	131	525	68	131
960022	624	72	93	290	44	93
960956	5781	612	97	3758	463	97
944788	1039	113	82	566	74	82
944532	5732	607	97	4093	503	97
935627	366	47	97	226	36	97
935539	1123	126	85	830	108	85
921775	457	56	94	282	42	94
921488	1600	180	110	679	91	110
367924	406	51	98	336	48	98
366999	1383	151	117	1021	130	117
367322	257	36	94	195	32	94
960124	372	48	98	227	36	98
960016	230	33	98	153	28	98
960951	1593	165	125	902	110	125
944778	887	97	76	468	63	76
944514	219	31	100	138	25	100
944340	551	66	94	375	54	94
935514	3363	316	120	868	111	120
922453	970	107	80	517	69	80
922185	1132	109	78	646	81	78
368622	635	77	93	390	55	93
367698	740	81	73	454	59	73
368032	291	41	96	230	37	96
960079	371	49	100	291	45	100
959949	1123	122	74	624	83	74
960947	146	25	95	94	21	95
944766	426	53	100	278	42	100
944489	269	37	94	202	32	94
944331	134	24	95	84	20	95
935477	359	45	91	222	34	91
921690	1576	163	76	674	87	76
368882	329	44	100	221	35	100
367878	197	30	95	129	25	95
368355	846	97	102	593	77	102
368000	292	39	97	193	32	97
960032	249	36	100	118	24	100
959937	879	99	73	378	54	73
960902	344	46	100	210	36	100
944765	158	26	94	111	23	94
944451	391	51	100	208	35	100
944309	317	44	98	144	27	98
935452	3166	327	108	1823	217	108
921656	2152	227	89	829	105	89
368799	413	53	100	282	42	100
368564	78	18	94	55	17	94
368286	1222	137	114	627	83	114
355892	448	57	100	308	47	100
960026	718	88	91	434	62	91
959926	3068	314	80	2090	248	80
944886	321	42	95	183	31	95
944739	154	26	98	109	23	98
944404	273	37	98	159	28	98
944304	173	27	95	108	23	95
921936	1027	112	113	484	66	113
921646	212	31	100	125	25	100
368781	218	33	96	156	28	96
368542	1256	134	83	497	67	83
368273	885	104	100	603	80	100
355881	975	108	68	542	72	68
959952	1496	171	102	882	115	102
959923	168	27	100	112	23	100
944882	188	30	100	135	26	100
944734	165	26	98	129	24	98
935589	747	83	79	335	48	79
921930	1154	130	69	627	77	69
922327	2211	217	87	948	114	87
368778	519	63	100	384	52	100
368515	248	34	96	154	27	96
367538	277	38	98	205	33	98
371145	388	48	96	255	38	96
959909	1361	150	123	1297	164	123
2101422	2409	233	93	1357	154	93
2101664	2392	245	110	1507	187	110
2101513	5405	510	78	2364	273	78
2102138	4748	480	109	2139	265	109
2101351	856	93	86	448	61	86
2101205	1905	195	132	1104	137	132
2101599	1824	180	143	951	112	143
2102134	5997	576	121	2762	314	121
2101337	2147	214	91	1269	146	91
2101189	497	61	100	350	52	100
2101848	1456	145	87	687	85	87
2101588	1011	110	116	605	81	116
2102126	1144	127	122	680	92	122
2101335	2713	264	92	650	81	92
2101183	3659	331	121	2032	224	121
2101575	5650	543	118	3645	411	118
2102178	2936	298	84	1649	193	84
2102122	2392	247	122	1508	183	122
2101286	2376	230	85	1361	160	85
2101175	3708	363	95	2374	274	95
2101813	1606	164	94	898	110	94
2101551	7458	707	85	5026	581	85
2102169	321	41	97	202	33	97
2102081	2455	263	122	1477	180	122
2101278	1487	148	86	876	105	86
2101164	4312	417	109	2735	317	109
2101811	6202	601	73	4198	466	73
2101541	4825	474	115	2675	311	115
2102165	2711	278	87	789	98	87
2102076	1602	173	135	894	112	135
2101239	1005	110	101	565	73	101
2101142	2876	301	97	2269	277	97
2101717	979	102	101	523	67	101
2101537	217	31	98	114	23	98
2102154	803	87	89	536	69	89
2102061	880	96	110	719	94	110
2101209	1002	103	90	435	56	90
2101885	2009	205	136	1404	164	136
2101710	3793	361	79	2444	262	79
2101536	2034	195	125	1286	150	125
2102153	2064	199	98	1634	175	98
2102060	1085	107	129	672	81	129
533455	231	32	98	116	23	98
533202	765	81	85	468	60	85
524947	1028	105	112	557	69	112
524877	3359	313	84	2383	258	84
524825	999	103	113	528	65	113
525184	477	54	87	212	33	87
524761	254	33	97	170	28	97
524644	3233	307	89	1380	158	89
524427	1715	163	115	1038	117	115
524297	834	93	84	375	51	84
524255	977	98	100	494	64	100
533454	2639	271	76	1739	203	76
534075	458	54	108	305	45	108
533126	1112	118	88	676	83	88
524945	1014	109	128	583	77	128
524873	1587	158	96	811	94	96
524824	983	108	135	586	74	135
525182	195	29	95	134	24	95
524741	496	56	124	322	45	124
524616	535	60	80	270	39	80
524422	2078	201	122	1246	147	122
524294	1108	117	89	546	71	89
524228	1502	160	127	976	122	127
534171	621	68	84	300	41	84
534063	1790	166	95	1138	126	95
532880	23497	2269	72	4925	551	72
524821	357	46	97	245	37	97
525180	766	72	86	460	53	86
524737	459	47	100	291	37	100
524595	604	65	71	325	43	71
524293	662	73	85	358	48	85
524225	308	38	92	154	25	92
534168	1168	123	88	595	73	88
533306	839	86	123	521	68	123
524992	1832	190	90	1140	131	90
532924	748	79	126	481	63	126
524853	552	64	90	387	52	90
532722	579	67	125	370	54	125
525114	921	83	82	680	72	82
524714	816	73	125	515	57	125
524394	186	26	94	133	23	94
524292	6054	581	79	4821	558	79
524182	3550	333	68	2647	275	68
534159	1868	188	64	1112	131	64
534033	401	46	96	228	32	96
524901	617	69	83	439	58	83
524848	762	79	88	258	37	88
532703	1822	171	126	611	76	126
533113	951	96	90	527	67	90
524713	1292	126	121	673	82	121
524499	191	28	95	125	23	95
524391	1093	108	124	889	102	124
524275	2327	218	82	1495	161	82
534150	764	83	97	406	56	97
524896	1050	116	80	559	74	80
524846	11497	1126	86	1566	192	86
533243	1216	128	86	1020	123	86
525071	969	101	100	512	68	100
524668	2270	233	73	1595	189	73
524475	1724	182	97	1084	138	97
524388	421	52	97	251	38	97
524272	182	28	98	114	23	98
524176	451	54	101	326	46	101
533418	1145	117	83	659	79	83
533276	380	42	100	254	35	100
524967	891	87	74	627	73	74
524892	4840	410	103	2521	265	103
524845	1902	184	96	1826	202	96
533239	598	63	106	326	45	106
525061	3143	296	76	1663	181	76
524664	2382	225	124	1326	154	124
524474	2588	245	90	1663	183	90
524351	4050	350	93	3047	318	93
524271	1574	154	84	991	113	84
524158	1121	104	98	644	76	98
534113	1566	171	89	855	108	89
533272	878	93	128	636	78	128
524966	914	99	81	502	66	81
524878	1147	114	132	567	70	132
524842	2036	212	94	858	104	94
533220	780	80	121	519	65	121
524763	414	51	100	266	40	100
524645	1340	143	120	806	101	120
524298	2273	220	122	1397	160	122
524270	290	40	100	174	30	100
524157	5749	568	116	2905	329	116
400531	1462	149	90	816	102	90
400170	1588	158	125	1100	134	125
1096744	1371	143	95	958	124	95
1095780	931	104	126	607	81	126
1096104	1241	135	80	814	106	80
1079256	266	36	100	173	29	100
1079133	475	59	97	285	44	97
1094321	2805	272	119	1813	211	119
1066704	594	70	98	422	60	98
1065901	452	53	100	315	45	100
1066483	199	30	100	139	27	100
1067050	914	97	123	689	88	123
400526	3242	325	91	2285	264	91
402616	425	50	100	281	41	100
1096699	201	29	91	127	24	91
1095730	4263	412	111	2591	295	111
1096083	288	38	98	204	34	98
1079242	3737	376	113	2846	323	113
1095167	1380	140	96	626	79	96
1094315	973	106	128	575	73	128
1065990	231	31	98	165	28	98
1067314	691	77	111	454	61	111
1066455	308	41	98	208	34	98
1067041	590	72	100	384	55	100
400481	1472	154	98	805	104	98
1096647	582	68	100	308	45	100
1097079	1468	155	120	1407	170	120
1096050	2322	242	94	1157	140	94
1079127	8319	859	75	5856	675	75
1094143	1777	184	126	990	124	126
1066697	1235	135	100	827	106	100
1065892	1052	113	117	627	80	117
1066450	2110	221	100	1210	151	100
1065584	1376	141	110	691	88	110
401189	2171	215	90	1145	136	90
389774	2150	229	137	1278	159	137
1096631	1821	177	90	1098	128	90
1096258	462	57	100	350	52	100
1095313	379	45	100	290	42	100
1079183	537	64	100	326	47	100
1079125	3659	362	84	2424	282	84
1066916	1267	141	123	702	93	123
1065954	1456	145	89	1084	125	89
1066582	507	62	100	371	54	100
1066446	4279	406	83	2953	324	83
1065569	3875	401	126	2260	270	126
400449	2434	242	96	1708	204	96
1096942	425	50	100	300	41	100
1096615	579	68	100	378	54	100
1096212	395	48	100	229	34	100
1096039	2486	261	95	1650	200	95
1079180	451	52	100	276	39	100
1095148	761	87	70	533	71	70
1066907	864	90	104	392	52	104
1065951	470	57	98	354	51	98
1065847	1109	109	120	838	98	120
1066442	179	27	100	145	27	100
1066291	955	97	151	442	57	151
400429	1571	154	94	1066	121	94
1096831	995	101	118	662	85	118
1095873	2944	283	89	1914	209	89
1094784	7258	695	122	1986	238	122
1096032	4245	396	81	3209	348	81
1079170	1178	122	114	670	84	114
1079107	1523	154	98	931	110	98
1066898	1191	121	125	808	100	125
1065935	4236	392	82	3185	345	82
1067290	405	46	100	249	37	100
1067122	1261	124	98	731	86	98
1066282	1251	126	131	807	101	131
400361	3104	317	91	1941	244	91
1097545	2284	220	115	1501	175	115
1096595	563	58	100	284	39	100
1096012	2109	200	90	1400	150	90
1079162	108	20	96	84	19	96
1093696	2598	244	93	1650	186	93
1066733	585	69	95	321	49	95
1065922	3077	287	97	1760	197	97
1066557	1154	111	114	722	88	114
1065669	2190	221	93	2157	250	93
1064754	9977	925	112	3934	452	112
400263	914	92	81	573	71	81
1097475	1057	106	117	653	81	117
1095799	929	84	88	550	61	88
1096179	1526	133	131	825	87	131
1079266	3146	284	86	1983	212	86
1095181	1434	137	144	733	89	144
1094366	836	87	92	436	58	92
1066710	2360	244	131	1659	201	131
1065920	757	81	86	506	66	86
1066484	7820	762	115	5580	630	115
1065627	10944	1014	82	8756	983	82
1066145	1208	132	146	778	99	146
1040019	712	73	79	457	60	79
1038959	4713	446	97	1558	176	97
1038789	3709	330	75	896	110	75
1039178	3731	359	102	1957	227	102
1023848	991	101	79	449	60	79
1023591	214	29	97	145	25	97
1038942	811	83	76	512	64	76
1038842	1297	130	126	426	57	126
1038678	1461	142	84	870	101	84
1021099	2066	200	105	1377	156	105
1002696	394	47	100	254	37	100
1002490	996	105	127	711	85	127
1040009	606	69	74	357	51	74
1038954	510	60	112	362	51	112
1038694	1338	142	77	675	84	77
1039155	13890	1457	105	3562	434	105
1023794	983	105	80	473	61	80
1023585	1176	124	142	676	85	142
1038936	4430	428	77	2477	282	77
1038823	2933	284	120	1664	193	120
1038654	1289	133	87	818	101	87
1021054	1357	136	140	514	67	140
1001925	992	106	83	693	88	83
1002477	1148	115	145	653	83	145
1039995	238	32	98	150	26	98
1039627	942	103	115	497	67	115
1038690	29894	2941	57	8626	958	57
1039128	33	13	85	35	14	85
1023777	4101	390	70	2002	216	70
1023512	314	40	98	210	33	98
1038921	4769	478	75	4731	513	75
1038801	14116	1408	92	6101	696	92
1038652	1222	132	89	611	76	89
1021027	907	100	118	508	70	118
1002471	2130	219	119	877	116	119
1039990	708	77	72	212	33	72
1038883	8968	856	100	3059	350	100
1038670	3643	360	69	2366	270	69
1039025	5248	530	115	2803	321	115
1023725	1697	178	90	393	55	90
1023414	396	48	98	254	38	98
1038915	28	13	77	30	13	77
1038773	1523	155	126	874	108	126
1038636	1007	110	85	628	81	85
1002768	380	47	100	233	36	100
1001830	359	46	97	239	37	97
1002463	950	105	132	617	80	132
1039836	648	71	72	328	45	72
1038880	2985	309	87	1213	151	87
1039348	1373	138	80	429	56	80
1023948	609	72	111	396	56	111
1023720	403	51	95	247	38	95
1023338	274	38	100	178	30	100
1038898	872	95	83	519	68	83
1038730	7159	741	95	3680	428	95
1038630	389	47	98	268	39	98
1002745	1847	209	120	1138	144	120
1001803	1895	187	93	956	112	93
1002458	286	41	100	192	33	100
1038996	31321	3142	69	8889	1032	69
1038856	4111	409	118	1791	216	118
1038618	1101	121	77	596	78	77
1023899	780	94	113	532	74	113
1023634	1736	185	87	1051	128	87
1023333	259	36	100	175	30	100
1038875	1990	211	94	1807	211	94
1038704	10770	1066	72	3332	372	72
1038601	3918	410	85	1818	219	85
1002723	939	108	140	503	69	140
1002528	493	59	68	342	49	68
1002453	2383	253	125	678	88	125
1038979	10067	934	72	3580	391	72
1038854	1522	170	107	1122	140	107
1039234	1583	161	95	583	74	95
1023863	305	44	95	186	33	95
1023630	1322	135	94	629	78	94
1023308	665	79	101	386	55	101
1038868	1320	139	96	601	75	96
1038700	1930	196	108	1353	169	108
1021151	870	94	83	319	45	83
1002699	411	50	100	249	38	100
1002501	695	74	85	437	58	85
1002441	566	67	92	378	53	92
1038975	4831	488	70	3000	343	70
1038815	6399	670	120	1799	227	120
1039210	5160	537	77	2089	256	77
1023849	280	40	98	174	30	98
1023593	794	86	92	363	51	92
1038945	4997	515	131	1342	156	131
1038843	948	100	92	474	62	92
1038683	1953	211	138	1308	162	138
1021101	1963	206	90	1317	156	90
1002697	293	39	100	176	29	100
1001780	686	76	83	423	55	83
1002413	542	62	114	363	48	114
1226559	348	45	100	195	32	100
1227032	4860	511	117	3069	355	117
1230800	4158	388	74	3220	345	74
1230665	2167	222	120	1647	195	120
1230487	507	59	96	370	52	96
1195942	2270	218	140	1459	178	140
1195887	4458	451	85	2632	316	85
1225772	1060	115	78	731	97	78
1195684	986	103	132	699	86	132
1225511	738	85	69	482	65	69
1226065	261	34	100	169	28	100
1226537	540	64	94	332	48	94
1226206	843	88	144	433	59	144
1230771	3387	349	86	1552	188	86
1230664	1774	189	127	1050	134	127
1230347	275	37	97	144	26	97
1195924	924	104	121	511	69	121
1195854	473	56	93	300	42	93
1195767	582	70	97	401	58	97
1225763	13925	1375	81	10044	1090	81
1224990	1121	121	120	710	92	120
1226212	2961	292	91	1887	213	91
1225317	353	43	98	280	40	98
1226533	1983	214	96	1034	126	96
1230966	384	47	96	236	34	96
1230769	2073	211	91	1392	163	91
1230607	343	42	98	233	34	98
1230309	322	41	96	243	38	96
1195906	598	63	97	394	51	97
1195838	1744	173	84	753	95	84
1195763	347	42	98	232	34	98
1225744	4385	453	82	2792	338	82
1224970	467	52	97	258	35	97
1226169	105	21	97	74	18	97
1243273	1225	127	94	652	82	94
1230752	3314	326	88	1334	155	88
1230583	424	51	96	288	42	96
1230278	1778	179	92	862	105	92
1225990	706	79	94	321	46	94
1225890	393	47	95	202	32	95
1195760	707	84	108	522	71	108
1225734	1053	109	89	557	71	89
1224925	945	105	128	506	66	128
1225428	160	24	85	102	20	85
1225217	4506	447	113	3149	352	113
1226487	145	25	97	94	21	97
1230916	4677	443	106	2696	285	106
1230732	1557	156	84	853	108	84
1230552	204	29	95	158	27	95
1230263	207	30	98	157	28	98
1225955	2095	210	114	1360	159	114
1225883	489	60	98	280	44	98
1195754	371	45	98	251	35	98
1225724	1316	143	95	589	75	95
1225627	1846	191	140	988	116	140
1226138	375	46	96	214	34	96
1225193	1017	110	107	549	72	107
1227140	373	45	95	228	34	95
1230895	306	39	98	176	29	98
1230703	182	26	86	139	24	86
1230550	1683	175	130	995	126	130
1195964	194	28	92	164	28	92
1195895	924	98	125	548	74	125
1225859	767	85	76	458	59	76
1195747	207	29	97	140	25	97
1195699	2166	216	95	1495	169	95
1226313	407	50	100	253	38	100
1196021	1284	132	88	971	118	88
1225179	1341	147	140	924	114	140
1226392	1352	134	94	731	91	94
1230873	2743	249	113	1500	162	113
1230698	940	96	87	410	57	87
1230537	2491	229	117	1917	206	117
1195959	582	66	95	314	47	95
1195892	1798	175	115	1013	117	115
1225852	366	48	98	270	42	98
1195703	374	46	100	288	42	100
1225559	1182	123	112	877	107	112
1225170	1389	146	119	806	101	119
1226377	1111	116	107	509	65	107
1230835	887	93	126	678	85	126
1230674	5896	546	81	4251	462	81
1230520	5768	525	110	3474	380	110
1195947	1322	127	91	940	108	91
1195889	231	30	98	159	26	98
1195775	219	30	87	227	34	87
1225780	1028	110	126	857	99	126
1195689	458	53	96	227	35	96
1225550	2428	241	138	1505	172	138
1225338	311	40	95	200	32	95
1225160	807	89	126	493	67	126
638216	254	36	94	146	26	94
670834	2242	239	118	936	119	118
468297	1537	164	89	800	98	89
963176	3680	371	119	1502	189	119
820177	4240	430	80	2772	329	80
750652	339	42	97	238	37	97
735790	1676	165	92	824	100	92
681783	1175	129	125	878	111	125
390128	2860	272	89	1882	215	89
722259	310	41	98	175	29	98
693294	236	34	100	133	25	100
680470	891	97	123	566	74	123
639685	1574	167	96	809	98	96
640140	206	29	100	110	22	100
445665	202	30	94	157	28	94
921551	1541	153	124	1127	129	124
808955	814	95	85	474	65	85
748650	6539	594	108	4802	510	108
734262	1064	119	93	690	88	93
680179	365	43	93	250	36	93
367115	1348	141	92	884	108	92
717887	704	77	118	449	57	118
681805	2849	292	87	2003	240	87
678913	753	87	120	320	47	120
639382	958	107	89	495	68	89
636225	2491	257	110	1925	234	110
444735	794	92	87	540	74	87
920570	3956	402	101	2421	298	101
777346	1995	222	86	1605	199	86
748459	1330	149	114	971	127	114
734015	914	105	84	640	87	84
680175	2904	340	113	1964	259	113
355508	933	106	88	719	96	88
717625	232	36	97	164	30	97
681657	1338	149	93	776	105	93
678733	1075	129	110	506	71	110
776054	952	102	86	564	71	86
583913	305	41	95	167	29	95
442058	297	40	95	189	32	95
871479	409	53	91	212	35	91
777339	108	20	97	87	20	97
748308	695	82	117	432	59	117
723189	215	31	94	119	23	94
679492	3282	342	118	2147	246	118
353040	1243	133	90	571	73	90
716972	404	51	97	284	42	97
681648	189	28	93	143	26	93
677145	229	34	95	172	30	95
750428	1090	120	93	684	91	93
577841	760	88	97	488	69	97
439864	2155	232	95	1116	146	95
871232	3522	369	80	1216	157	80
765039	1090	127	96	355	53	96
748113	2435	269	107	1679	220	107
720892	168	28	100	147	27	100
671036	361	48	96	237	38	96
349446	2774	277	96	1403	175	96
716942	145	24	100	97	21	100
681482	227	32	95	131	26	95
676386	179	27	96	156	28	96
720107	302	40	97	159	28	97
577486	589	71	81	339	47	81
438635	2658	281	86	1590	193	86
851484	204	31	97	168	28	97
764951	340	45	97	218	35	97
746596	181	27	96	118	22	96
693650	2200	237	89	1424	172	89
660623	708	82	146	332	49	146
334490	1783	187	90	1196	143	90
696896	749	87	114	523	73	114
680911	1433	155	85	916	112	85
671755	256	35	94	177	30	94
681810	779	91	86	648	89	86
571096	7593	754	95	5201	629	95
406655	2118	194	91	1281	139	91
832342	513	55	87	533	64	87
764717	867	89	91	549	66	91
738199	891	90	69	579	71	69
692779	792	83	89	551	71	89
657946	508	60	89	179	30	89
334181	9539	877	76	1993	227	76
694334	2672	294	58	1548	190	58
680715	4352	421	91	2478	276	91
671513	2375	268	64	1401	181	64
670962	276	39	97	184	31	97
484206	398	49	100	293	44	100
351305	922	89	92	378	47	92
820638	1614	147	124	1127	122	124
752212	2923	273	91	1959	218	91
737758	370	42	93	215	33	93
692292	731	82	93	435	59	93
640127	555	64	97	459	63	97
722309	2674	272	86	1851	213	86
694087	715	87	125	585	79	125
680492	936	99	91	637	80	91
670181	730	84	79	428	60	79
1224502	5014	470	84	1763	194	84
596956	143	23	87	101	21	87
596683	2442	238	92	1904	208	92
596632	804	82	127	455	60	127
597261	133	23	95	101	21	95
596366	199	28	94	143	25	94
596247	1370	144	81	1405	163	81
1211217	2290	216	121	1276	143	121
1222882	784	86	85	437	58	85
1223064	2138	216	121	1499	177	121
1211588	2660	276	86	1188	142	86
1223764	1852	193	126	630	84	126
1224496	4754	463	74	14550	1558	74
596933	139	23	96	100	21	96
596681	268	36	100	186	30	100
596630	416	49	97	279	40	97
596531	518	61	68	320	46	68
596360	5799	562	105	4162	472	105
597375	1968	205	91	1422	168	91
1210461	1596	156	125	808	103	125
1222787	1173	124	87	508	65	87
1211452	2756	283	79	1707	200	79
1223761	3531	367	115	5718	645	115
1224492	795	87	95	908	110	95
596672	1034	113	91	569	72	91
596629	195	29	93	132	25	93
597257	1947	203	81	1833	211	81
597078	2481	242	110	1743	193	110
1210640	949	103	86	632	82	86
1210415	730	84	103	440	59	103
1222766	1702	177	82	787	96	82
1211707	2266	232	113	1099	132	113
1210678	1408	144	95	752	94	95
1223739	3422	336	97	3306	377	97
1224468	761	82	90	452	58	90
596847	133	23	100	108	22	100
596668	1719	180	91	1082	130	91
597233	164	26	96	110	22	96
597075	1010	107	130	670	82	130
1211308	1887	197	85	802	96	85
1211133	2299	242	119	1418	171	119
1222753	3294	333	80	1725	200	80
1211698	2538	243	114	1632	187	114
1211398	810	89	85	705	90	85
1222999	6713	632	115	4718	512	115
1224454	9337	859	74	3594	388	74
596846	5114	502	94	3746	431	94
597372	2734	266	82	3348	374	82
597310	5370	536	101	4171	501	101
596455	410	52	94	466	65	94
597065	29	13	69	29	13	69
1211293	1532	155	96	697	88	96
1210343	3166	350	108	2011	241	108
1222665	29205	2845	72	5235	598	72
1211659	2006	213	104	1478	176	104
1210652	1550	152	85	967	117	85
1224388	761	87	105	483	62	105
1224378	1173	123	88	852	101	88
596813	2693	277	115	1724	190	115
596643	965	101	86	768	91	86
597293	668	79	126	476	62	126
597159	863	91	86	675	80	86
597030	229	33	98	162	28	98
1211290	2281	221	84	1417	159	84
1222578	15070	1393	74	3294	360	74
1211650	1674	173	131	1022	124	131
1223990	2174	211	82	1184	136	82
1224369	627	75	119	445	62	119
1224259	16342	1695	70	3518	410	70
596799	685	78	112	454	59	112
596642	167	27	100	116	23	100
597285	186	28	97	135	25	97
597157	2479	255	79	3858	443	79
597022	3963	374	100	2718	309	100
1210557	1719	177	88	931	117	88
1222968	9737	903	95	2748	326	95
1222560	2988	312	80	1434	177	80
1210910	2888	285	108	1295	159	108
1223942	1161	108	86	695	76	86
1224368	965	87	113	589	66	113
596973	711	77	89	605	74	89
