CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
849492	1608	166	92	904	120	92
847936	904	100	112	796	106	112
848434	591	74	84	393	65	84
849038	5505	524	104	2777	329	104
845994	1056	131	91	553	86	91
846412	969	99	86	803	102	86
846290	1274	115	124	1020	110	124
836411	218	31	91	130	24	91
849512	581	69	95	411	59	95
820441	3943	397	86	2185	264	86
820236	2764	295	134	1393	176	134
849466	1184	130	90	686	91	90
849385	240	34	92	220	38	92
849139	638	76	94	410	58	94
846894	702	88	91	409	64	91
846667	490	62	92	361	54	92
846570	1447	169	107	1212	174	107
846396	271	33	94	194	30	94
846160	457	54	96	214	35	96
836398	425	53	95	266	42	95
849489	1907	203	124	935	120	124
820434	1832	195	88	1859	242	88
820216	1143	134	127	1069	147	127
849450	292	40	100	216	37	100
848654	1234	149	126	788	111	126
849103	779	89	93	708	94	93
846842	875	97	105	627	86	105
846613	768	90	86	466	65	86
847231	323	41	95	196	33	95
846353	1686	180	90	725	95	90
846033	578	68	94	312	47	94
849432	327	41	91	208	35	91
821121	273	37	91	199	35	91
820180	329	42	94	204	34	94
849401	872	103	83	574	87	83
848613	987	116	124	1017	136	124
846978	1331	146	87	398	62	87
848256	486	63	98	345	54	98
847339	918	106	84	486	72	84
847201	1971	211	150	1129	149	150
846350	246	36	100	155	29	100
836511	1150	108	136	680	82	136
836341	260	38	98	177	33	98
849416	7858	693	124	5286	578	124
821108	862	100	88	556	80	88
820170	1097	118	141	682	89	141
849400	719	83	90	525	76	90
847819	6983	701	109	4151	516	109
846976	1528	161	90	980	128	90
846790	545	67	88	324	51	88
847332	598	73	73	581	83	73
847196	12309	1319	109	6442	825	109
847076	140	24	98	107	23	98
836482	378	50	94	230	37	94
836321	178	28	93	119	25	93
849415	188	29	96	134	26	96
820348	225	33	94	178	31	94
818939	928	101	112	724	96	112
851504	2236	243	91	1921	256	91
848385	1294	141	89	1124	156	89
846785	859	98	130	609	84	130
847300	298	42	95	467	72	95
846453	1202	126	109	980	124	109
846329	952	109	89	579	84	89
836445	476	53	97	338	48	97
836320	162	27	100	118	25	100
820928	196	28	97	176	29	97
821048	5832	605	74	3615	479	74
818894	457	55	100	291	45	100
848695	1489	156	95	1344	172	95
846924	7887	776	80	3360	425	80
845892	665	77	75	614	84	75
846452	2120	231	126	929	132	126
846306	234	34	91	174	31	91
836442	199	29	89	142	27	89
836296	167	27	96	107	24	96
820899	411	51	93	230	36	93
821017	2046	205	96	1169	153	96
818743	2591	264	116	875	115	116
848680	660	77	73	435	66	73
849179	280	40	100	203	36	100
847445	1169	122	124	554	75	124
845866	1711	181	98	1329	178	98
847179	258	35	92	176	31	92
847035	2548	253	92	1425	182	92
836434	2631	296	123	1710	232	123
848961	282	39	98	232	39	98
820479	171	26	100	127	24	100
820282	288	40	100	235	39	100
818673	345	47	100	246	42	100
620371	283	38	98	193	34	98
620175	859	103	108	713	109	108
1005939	1252	130	86	873	114	86
1005744	1277	138	116	1117	150	116
1005579	1749	175	91	948	118	91
1005419	476	57	100	320	49	100
1005382	1520	155	100	1014	124	100
1005972	1738	187	129	1415	183	129
1005928	1230	132	105	653	88	105
1005861	2720	272	148	1463	186	148
1005834	1287	135	96	812	104	96
1005806	458	58	100	263	42	100
620303	196	32	98	131	28	98
620125	189	29	100	129	26	100
1005846	1111	126	91	621	89	91
1005652	951	104	125	903	123	125
1005417	209	28	92	143	26	92
1005368	1019	110	83	765	103	83
1005969	732	82	106	454	63	106
1005926	334	44	100	204	36	100
1005857	6448	711	118	3417	478	118
1005832	4945	520	79	3182	423	79
1005802	2524	281	131	2064	289	131
621026	1040	113	90	846	111	90
620100	1310	142	109	1159	155	109
1005818	1319	138	107	833	108	107
1005651	889	97	110	794	106	110
1005479	685	78	78	343	51	78
1005407	444	57	100	278	47	100
1005997	289	39	100	197	34	100
1005968	8241	868	106	3167	438	106
1005924	257	36	98	176	31	98
1005855	5090	524	108	3352	445	108
1005830	399	51	98	222	37	98
1005791	782	87	136	386	58	136
621007	271	39	100	196	35	100
620058	209	32	100	172	32	100
1005817	1305	138	90	931	124	90
1005649	1411	151	134	1106	145	134
1005405	863	91	121	625	85	121
1005996	1215	130	87	1146	153	87
1005963	250	34	100	159	29	100
1005904	2118	226	94	1420	192	94
1005854	204	30	100	143	27	100
1005829	478	59	100	328	53	100
1005758	856	92	161	514	70	161
621001	226	32	97	160	29	97
620055	195	28	97	146	27	97
1005648	304	41	97	179	32	97
1005470	877	98	92	663	89	92
1005404	1799	212	122	980	146	122
1005991	1432	153	103	744	101	103
1005961	664	81	130	429	67	130
1005901	2902	300	96	1628	211	96
1005852	945	109	115	587	83	115
1005812	1198	134	107	593	85	107
1005736	3747	404	117	2751	367	117
620274	1920	206	95	1539	207	95
620047	269	36	100	210	36	100
1005792	354	48	98	277	46	98
1005607	903	97	130	629	84	130
1005464	1950	220	96	1567	214	96
1005395	2065	217	149	1929	240	149
1005990	964	114	93	378	58	93
1005953	7163	764	123	2373	310	123
1005899	1893	214	95	1327	180	95
1005850	1365	147	145	862	118	145
1005811	1283	146	92	793	110	92
1005718	336	43	100	213	36	100
620243	399	51	93	506	73	93
620757	247	37	100	178	33	100
1005769	1082	113	88	492	69	88
1005606	1220	141	132	857	127	132
1005451	2860	272	95	1949	239	95
1005393	1034	113	124	618	91	124
1005987	1013	106	93	670	90	93
1005949	284	38	94	179	32	94
1005886	830	91	89	494	71	89
1005838	1364	154	149	613	89	149
1005809	638	75	80	405	63	80
1005717	4843	525	110	2017	262	110
620208	2811	294	82	1993	262	82
1005751	731	85	82	594	83	82
1005605	304	37	100	189	31	100
1005439	1004	111	98	642	88	98
1005390	235	33	96	163	30	96
1005934	164	26	98	101	23	98
1005884	1949	213	105	1445	191	105
1005837	925	109	120	1261	176	120
1005808	308	42	97	212	37	97
1005715	1755	201	148	1137	158	148
521166	329	42	96	197	33	96
521046	5025	539	103	3356	414	103
520355	411	53	96	320	49	96
520283	325	45	95	199	34	95
520098	452	58	96	282	44	96
519969	5493	607	112	3646	496	112
519535	985	112	86	671	90	86
518981	345	48	97	208	40	97
518883	169	27	97	117	23	97
518990	3197	340	89	1441	180	89
518916	1240	135	115	623	87	115
520436	934	105	89	641	91	89
521021	2511	269	121	1806	222	121
520354	7003	747	82	4405	582	82
520277	2370	262	127	1287	167	127
520093	183	29	100	142	28	100
519938	1031	123	131	743	103	131
519529	2452	271	80	1642	221	80
518979	4172	445	108	2796	355	108
518881	221	33	98	168	32	98
518785	1536	167	134	915	124	134
518988	1796	195	100	1494	199	100
518896	2816	294	113	1206	157	113
520415	1661	183	97	1029	131	97
521019	13606	1384	108	7315	936	108
520353	610	74	78	402	58	78
520198	177	28	97	103	23	97
520082	393	49	95	257	40	95
519912	3561	385	114	1753	241	114
519512	2099	220	96	1040	134	96
518977	1463	158	106	719	102	106
518880	1955	204	81	931	121	81
518767	1390	156	113	831	122	113
518971	1128	122	88	519	73	88
518895	1764	196	115	872	126	115
520410	501	62	68	330	52	68
521016	680	82	121	524	75	121
520197	1786	198	126	739	104	126
520056	666	79	76	359	53	76
519801	1131	123	116	761	102	116
519465	370	49	91	212	37	91
518934	1975	206	117	1374	174	117
518860	1978	210	80	1001	134	80
518738	1050	113	118	725	98	118
518970	1061	118	84	881	120	84
518875	3886	415	116	2377	300	116
521117	2370	257	94	1040	135	94
520295	173	27	97	98	23	97
520324	1848	176	88	991	115	88
520189	239	32	91	144	27	91
520031	342	43	96	225	35	96
519711	560	64	98	396	53	98
519438	4078	410	74	2650	322	74
518931	1509	158	110	818	102	110
518856	12034	1226	77	6502	793	77
518737	360	46	100	282	43	100
518969	1120	122	87	501	69	87
518754	1957	193	117	712	90	117
521100	1476	167	89	1097	147	89
520285	1453	155	125	901	115	125
520320	311	37	98	170	28	98
520173	1335	122	113	784	88	113
520009	1270	133	86	832	110	86
519583	1454	155	125	701	94	125
518930	1015	113	120	632	87	120
518837	118	22	93	90	21	93
518695	5398	555	109	3269	399	109
518951	1392	149	84	825	111	84
518750	6511	674	114	4489	557	114
521097	1084	119	83	797	106	83
520244	459	53	100	277	41	100
520300	1494	156	87	657	87	87
520150	456	55	100	255	40	100
519991	734	85	85	409	59	85
519576	650	77	110	465	66	110
519404	1447	155	92	680	92	92
518913	654	74	113	488	66	113
518813	981	108	87	736	99	87
518690	703	78	134	520	70	134
518947	7383	741	81	4370	501	81
518706	780	84	117	434	59	117
521078	3605	367	76	2420	309	76
520373	1236	137	127	738	102	127
520117	2489	259	111	1064	135	111
519986	9494	969	77	4839	593	77
519562	1227	136	145	634	90	145
519143	2186	233	80	1284	165	80
518907	572	69	114	338	52	114
518812	9163	955	73	4402	567	73
518672	1227	134	119	1036	130	119
518923	751	87	86	472	70	86
519416	255	36	100	151	28	100
1003050	371	50	100	241	42	100
1003011	1885	227	134	1173	164	134
961429	217	33	96	158	31	96
961142	9237	962	107	4879	605	107
963385	456	60	96	334	55	96
961856	4190	438	115	2538	331	115
960834	502	66	95	318	54	95
960715	521	66	100	338	53	100
960585	1004	120	94	618	92	94
961184	219	31	92	125	24	92
961030	251	36	97	150	30	97
960202	10023	965	111	6287	709	111
1003049	453	54	100	267	41	100
1003004	207	31	100	133	26	100
961427	156	26	96	135	26	96
961102	166	27	100	116	25	100
963362	1012	113	91	789	107	91
963217	1115	127	130	1090	148	130
960785	8430	870	80	4588	570	80
961374	2365	247	136	1370	175	136
961178	12994	1364	112	8050	1113	112
960300	254	37	98	184	33	98
960201	260	35	100	151	28	100
1003047	1263	142	91	418	67	91
961560	350	47	94	199	33	94
961409	1092	130	83	604	93	83
961095	397	52	100	244	40	100
961900	1789	200	100	1016	149	100
963216	1250	146	122	991	144	122
960757	283	42	92	180	35	92
960640	1698	185	127	1097	151	127
961272	959	115	80	550	83	80
960434	367	47	98	213	34	98
961023	2243	262	103	1192	176	103
960178	179	27	89	115	23	89
1003046	891	99	77	587	78	77
961538	521	58	96	311	44	96
961400	2387	256	93	1326	170	93
961070	1863	181	140	867	107	140
963321	1646	176	90	1278	159	90
961788	416	52	100	252	42	100
960754	2802	296	89	1608	204	89
960630	132	22	88	89	21	88
961256	341	44	97	233	38	97
960427	5595	570	110	3442	430	110
961002	1004	112	93	657	87	93
960117	415	53	94	189	33	94
1003044	525	66	86	354	60	86
961535	993	105	111	765	97	111
961390	284	43	97	192	37	97
962963	510	61	91	338	48	91
963308	1339	157	91	1212	176	91
961705	178	28	94	125	24	94
960748	258	38	100	155	31	100
960606	7093	705	108	6638	773	108
961229	1769	202	104	1034	148	104
961136	16297	1708	110	9352	1165	110
960289	407	56	91	265	47	91
960106	802	89	118	488	65	118
1003028	204	30	95	156	28	95
961503	4439	477	120	2390	329	120
961376	859	93	84	522	73	84
961991	3995	435	114	2919	375	114
961888	1337	141	94	846	108	94
961694	706	87	92	425	61	92
960741	7066	703	76	3578	426	76
960604	1019	120	128	546	80	128
960487	2225	228	92	1133	143	92
961110	2264	262	120	1361	202	120
960281	1265	132	88	769	100	88
960105	4762	459	112	2563	312	112
1003019	12032	1409	54	8576	1235	54
961494	322	41	90	236	36	90
961363	805	99	85	537	83	85
961990	2036	190	127	1325	149	127
961887	1614	180	101	912	128	101
961617	1669	165	124	875	106	124
960722	811	96	88	530	82	88
960600	1309	137	110	689	89	110
960466	286	41	97	184	35	97
961035	530	68	94	368	57	94
960276	792	77	90	493	65	90
960068	1327	130	124	801	96	124
1003018	3938	392	79	3197	386	79
961466	312	41	95	197	34	95
961189	284	40	100	223	36	100
961975	2001	218	119	1405	195	119
961868	391	49	98	180	32	98
960883	306	42	93	184	34	93
960718	857	95	69	438	63	69
961320	934	106	108	557	81	108
960465	769	88	85	486	69	85
961033	789	92	104	355	56	104
960256	204	27	94	165	26	94
960066	676	73	117	384	56	117
619974	259	37	93	223	40	93
619781	133	22	94	98	22	94
619641	4242	471	81	2534	348	81
619426	225	31	91	149	27	91
618619	433	59	87	373	62	87
619289	2411	246	124	2053	254	124
619200	1341	133	96	1018	127	96
619095	385	45	93	285	42	93
619948	252	36	98	180	31	98
619759	766	93	126	537	80	126
619639	1041	116	87	764	101	87
619425	111	21	93	91	22	93
618613	3261	346	83	2387	305	83
619279	729	93	116	468	75	116
619197	1143	109	90	955	109	90
619042	719	78	129	586	80	129
619921	180	29	98	133	26	98
618975	1310	161	123	925	138	123
619634	1410	154	92	1091	141	92
619415	498	65	93	287	48	93
619312	4462	470	79	2605	328	79
619261	1343	159	115	1125	158	115
619195	3363	343	83	2045	251	83
619004	906	108	122	701	101	122
619906	791	94	75	551	83	75
619690	4089	440	113	2225	292	113
618901	198	32	98	128	27	98
619394	133	22	93	110	23	93
619301	1934	227	88	1027	149	88
619255	247	36	100	196	35	100
619161	327	46	97	213	38	97
619003	2548	284	112	1444	195	112
619832	614	75	74	532	77	74
618961	155	26	95	104	23	95
619617	1365	152	85	793	103	85
619391	147	26	96	106	24	96
618595	640	80	79	377	57	79
619240	1168	137	116	869	132	116
619147	1406	155	85	1075	143	85
619808	1553	165	134	1124	162	134
619829	139	25	97	97	23	97
619683	1551	180	141	1272	173	141
619615	133	24	100	100	23	100
618662	330	46	100	212	38	100
619296	156	27	98	116	26	98
619239	138	23	96	106	22	96
619125	253	38	100	161	32	100
619810	377	52	96	284	46	96
618954	1079	129	114	922	144	114
619562	1080	117	82	928	123	82
619381	1366	151	122	1130	169	122
618563	145	24	100	107	23	100
619224	220	32	93	132	28	93
619118	1522	158	95	1244	162	95
619787	1536	177	85	840	127	85
618941	1295	151	122	710	106	122
619519	1039	124	90	830	122	90
619371	257	37	100	183	34	100
618560	310	43	97	237	42	97
619223	192	31	100	149	30	100
619105	1014	113	89	1063	150	89
478158	1265	135	86	1132	145	86
477180	2646	272	112	1432	185	112
535906	937	100	83	540	75	83
534918	2988	309	98	1937	246	98
535389	1312	137	88	621	84	88
535051	884	103	108	695	98	108
536637	5717	560	71	3324	397	71
536534	5540	581	100	2914	370	100
536197	579	65	85	504	68	85
533961	1111	121	116	1074	136	116
533794	3397	337	86	1844	222	86
534253	532	65	97	354	53	97
478131	679	81	78	584	88	78
535777	723	85	87	374	57	87
534910	3994	430	103	2402	330	103
535336	1031	120	89	710	102	89
535044	1270	147	128	658	94	128
536624	782	91	80	513	74	80
536523	458	58	84	217	37	84
550760	892	101	76	790	106	76
533937	951	113	112	837	119	112
533745	609	70	83	373	55	83
534231	1690	184	126	1470	201	126
478105	907	98	80	774	98	80
475646	576	71	109	374	57	109
535754	2696	264	80	1715	207	80
535634	2217	236	122	958	128	122
535320	1591	162	84	789	101	84
535030	767	91	104	569	82	104
536616	320	40	97	242	38	97
536520	3373	347	98	2645	337	98
536175	1848	189	87	1425	176	87
533922	1278	138	122	963	132	122
533604	2414	249	87	1130	143	87
534227	2054	211	120	1165	156	120
476693	994	110	82	609	88	82
477909	884	99	121	663	97	121
535707	229	33	98	181	33	98
535629	2029	215	112	1302	167	112
535310	1123	125	85	642	92	85
535029	918	111	139	510	74	139
536606	2013	222	84	1176	163	84
536415	642	76	112	449	65	112
536154	851	97	85	574	87	85
533847	1883	188	116	967	125	116
534320	1548	178	89	928	134	89
534215	5924	564	106	3497	421	106
478041	1135	122	85	1684	206	85
477222	163	26	98	126	26	98
534981	1161	127	86	687	88	86
534886	3022	335	94	2864	382	94
535262	775	86	89	504	68	89
535025	295	42	95	217	38	95
536592	3739	399	74	3796	467	74
536374	1057	122	117	938	133	117
550614	735	84	82	397	56	82
533826	1224	149	121	737	111	121
532892	1781	190	94	1255	163	94
533494	1555	177	108	1104	153	108
478026	875	105	86	664	99	86
476127	3686	386	116	2217	280	116
534970	350	47	95	229	41	95
535568	920	108	132	567	80	132
535258	1715	194	93	921	134	93
536591	928	112	97	561	87	97
536287	7875	839	106	4480	592	106
536007	636	81	85	409	65	85
533816	497	62	112	348	56	112
533584	1079	129	88	1006	144	88
534195	632	74	119	425	60	119
476501	1007	111	88	679	92	88
535934	12462	1395	92	6384	861	92
535685	945	101	87	544	74	87
535538	1217	150	120	588	87	120
535257	6154	596	74	2767	332	74
536664	401	54	100	274	45	100
536565	4318	438	82	2382	290	82
550855	15697	1698	102	10523	1432	102
550564	647	72	74	373	52	74
533799	694	81	117	813	117	117
534292	1042	111	91	693	92	91
477230	1504	173	92	1076	153	92
535912	4669	442	105	3024	339	105
535648	1829	211	85	1235	175	85
535528	2517	243	124	1724	199	124
535209	3109	334	74	2365	309	74
536663	10557	1076	105	5089	609	105
536543	22391	2342	72	10880	1387	72
550831	269	37	96	170	30	96
533993	3615	391	78	2225	292	78
533797	4582	508	117	2839	384	117
534184	945	112	128	526	79	128
1126031	1117	125	91	618	88	91
1125295	209	31	96	141	27	96
1107874	237	35	92	132	27	92
1108042	3032	304	140	1223	151	140
1107846	2337	248	91	1010	133	91
1107584	2825	277	127	1788	213	127
1107386	3150	335	93	1879	234	93
391237	541	65	97	449	64	97
390134	1057	124	91	816	108	91
402278	1830	205	93	1222	165	93
401390	37	14	61	28	14	61
1126020	2147	223	92	1813	221	92
1125270	139	23	94	106	22	94
1107850	3357	342	94	2308	288	94
1097514	744	78	111	652	83	111
1107774	709	82	74	478	70	74
1107566	201	29	95	164	29	95
1106617	199	31	100	144	28	100
391220	1280	139	112	1032	136	112
390092	139	25	98	120	26	98
401641	6885	750	117	3565	473	117
402206	2644	274	88	1622	208	88
400641	527	60	98	356	52	98
1125282	264	38	97	162	30	97
1125248	258	33	98	213	34	98
1107849	205	31	95	154	29	95
1097493	476	54	100	334	49	100
1107751	10996	1144	77	5355	697	77
1107551	3785	389	113	3515	439	113
1107314	864	96	79	520	75	79
390464	1004	114	122	836	120	122
390022	1590	174	98	1026	140	98
402354	1893	216	119	1061	155	119
389563	454	59	90	337	54	90
400635	3394	375	123	2805	365	123
1125234	12775	1275	83	7114	847	83
1125106	388	47	100	185	30	100
1107828	380	48	100	235	38	100
1107961	375	49	100	207	35	100
1107745	2006	215	90	1059	141	90
1106802	803	96	118	567	81	118
1108039	1204	128	84	709	94	84
391129	1300	145	127	865	115	127
401932	714	79	80	584	79	80
402319	2016	216	113	1173	158	113
389562	677	77	76	658	89	76
401350	126	22	95	110	23	95
1125142	287	40	97	190	35	97
1125099	891	106	119	450	67	119
1107755	385	49	97	259	42	97
1107943	500	63	98	308	48	98
1107685	939	108	88	432	65	88
1107479	1399	159	120	816	112	120
1108013	2179	232	101	1215	166	101
391119	1211	132	114	908	119	114
402621	2050	221	94	1607	221	94
402303	392	53	98	276	45	98
400767	181	28	95	144	28	95
401315	827	95	94	509	74	94
1125088	409	52	100	264	42	100
1125035	916	103	128	596	86	128
1107754	484	58	97	316	46	97
1107920	810	94	97	539	78	97
1107676	323	42	96	237	39	96
1107454	1384	150	109	775	106	109
1105806	1838	183	89	1024	129	89
391084	1232	131	111	713	95	111
389987	1663	165	98	2071	248	98
400759	334	42	98	251	41	98
401306	1641	166	113	902	114	113
1125013	1675	181	93	877	127	93
1125027	10956	1095	105	6375	769	105
1107733	417	54	100	275	47	100
1107871	409	52	100	259	41	100
1107602	203	32	96	123	26	96
1107446	552	73	100	311	51	100
400093	211	32	98	180	34	98
402966	1015	119	119	688	97	119
389909	1318	147	90	961	130	90
400842	4790	509	114	3367	411	114
400713	300	42	96	226	39	96
389345	740	87	86	431	60	86
1125347	114	21	100	74	19	100
1125009	12644	1181	109	6895	794	109
1107730	3266	318	87	1807	215	87
1107868	16463	1624	114	9188	1091	114
1106865	365	45	100	313	46	100
1107396	3689	372	117	2293	286	117
400087	1297	138	89	908	118	89
390147	1873	188	132	1551	192	132
389745	1126	123	93	905	115	93
402298	496	62	100	359	55	100
401418	3012	305	91	1926	239	91
1040661	1958	214	91	2213	270	91
1040522	674	87	109	531	85	109
1040154	2793	304	80	3637	454	80
1077580	22	12	64	29	14	64
1077480	657	81	84	338	53	84
1077765	313	43	91	221	38	91
1077714	591	64	75	436	57	75
1077599	659	68	103	540	67	103
1077517	13279	1263	74	3450	407	74
1077423	4672	477	117	2797	335	117
1040479	243	35	97	175	31	97
1040166	1034	117	112	724	97	112
1040630	4410	460	78	2980	378	78
1040517	849	98	132	618	88	132
1077745	394	50	98	228	39	98
1077579	358	47	95	264	42	95
1077458	2009	224	82	2680	354	82
1077761	9086	977	110	3493	464	110
1077712	1798	171	90	1446	164	90
1077589	1167	115	127	834	105	127
1077503	2908	310	82	1289	165	82
1077402	1930	211	127	1042	145	127
1040404	760	94	74	412	64	74
1040119	1070	124	134	656	95	134
1040610	2532	279	91	1915	249	91
1040515	727	82	118	469	65	118
1077744	1108	127	83	805	108	83
1077557	1975	193	104	1561	183	104
1040887	1089	121	92	882	118	92
1077759	577	68	86	426	61	86
1077687	4345	432	74	3198	386	74
1077587	498	62	92	357	54	92
1077502	2865	297	75	2600	323	75
1077399	1313	145	126	1046	139	126
1040336	662	79	75	440	64	75
1040115	2138	230	117	1682	220	117
1040600	566	70	88	374	59	88
1040369	227	31	95	154	28	95
1077724	254	37	100	190	34	100
1077556	257	38	97	177	33	97
1040886	1799	203	89	1218	170	89
1077755	878	110	138	562	88	138
1077682	361	48	96	268	45	96
1077575	774	94	127	481	74	127
1077501	700	87	89	581	86	89
1091798	2675	298	125	1901	257	125
1040265	1083	129	89	639	93	89
1040071	909	107	130	564	81	130
1040596	949	111	83	586	83	83
1040323	1234	143	119	720	99	119
1077673	587	74	84	460	67	84
1077532	13030	1396	97	5223	655	97
1040879	736	89	81	458	67	81
1077738	2179	237	127	1276	170	127
1077666	2455	266	89	809	110	89
1077565	1354	141	119	950	118	119
1077495	1379	152	83	884	118	83
1091786	370	50	93	240	40	93
1040259	5757	592	76	2556	318	76
1040045	1332	152	109	1094	145	109
1040588	720	87	85	423	66	85
1040230	1195	141	120	1115	149	120
1077648	7700	856	83	3623	506	83
1077529	707	86	123	635	90	123
1040853	914	109	88	587	86	88
1077734	4160	462	105	2873	383	105
1077645	31494	3396	72	14818	1960	72
1077563	1458	165	121	832	119	121
1077477	2751	306	82	1436	196	82
1091724	781	94	122	529	80	122
1040237	1450	163	88	956	133	88
1040038	1050	121	126	751	106	126
1040585	3071	330	76	2229	275	76
1040225	1016	114	116	784	101	116
1077628	839	97	85	3195	386	85
1077485	450	58	96	297	47	96
1077767	696	80	89	738	99	89
1077729	780	98	121	475	73	121
1077617	2168	220	85	1203	153	85
1077551	1511	176	113	871	123	113
1077443	2242	241	80	2069	256	80
1040192	665	77	77	552	75	77
1040034	240	35	100	170	32	100
1040536	571	69	76	423	65	76
1040200	679	81	115	480	71	115
1077603	1662	181	84	1095	150	84
1077484	1807	200	126	1310	174	126
1077766	237	35	98	183	34	98
1077718	879	104	114	703	100	114
1077610	2075	222	89	1125	149	89
1077547	1246	144	126	624	91	126
1077424	935	109	95	1723	228	95
1040499	3257	372	118	2063	278	118
1040190	502	62	84	304	48	84
1040023	1505	175	137	1207	169	137
1246587	338	45	96	243	42	96
1245774	1668	193	132	1415	191	132
1245679	18587	1946	88	11189	1426	88
1246258	572	69	97	464	67	97
1248592	212	31	95	133	26	95
1248296	164	26	97	110	23	97
1248231	1002	113	98	860	116	98
1248104	1173	125	135	700	93	135
1263202	2375	265	100	1772	253	100
1243966	288	39	97	266	43	97
1243612	347	48	97	238	42	97
1226706	1186	127	118	805	108	118
1245848	1503	160	96	912	120	96
1245764	2730	307	130	2171	292	130
1244946	1175	126	92	920	117	92
1246251	2192	234	135	1579	196	135
1247849	5335	544	89	2606	317	89
1262875	868	101	138	644	94	138
1248207	168	27	96	132	26	96
1263397	571	73	97	384	63	97
1263199	315	42	93	214	35	93
1243878	1786	211	126	996	159	126
1244328	505	60	97	388	54	97
1226703	1478	176	113	755	115	113
1245824	413	54	95	240	41	95
1247178	1242	133	111	1065	138	111
1247093	3729	403	87	2271	305	87
1246201	2878	282	123	1603	194	123
1248386	218	33	93	148	29	93
1262864	871	95	122	584	79	122
1248193	1156	130	96	990	137	96
1248058	251	34	96	174	29	96
1263158	194	31	94	138	29	94
1243807	12595	1308	114	8429	1002	114
1226871	538	69	95	361	58	95
1244161	1268	130	124	625	83	124
1246549	323	42	98	254	39	98
1247170	574	71	100	408	62	100
1245631	840	92	87	506	66	87
1247968	1311	136	122	688	92	122
1248365	2299	229	98	717	91	98
1248283	2673	277	139	1909	252	139
1248160	1817	188	91	1543	185	91
1263364	1074	114	122	587	83	122
1263107	773	88	78	600	80	78
1226968	14482	1488	102	9399	1185	102
1226854	798	90	78	592	80	78
1226653	2518	262	123	2085	267	123
1246535	1144	137	83	885	130	83
1246432	2159	228	132	1269	165	132
1247019	890	89	94	631	79	94
1248640	159	23	90	122	22	90
1247634	836	90	97	744	96	97
1248271	1096	120	130	951	129	130
1263461	1214	138	90	1171	158	90
1263315	8309	876	108	4613	625	108
1263105	432	56	100	306	49	100
1226954	1209	137	134	1047	146	134
1226790	1417	155	97	1183	156	97
1243393	8919	929	115	4968	631	115
1247240	869	100	88	579	77	88
1246431	794	89	116	563	83	116
1245570	4385	385	89	2865	294	89
1247907	5985	559	112	3132	374	112
1247611	1357	143	96	749	100	96
1247516	396	48	100	329	48	100
1248145	219	32	96	177	32	96
1263246	555	64	100	358	52	100
1263096	815	92	87	809	111	87
1226947	303	39	96	209	33	96
1226755	1138	124	85	650	92	85
1244088	2473	250	131	1890	227	131
1246510	2060	222	98	1237	165	98
1246415	1056	111	117	756	101	117
1246296	368	48	98	235	40	98
1248615	782	87	139	631	86	139
1262899	901	103	89	536	75	89
1247515	3200	350	136	2630	352	136
1248131	1457	160	97	639	89	97
1263237	347	45	98	211	35	98
1263009	374	50	100	270	45	100
1243679	538	67	100	323	50	100
1226752	266	38	96	177	32	96
1226576	1320	150	129	834	114	129
1245778	344	45	97	244	40	97
1246405	4453	469	123	2614	325	123
1245566	1481	160	88	1221	157	88
1248601	1166	135	132	1053	138	132
1262894	2376	250	91	1647	213	91
1247511	1086	115	136	755	94	136
1263413	1044	121	97	614	91	97
1243994	262	38	96	229	40	96
1243653	1616	182	139	1008	134	139
1226720	256	35	96	174	31	96
1226574	992	110	113	570	80	113
640725	249	36	97	165	30	97
636607	892	105	115	698	104	115
636512	1272	138	86	948	124	86
636435	231	30	92	141	26	92
637072	2083	220	92	957	124	92
636188	375	46	97	221	36	97
636838	389	50	100	256	42	100
640532	1254	137	130	652	90	130
640133	210	32	96	143	28	96
638924	183	28	94	129	27	94
637864	246	35	96	181	32	96
639180	270	38	96	177	33	96
636698	1234	140	88	1184	160	88
637302	1446	158	125	1258	165	125
637222	259	37	100	151	29	100
636421	330	45	98	256	42	98
636331	1056	121	87	952	132	87
636172	1309	160	150	667	104	150
636755	142	25	100	91	22	100
640504	995	119	116	672	98	116
640074	712	86	82	435	69	82
638906	1099	118	114	1031	131	114
638580	223	33	96	158	31	96
638441	318	42	95	178	30	95
636674	854	103	90	566	83	90
636564	2457	271	120	1472	212	120
637214	755	89	84	658	92	84
637112	3436	388	111	2117	308	111
637059	1198	129	97	659	90	97
636958	915	105	112	546	82	112
636738	202	30	98	126	25	98
640460	2883	310	121	2639	362	121
640069	4143	433	82	2725	346	82
639604	1049	114	123	882	125	123
637832	4206	444	84	2560	326	84
639130	311	40	93	200	34	93
636662	685	84	89	407	65	89
636543	1048	120	118	943	128	118
637211	440	55	98	433	66	98
636395	1231	131	106	900	120	106
636322	267	39	95	182	33	95
636948	264	35	97	191	33	97
638093	556	68	71	441	65	71
640317	318	45	100	200	36	100
639935	1423	155	93	1176	159	93
638899	656	83	97	459	70	97
639277	2742	284	78	1618	212	78
639085	1208	143	103	1028	144	103
636657	1543	174	94	1440	190	94
636533	177	29	95	114	25	95
637208	2209	245	94	1198	156	94
636390	137	25	98	109	24	98
637017	1018	114	89	794	109	89
636947	1027	124	117	787	126	117
640733	236	33	98	165	30	98
