CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
518931	1449	152	115	867	114	115
518856	12907	1216	73	8107	921	73
518737	449	52	70	439	62	70
518969	1321	138	80	383	55	80
518754	1926	184	121	527	73	121
521100	1516	160	93	1760	222	93
520285	1242	134	136	816	113	136
520320	297	35	85	164	27	85
520173	1116	99	134	597	70	134
520009	1495	150	90	1027	128	90
519583	1262	135	127	712	97	127
518930	1084	125	129	706	101	129
518837	163	26	95	116	24	95
518695	4805	516	112	3458	422	112
518951	1601	169	95	972	119	95
518750	5416	574	116	3907	470	116
521097	1099	119	86	1006	130	86
520244	586	65	110	341	52	110
520300	1589	167	85	815	106	85
520150	511	59	82	219	35	82
519991	695	78	84	343	51	84
519576	696	78	107	553	73	107
519404	1508	156	84	889	116	84
518913	717	79	120	1538	187	120
518813	1139	123	81	820	108	81
518690	921	100	135	740	99	135
518947	6456	625	76	4535	525	76
518706	682	74	121	400	58	121
521078	3759	371	80	2791	317	80
520373	1344	150	126	735	99	126
520117	2567	269	124	857	113	124
519986	9037	879	84	4983	583	84
519562	1296	142	137	877	117	137
519143	2081	203	90	1511	184	90
518907	584	70	122	488	70	122
518812	10611	1071	79	3619	474	79
518672	1320	143	135	1100	143	135
518923	836	93	85	753	107	85
519416	313	43	98	207	35	98
1003050	461	58	93	298	48	93
1003011	1918	216	141	1457	197	141
961429	222	34	100	152	30	100
961142	7933	811	107	4839	600	107
963385	564	72	90	432	68	90
961856	3809	383	122	2720	350	122
960834	614	73	96	481	71	96
960715	542	63	100	321	50	100
960585	1048	118	90	933	130	90
961184	201	29	98	141	25	98
961030	269	38	97	168	32	97
960202	8936	878	117	6538	706	117
1003049	507	61	97	291	46	97
1003004	237	35	100	150	29	100
961427	135	23	100	93	21	100
961102	193	29	100	128	26	100
963362	1281	137	90	851	109	90
963217	1455	162	136	1243	167	136
960785	6741	691	82	4586	556	82
961374	2352	245	134	1599	196	134
961178	10512	1072	108	6641	840	108
960300	279	38	100	235	40	100
960201	312	40	93	153	27	93
1003047	1401	154	81	360	57	81
961560	335	44	91	295	44	91
961409	1162	127	81	735	102	81
961095	441	57	100	323	50	100
961900	1961	208	96	1392	188	96
963216	1403	164	123	2652	346	123
960757	308	41	100	206	36	100
960640	1665	170	114	1181	146	114
961272	1011	115	83	692	99	83
960434	341	43	95	250	38	95
961023	2410	264	94	1639	215	94
960178	177	27	95	117	23	95
1003046	840	93	78	586	81	78
961538	689	73	111	474	63	111
961400	2441	242	100	1611	195	100
961070	1950	201	143	812	103	143
963321	2008	201	93	1772	209	93
961788	476	61	96	408	63	96
960754	2599	258	91	2029	246	91
960630	159	26	95	103	22	95
961256	332	44	97	213	36	97
960427	4396	478	110	2776	353	110
961002	1066	118	91	741	100	91
960117	456	56	100	244	39	100
1003044	583	73	94	318	51	94
961535	931	109	109	811	113	109
961390	355	49	100	278	46	100
962963	482	59	98	397	58	98
963308	1707	196	79	1411	198	79
961705	167	27	98	125	25	98
960748	200	32	93	120	26	93
960606	7268	767	108	6095	727	108
961229	824	101	96	655	99	96
961136	13105	1308	106	8561	1029	106
960289	304	42	92	225	38	92
960106	825	91	113	462	67	113
1003028	192	28	96	146	27	96
961503	5324	576	116	3611	450	116
961376	798	87	78	580	79	78
961991	3604	415	111	2700	370	111
961888	1357	137	84	953	120	84
961694	718	88	111	442	71	111
960741	5930	554	73	3387	395	73
960604	1233	144	129	746	109	129
960487	2494	245	86	1017	126	86
961110	2390	267	119	1446	208	119
960281	1364	136	84	952	116	84
960105	3834	386	121	2473	312	121
1003019	6912	745	59	5476	721	59
961494	330	44	98	260	43	98
961363	575	71	90	391	62	90
961990	1818	203	126	1247	170	126
961887	1442	165	87	1066	154	87
961617	1706	191	111	1113	147	111
960722	781	92	80	530	80	80
960600	1316	144	120	938	124	120
960466	324	47	100	201	37	100
961035	735	87	97	571	79	97
960276	801	86	86	602	80	86
960068	1344	136	107	954	116	107
1003018	3615	348	80	3895	448	80
961466	355	46	100	222	37	100
961189	271	35	96	196	32	96
961975	2137	230	124	1286	171	124
961868	395	48	97	220	37	97
960883	463	58	98	317	51	98
960718	870	96	76	454	64	76
961320	1009	117	126	685	101	126
960465	866	97	82	532	74	82
961033	789	96	121	432	67	121
960256	199	27	94	161	27	94
960066	706	74	125	346	50	125
619974	344	45	98	277	46	98
619781	144	23	95	117	23	95
619641	3614	375	82	2606	332	82
619426	260	35	98	181	31	98
618619	711	81	74	647	88	74
619289	2773	296	118	2093	268	118
619200	1450	136	98	1141	130	98
619095	586	61	112	1387	159	112
619948	292	39	100	216	35	100
619759	714	88	126	560	83	126
619639	1216	128	83	830	105	83
619425	127	23	100	103	23	100
618613	3515	351	80	2573	309	80
619279	723	90	134	370	60	134
619197	1377	123	89	1062	114	89
619042	843	85	137	672	82	137
619921	157	26	97	90	21	97
618975	1441	168	122	892	127	122
619634	1504	160	85	1279	166	85
619415	642	78	84	397	58	84
619312	4457	451	74	3154	395	74
619261	1673	188	120	1278	168	120
619195	3598	359	71	2408	297	71
619004	1073	117	117	861	116	117
619906	945	108	88	858	116	88
619690	3579	361	124	2192	271	124
618901	230	34	98	138	27	98
619394	162	25	90	135	25	90
619301	1992	227	95	1291	178	95
619255	277	37	100	232	39	100
619161	366	49	97	257	43	97
619003	2505	266	121	1683	223	121
619832	517	64	89	393	59	89
618961	152	25	94	107	23	94
619617	1204	134	78	799	110	78
619391	154	26	98	112	24	98
618595	723	86	81	482	70	81
619240	1535	167	111	1097	152	111
619147	1812	197	81	1247	158	81
619808	1849	186	129	1276	166	129
619829	144	25	100	95	22	100
619683	2038	218	148	1596	210	148
619615	147	25	97	123	26	97
618662	370	47	100	350	53	100
619296	166	27	100	139	27	100
619239	174	26	97	114	23	97
619125	269	39	96	208	36	96
619810	440	59	96	316	51	96
618954	1411	150	110	1045	144	110
619562	1347	149	75	997	135	75
619381	1729	180	119	1250	170	119
618563	153	26	94	113	24	94
619224	261	36	97	154	29	97
619118	1974	216	79	1404	186	79
619787	1366	158	87	910	127	87
618941	1213	138	128	788	111	128
619519	905	108	92	963	133	92
619371	283	38	96	193	33	96
618560	425	56	98	372	59	98
619223	187	29	95	138	27	95
619105	1328	150	85	1168	168	85
478158	1438	151	91	2351	290	91
477180	2318	240	124	1659	203	124
535906	876	96	76	667	90	76
534918	3181	325	111	2444	294	111
535389	1472	144	84	1252	154	84
535051	987	102	100	706	89	100
536637	5817	539	74	3275	391	74
536534	5894	582	101	5784	667	101
536197	599	67	68	478	69	68
533961	1163	123	118	1111	138	118
533794	3923	391	84	1591	209	84
534253	621	70	116	472	66	116
478131	797	93	82	628	92	82
535777	805	92	84	361	56	84
534910	3791	413	105	3215	412	105
535336	1152	128	85	844	116	85
535044	1328	153	127	672	98	127
536624	1030	113	83	728	98	83
536523	441	55	106	206	36	106
550760	958	105	77	895	119	77
533937	1053	120	123	814	113	123
533745	740	81	84	618	84	84
534231	1904	206	135	1635	214	135
478105	1018	108	82	893	114	82
475646	574	69	108	454	66	108
535754	2808	280	77	2799	328	77
535634	2421	247	110	717	95	110
535320	1667	173	87	881	112	87
535030	916	101	103	1561	187	103
536616	422	53	84	1076	138	84
536520	4018	404	114	4963	568	114
536175	2026	211	81	1851	244	81
533922	1350	137	119	1202	150	119
533604	2380	248	88	745	101	88
534227	2182	226	124	1157	148	124
476693	968	106	79	722	98	79
477909	883	101	127	655	93	127
535707	217	32	100	168	30	100
535629	1974	209	124	1279	170	124
535310	1098	121	86	518	74	86
535029	876	106	146	595	87	146
536606	2370	249	85	1348	181	85
536415	715	84	120	687	94	120
536154	850	98	80	661	94	80
533847	1911	190	126	909	121	126
534320	1629	180	88	1130	148	88
534215	6257	630	122	3924	489	122
478041	1217	134	81	3795	467	81
477222	249	34	100	285	44	100
534981	1167	123	86	831	113	86
534886	4762	459	105	2482	299	105
535262	847	93	81	492	69	81
535025	384	48	100	363	53	100
536592	2902	300	82	4041	503	82
536374	1233	129	117	911	116	117
550614	680	75	73	421	61	73
533826	1397	148	121	926	119	121
532892	1851	188	95	1207	159	95
533494	1599	165	114	1427	174	114
478026	1013	116	86	816	111	86
476127	3534	378	121	1639	205	121
534970	379	50	91	286	46	91
535568	988	106	134	645	87	134
535258	1971	209	88	1004	134	88
536591	1041	116	96	618	85	96
536287	6833	661	120	3971	461	120
536007	671	78	87	595	84	87
533816	458	56	117	331	49	117
533584	1317	142	87	1418	181	87
534195	652	76	125	479	70	125
476501	922	103	85	546	77	85
535934	11253	1158	103	4542	571	103
535685	899	96	84	622	81	84
535538	1402	150	118	587	82	118
535257	6047	565	74	1886	224	74
536664	512	60	109	384	55	109
536565	4516	436	79	2849	353	79
550855	11765	1175	95	9351	1061	95
550564	617	68	75	435	61	75
533799	831	92	112	994	126	112
534292	1045	107	81	766	98	81
477230	1627	173	91	1096	142	91
535912	4118	422	115	3097	374	115
535648	2052	213	90	1581	196	90
535528	2515	257	113	2280	266	113
535209	3413	348	77	3438	419	77
536663	9049	889	110	3323	410	110
536543	19377	1967	75	7353	896	75
550831	293	38	100	208	35	100
533993	3297	346	79	2205	276	79
533797	3697	395	115	2429	310	115
534184	1006	113	140	532	76	140
1126031	1214	131	88	829	112	88
1125295	121	23	62	68	18	62
1107874	258	36	91	151	28	91
1108042	2286	251	139	807	107	139
1107846	2670	262	88	1048	135	88
1107584	2778	293	137	1388	179	137
1107386	4095	400	84	1237	152	84
391237	742	86	114	603	84	114
390134	1437	157	85	1211	151	85
402278	2205	228	94	1701	210	94
401390	32	13	64	28	14	64
1126020	2104	203	102	1853	225	102
1125270	151	25	89	103	22	89
1107850	3346	323	91	2918	357	91
1097514	953	108	74	720	94	74
1107774	427	55	94	342	54	94
1107566	260	35	94	277	44	94
1106617	181	29	92	143	28	92
391220	1580	160	75	1206	152	75
390092	133	24	90	106	23	90
401641	8148	809	68	4995	571	68
402206	2982	308	97	2465	311	97
400641	555	59	90	378	53	90
1125282	266	37	94	160	29	94
1125248	265	35	89	162	28	89
1107849	236	34	95	151	28	95
1097493	554	63	96	356	54	96
1107751	11311	1141	70	6699	789	70
1107551	3992	380	97	3183	398	97
1107314	1099	119	78	462	64	78
390464	1139	125	118	1300	175	118
390022	1742	181	89	1215	158	89
402354	1812	193	115	1066	143	115
389563	518	59	95	327	49	95
400635	2799	287	140	2265	280	140
1125234	16108	1621	86	8937	1087	86
1125106	369	41	92	163	26	92
1107828	339	44	88	239	39	88
1107961	358	43	90	211	32	90
1107745	2196	232	94	1072	142	94
1106802	842	100	123	622	81	123
1108039	1364	145	89	887	114	89
391129	1492	164	134	1330	165	134
401932	512	62	88	446	64	88
402319	1969	213	126	1162	157	126
389562	803	88	71	727	96	71
401350	127	22	92	84	20	92
1125142	305	40	94	203	34	94
1125099	853	94	102	326	50	102
1107755	449	57	97	293	45	97
1107943	573	67	100	349	51	100
1107685	1075	119	92	562	79	92
1107479	1473	160	126	908	119	126
1108013	2780	280	90	1750	221	90
391119	1256	130	112	953	125	112
402621	2792	289	83	2747	333	83
402303	355	47	96	239	40	96
400767	213	32	93	178	31	93
401315	808	94	94	571	80	94
1125088	309	40	91	221	37	91
1125035	973	111	139	732	99	139
1107754	433	54	95	359	53	95
1107920	857	99	110	686	94	110
1107676	339	43	92	289	45	92
1107454	1346	137	119	777	100	119
1105806	2037	199	88	913	114	88
391084	1219	121	120	774	96	120
389987	2045	203	87	5464	645	87
400759	308	41	95	230	39	95
401306	1565	154	123	890	111	123
1125013	1817	197	96	1169	149	96
1125027	8694	879	89	5717	660	89
1107733	471	59	100	311	49	100
1107871	418	53	100	250	39	100
1107602	198	31	97	112	24	97
1107446	523	65	100	307	49	100
400093	266	37	95	271	44	95
402966	1018	110	120	907	123	120
389909	1506	159	88	1306	173	88
400842	5067	532	111	5633	732	111
400713	359	44	96	286	44	96
389345	738	83	115	425	59	115
1125347	117	22	95	81	20	95
1125009	11620	1057	117	7785	865	117
1107730	2958	289	92	1949	234	92
1107868	14128	1423	113	9372	1113	113
1106865	362	44	96	282	43	96
1107396	3856	388	118	2841	344	118
400087	1335	142	88	1105	142	88
390147	2330	224	140	1896	218	140
389745	1273	135	93	949	123	93
402298	582	66	100	489	68	100
401418	2889	293	101	2042	247	101
1040661	2304	236	83	3166	362	83
1040522	701	82	123	690	101	123
1040154	3077	321	77	6773	771	77
1077580	20	12	59	20	13	59
1077480	598	74	83	279	43	83
1077765	343	45	100	266	43	100
1077714	661	67	82	589	71	82
1077599	823	81	111	676	80	111
1077517	13874	1206	79	2008	228	79
1077423	4767	473	112	2996	358	112
1040479	173	26	97	134	26	97
1040166	1470	154	129	589	79	129
1040630	3933	396	83	2919	349	83
1040517	1250	134	141	789	107	141
1077745	567	65	78	346	50	78
1077579	388	48	100	327	50	100
1077458	2041	227	86	5776	723	86
1077761	10019	1032	115	2564	352	115
1077712	1886	171	82	3042	317	82
1077589	1205	112	134	1017	121	134
1077503	2938	280	88	1241	151	88
1077402	2052	211	69	1424	176	69
1040404	1003	110	81	504	69	81
1040119	1270	138	74	1192	152	74
1040610	2990	295	81	2350	290	81
1040515	806	86	120	588	76	120
1077744	1092	120	83	859	113	83
1077557	2187	214	91	2068	230	91
1040887	1213	129	93	1623	199	93
1077759	613	72	115	478	66	115
1077687	5292	524	77	2435	293	77
1077587	591	69	113	507	70	113
1077502	3520	352	71	2881	349	71
1077399	1466	158	128	2033	252	128
1040336	732	82	77	432	61	77
1040115	2638	282	121	2413	312	121
1040600	751	87	90	627	87	90
1040369	240	31	89	184	30	89
1077724	318	43	95	215	37	95
1077556	260	36	90	193	32	90
1040886	2369	254	89	1688	221	89
1077755	1099	124	139	691	97	139
1077682	435	56	91	287	45	91
1077575	754	86	75	551	78	75
1077501	817	96	95	1149	154	95
1091798	3270	344	68	1461	197	68
1040265	1357	150	93	773	105	93
1040071	1002	114	73	690	97	73
1040596	803	92	81	708	100	81
1040323	1319	138	112	757	99	112
1077673	615	73	73	519	74	73
1077532	14629	1503	109	6165	771	109
1040879	702	80	79	501	71	79
1077738	2531	274	118	1491	196	118
1077666	2471	257	79	729	98	79
1077565	1580	163	120	1587	195	120
1077495	1433	146	81	1146	142	81
1091786	415	52	98	290	45	98
1040259	5432	532	79	1796	216	79
1040045	1533	157	115	1076	137	115
1040588	789	91	92	600	83	92
1040230	1392	163	132	3476	445	132
1077648	8023	873	82	5064	676	82
1077529	836	98	138	681	94	138
1040853	1058	123	86	822	115	86
1077734	3755	409	116	7527	975	116
1077645	38293	3958	80	6670	844	80
1077563	1631	189	137	745	111	137
1077477	3568	382	86	936	132	86
1091724	908	109	139	583	89	139
1040237	1578	178	95	1234	168	95
1040038	1102	121	137	918	126	137
1040585	3198	340	68	2347	289	68
1040225	1229	130	128	919	116	128
1077628	1221	137	72	3083	391	72
1077485	543	66	108	459	64	108
1077767	744	87	84	1049	140	84
1077729	789	96	118	606	87	118
1077617	2373	250	81	1354	169	81
1077551	1784	202	112	789	111	112
1077443	2708	289	75	2316	292	75
1040192	688	79	72	547	76	72
1040034	298	40	98	236	41	98
1040536	670	81	80	590	85	80
1040200	738	87	128	490	71	128
1077603	1863	206	93	1072	146	93
1077484	2113	232	125	1452	194	125
1077766	304	41	96	231	39	96
1077718	979	116	128	737	107	128
1077610	2281	236	84	1507	192	84
1077547	1377	155	142	621	91	142
1077424	1218	133	87	1939	249	87
1040499	3314	352	127	2143	281	127
1040190	517	62	78	377	57	78
1040023	1733	182	145	1409	193	145
1246587	331	42	90	309	47	90
1245774	1895	201	129	1459	188	129
1245679	14939	1446	78	9871	1171	78
1246258	658	74	97	516	72	97
1248592	211	31	92	173	32	92
1248296	156	24	94	102	22	94
1248231	1469	157	85	1155	154	85
1248104	1082	115	131	900	121	131
1263202	3126	323	82	2275	284	82
1243966	291	39	92	224	37	92
1243612	360	48	98	218	37	98
1226706	1132	127	116	849	122	116
1245848	1550	162	92	1086	138	92
1245764	2919	338	134	2146	296	134
1244946	1238	130	94	918	119	94
1246251	2281	253	134	1513	192	134
1247849	5387	549	93	2960	375	93
1262875	941	109	127	616	85	127
1248207	167	27	96	137	27	96
1263397	535	68	90	381	63	90
1263199	281	38	95	216	36	95
1243878	1661	191	127	1060	171	127
1244328	802	86	100	495	67	100
1226703	1336	151	121	761	114	121
1245824	506	63	97	404	60	97
1247178	1411	153	116	1130	145	116
1247093	3262	330	87	2311	299	87
1246201	2483	251	119	1599	203	119
1248386	250	36	97	166	31	97
1262864	816	90	127	551	80	127
1248193	1549	177	91	1217	164	91
1248058	236	33	95	177	31	95
1263158	183	29	95	140	27	95
1243807	9439	945	104	6703	869	104
1226871	773	87	94	515	72	94
1244161	1392	140	119	372	54	119
1246549	331	44	97	252	40	97
1247170	666	77	122	468	68	122
1245631	513	63	96	336	53	96
1247968	1202	119	129	714	92	129
1248365	1606	172	97	766	103	97
1248283	3058	310	124	1736	224	124
1248160	2531	256	97	1919	233	97
1263364	1123	122	125	841	111	125
1263107	676	76	86	536	74	86
1226968	10958	1064	104	8145	957	104
1226854	907	98	85	674	89	85
1226653	3211	322	115	2153	257	115
1246535	1167	128	81	868	117	81
1246432	2106	214	125	1186	156	125
1247019	1023	101	94	911	110	94
1248640	167	25	98	133	25	98
1247634	1274	131	67	1001	125	67
1248271	1285	131	119	1023	135	119
1263461	1627	179	61	1353	171	61
1263315	7121	715	105	4754	590	105
1263105	399	52	92	285	44	92
1226954	1797	180	132	1371	169	132
1226790	2208	233	92	1795	229	92
1243393	9213	840	115	5471	632	115
1247240	957	101	81	725	91	81
1246431	890	105	122	645	91	122
1245570	4577	401	87	3509	368	87
1247907	5241	478	118	2945	330	118
1247611	1587	157	63	640	85	63
1247516	358	43	87	310	45	87
1248145	160	26	90	121	25	90
1263246	545	61	86	452	63	86
1263096	1087	123	81	1020	134	81
1226947	287	36	87	183	30	87
1226755	1217	128	90	832	106	90
1244088	3016	306	67	2219	259	67
1246510	2692	255	87	2360	269	87
1246415	1291	130	122	1062	131	122
1246296	377	46	90	295	44	90
1248615	1087	123	142	744	105	142
1262899	1059	115	98	704	93	98
1247515	4349	449	115	1882	245	115
1248131	2283	232	96	643	82	96
1263237	297	39	94	209	34	94
1263009	309	42	96	230	38	96
1243679	456	57	97	350	56	97
1226752	356	47	95	294	46	95
1226576	1320	143	107	895	120	107
1245778	241	33	93	158	30	93
1246405	3919	423	58	2382	297	58
1245566	1852	195	100	1342	182	100
1248601	1613	180	69	1257	171	69
1262894	2817	300	95	2143	285	95
1247511	1100	108	78	789	92	78
1263413	1189	128	98	757	103	98
1243994	295	39	83	250	41	83
1243653	1896	189	144	1272	161	144
1226720	287	38	93	241	39	93
1226574	1056	114	125	617	83	125
640725	245	34	81	139	25	81
636607	1111	121	67	787	112	67
636512	1121	123	67	714	89	67
636435	231	29	68	130	23	68
637072	1621	174	62	834	109	62
636188	352	42	70	221	32	70
636838	316	42	88	227	37	88
640532	1097	117	77	425	57	77
640133	155	24	81	181	31	81
638924	146	23	73	106	22	73
637864	196	28	83	143	27	83
639180	287	37	90	203	33	90
636698	994	107	65	1094	143	65
637302	1801	164	62	1650	186	62
637222	193	27	71	141	25	71
636421	250	32	83	189	30	83
636331	1433	148	58	1089	138	58
636172	1295	130	73	628	81	73
636755	123	22	81	81	20	81
640504	990	104	67	715	98	67
640074	482	60	80	333	51	80
638906	1494	152	70	1177	145	70
638580	178	29	86	118	24	86
638441	327	40	91	216	34	91
636674	730	84	65	532	77	65
636564	2269	251	65	1475	197	65
637214	909	95	63	697	91	63
637112	3182	360	64	2439	340	64
637059	1035	107	72	540	71	72
636958	871	100	110	590	86	110
636738	156	25	81	103	22	81
640460	3290	339	109	2664	347	109
640069	3007	305	52	2191	262	52
639604	1228	127	121	1059	138	121
637832	3683	402	55	2127	273	55
639130	295	40	92	216	36	92
636662	547	67	77	441	64	77
636543	1255	123	70	945	114	70
637211	373	48	89	371	56	89
636395	1366	126	64	994	116	64
636322	228	34	92	183	33	92
636948	263	31	79	210	32	79
638093	393	52	85	360	57	85
640317	283	36	83	190	32	83
639935	1764	190	87	1376	184	87
638899	626	75	75	569	82	75
639277	2797	293	87	1600	213	87
639085	1135	120	69	1062	138	69
636657	2097	238	64	1683	220	64
