849492	-0.025675477045820516	0.15748061528122137	0.015533004356331093	0.08377561956523172	-0.10317977398175482	-0.0031524190232607996	-0.07184954880099581	0.1411954644569582
847936	-0.3099384271841086	-0.5249883190758067	-0.392292384732043	-0.30364151898008296	-0.3040635575868136	-0.14674398173830805	-0.28989960131216974	-0.3724679585532096
848434	-0.07697426700933407	-0.2237097375644268	-0.20732114504150045	0.024667526675969276	0.07333256067761917	0.059576124216206505	-0.07479115991262786	-0.03648410532169266
849038	0.13314119477458064	0.3577280121303963	0.2867313568572185	0.20017910707139897	0.13405553425799432	0.17702792328250028	0.079174526352364	0.2718147766701562
845994	0.0527771512398012	0.34083622485716103	-0.010229158708467745	0.11335556149871517	-0.02438377455642149	-0.01812192599806317	-0.12440192708745945	0.22512727846049962
846412	-0.19655139524041942	-0.3328714459568729	-0.13335469612395756	-0.11255886939371096	-0.21158279780999978	-0.054898027843181874	-0.1538283714345665	-0.29166337457317226
846290	-0.0021747517960044593	-0.21265186000416691	-0.06863959096175454	0.08818192459813545	0.022514646135160188	0.10618322005532232	-0.020884664801997577	-0.2479245276842843
849512	0.2022081906137525	0.11430560968119141	-0.3732541839941945	-0.6311953348253658	-0.09413409312557675	-0.30468768682616987	0.02053392293130174	-0.10261340089581661
820441	0.0015321129715042403	0.34148386411661935	0.09427247169093333	0.024585297587915944	-0.1976046132065361	-0.06988305452780641	-0.1933903028240611	0.15775791511089365
820236	0.07035868893897601	0.4252291611565624	0.25865160832670786	0.21996190305289853	0.03644108128551049	0.10770938826853893	-0.026951863176066793	0.2730027600860403
849466	0.1780899571889929	0.005096622432830822	0.09530504180231025	0.17903250590048003	0.16090837465486274	0.18117135942920304	0.10126990346001619	0.10731200833025367
849385	-0.26451367794138725	-0.6445821162949774	-0.2993889541358914	-0.19524597753672146	-0.3699060249444617	-0.3597080369410277	-0.43841281440826263	-0.42879202050388554
849139	0.036129653897696734	0.019753897792892827	-0.09519308544225069	-0.030228632521283716	-0.07562991588231815	0.026799057192326003	0.0040710297192938505	-0.0016609776117293418
846894	0.20758656490658534	0.13272714153625342	2.0630261315268683e-05	0.22331288180067266	0.3439208274609258	0.1164449826313072	0.15573022974853235	0.10117470609681001
846667	-0.04048362177208431	-0.2122569432922361	-0.17330715983411582	0.009947672460716595	-0.05246736822053455	0.23761758278702438	-0.12579519259205152	-0.1483352565534013
846570	-0.13172603168132868	-0.390463089061293	-0.2073077812928421	-0.07333751339998495	-0.08230111207273327	-0.017089588881324946	-0.2310208534339282	-0.30554445851658696
846160	0.38759244778288604	0.32918709477833463	0.6899701697779084	0.9003387068225222	0.625534969046208	0.6209609368816065	0.39857069276952517	0.37007660250201746
