CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
848695	1814	190	90	1252	182	90
846924	8158	810	87	3493	476	87
845892	805	90	78	596	88	78
846452	1631	195	137	704	122	137
846306	182	28	78	149	30	78
836442	155	25	89	100	23	89
836296	128	24	90	90	23	90
820899	311	40	86	198	36	86
821017	1927	217	91	1219	182	91
818743	2108	221	121	747	112	121
848680	398	53	95	281	52	95
849179	187	31	100	135	31	100
847445	928	114	137	498	89	137
845866	2167	243	98	1384	205	98
847179	198	32	93	124	29	93
847035	2382	256	98	1719	249	98
836434	1923	229	135	1027	161	135
848961	262	38	92	185	36	92
820479	120	22	92	93	22	92
820282	215	33	96	174	36	96
818673	357	49	95	245	43	95
620371	190	28	81	139	28	81
620175	989	122	114	687	110	114
1005939	1014	106	87	703	100	87
1005744	1403	149	124	992	139	124
1005579	1380	133	84	708	97	84
1005419	371	46	100	273	45	100
1005382	1431	133	106	970	131	106
1005972	1806	189	136	1304	179	136
1005928	1039	104	106	558	81	106
1005861	2146	222	164	1289	177	164
1005834	1085	114	100	660	98	100
1005806	355	44	100	212	37	100
620303	147	26	91	97	23	91
620125	163	27	100	121	27	100
1005846	846	105	106	686	103	106
1005652	1092	130	136	798	127	136
1005417	157	26	100	131	27	100
1005368	909	102	87	584	84	87
1005969	566	68	110	371	62	110
1005926	255	37	94	159	31	94
1005857	5601	632	122	2896	424	122
1005832	4318	474	81	2627	380	81
1005802	2190	248	139	2068	305	139
621026	1054	110	90	713	103	90
620100	1417	156	115	1060	151	115
1005818	1073	111	94	755	107	94
1005651	972	111	114	743	115	114
1005479	341	44	92	222	40	92
1005407	372	49	100	281	50	100
1005997	189	29	90	128	28	90
1005968	6822	721	100	2740	391	100
1005924	174	28	87	104	25	87
1005855	4801	505	107	3201	448	107
1005830	240	37	97	140	31	97
1005791	516	66	100	278	50	100
621007	231	35	95	152	32	95
620058	198	31	100	162	33	100
1005817	1314	154	86	793	125	86
1005649	1288	146	136	922	133	136
1005405	749	88	125	480	75	125
1005996	1496	167	87	1085	159	87
1005963	177	28	100	131	27	100
1005904	2033	229	85	1213	181	85
1005854	141	24	100	99	23	100
1005829	325	46	94	217	41	94
1005758	706	82	153	396	64	153
621001	170	27	84	91	22	84
620055	162	28	100	124	28	100
1005648	265	39	100	189	37	100
1005470	819	88	72	512	77	72
1005404	1500	166	110	909	138	110
1005991	1074	110	95	559	84	95
1005961	577	68	108	352	57	108
1005901	2619	262	93	1136	156	93
1005852	712	83	102	413	64	102
1005812	840	88	76	443	65	76
1005736	3351	370	110	2416	341	110
620274	1750	200	81	1554	229	81
620047	223	33	100	165	32	100
1005792	267	40	96	215	42	96
1005607	673	78	119	454	71	119
1005464	2192	254	85	1513	233	85
1005395	2236	241	126	1725	256	126
1005990	924	108	88	335	57	88
1005953	6101	602	113	2071	298	113
1005899	1357	159	84	1520	230	84
1005850	1014	109	127	847	121	127
1005811	1101	125	87	616	96	87
1005718	261	35	100	188	34	100
620243	344	45	84	374	61	84
620757	195	31	100	150	31	100
1005769	822	89	73	521	76	73
1005606	973	115	124	727	114	124
1005451	2437	240	105	1774	247	105
1005393	853	104	122	630	103	122
1005987	862	91	86	534	80	86
1005949	254	36	100	156	31	100
1005886	525	62	84	340	55	84
1005838	867	98	134	421	66	134
1005809	408	51	86	314	54	86
1005717	4400	468	105	1527	219	105
620208	2295	252	80	2009	293	80
1005751	828	94	76	581	90	76
1005605	202	29	97	150	29	97
1005439	943	106	92	582	90	92
1005390	188	29	95	120	26	95
1005934	124	22	97	78	21	97
1005884	1656	174	100	1137	158	100
1005837	606	73	124	1133	167	124
1005808	193	30	89	123	26	89
1005715	1344	140	144	932	131	144
521166	202	29	84	148	30	84
521046	3539	379	112	1802	250	112
520355	314	42	89	204	38	89
520283	260	36	100	174	33	100
520098	287	40	91	157	32	91
519969	4030	453	100	3234	465	100
519535	831	94	84	586	89	84
518981	334	46	97	225	42	97
518883	109	21	85	64	19	85
518990	2975	314	84	1293	180	84
518916	982	109	114	502	76	114
520436	858	99	88	589	89	88
521021	2037	216	119	1221	171	119
520354	5583	592	76	4211	571	76
520277	1948	194	119	1197	170	119
520093	145	26	94	94	23	94
519938	949	107	129	607	94	129
519529	1776	195	55	1551	228	55
518979	2691	287	117	1254	182	117
518881	161	27	95	113	26	95
518785	1176	129	121	567	88	121
518988	1552	181	85	1841	269	85
518896	2169	227	115	916	134	115
520415	1468	158	92	968	137	92
521019	13969	1450	98	5810	806	98
520353	362	46	79	288	47	79
520198	141	24	100	90	22	100
520082	231	32	80	164	30	80
519912	2653	289	109	1677	240	109
519512	1429	135	91	775	92	91
518977	1237	138	109	655	99	109
518880	1501	153	89	863	114	89
518767	1222	141	121	616	96	121
518971	820	95	87	341	57	87
518895	1406	156	116	698	108	116
520410	344	49	84	210	40	84
521016	537	65	129	412	68	129
520197	1431	155	128	509	81	128
520056	566	69	77	326	55	77
519801	698	82	125	597	93	125
519465	305	42	86	186	36	86
518934	1647	183	134	1162	174	134
518860	1633	186	87	832	122	87
518738	789	93	125	582	93	125
518970	939	112	83	841	124	83
518875	3021	312	122	1819	263	122
521117	2003	233	96	880	138	96
520295	145	25	94	74	20	94
520324	1528	156	90	893	126	90
520189	195	28	93	158	30	93
520031	274	36	100	185	33	100
519711	383	49	90	282	50	90
519438	3495	334	81	1907	245	81
518931	1140	129	109	684	111	109
518856	10647	1005	67	6310	799	67
518737	255	36	94	212	40	94
518969	986	112	77	383	61	77
518754	1550	162	128	525	82	128
521100	1179	140	85	1117	165	85
520285	1048	117	134	663	101	134
520320	251	34	78	149	29	78
520173	1058	100	103	549	75	103
520009	1076	113	91	793	108	91
519583	931	108	116	683	104	116
518930	878	109	119	614	99	119
518837	106	22	95	67	19	95
518695	4273	469	103	3153	436	103
518951	1076	121	90	695	105	90
518750	4415	465	103	3597	483	103
521097	745	89	74	617	93	74
520244	335	45	97	202	39	97
520300	1210	136	79	613	92	79
520150	369	48	100	173	33	100
519991	443	57	98	235	42	98
519576	445	58	90	343	59	90
519404	1131	128	85	659	102	85
518913	534	68	109	668	111	109
518813	860	100	80	572	86	80
518690	655	78	121	452	74	121
518947	5706	586	74	4477	591	74
518706	527	63	90	309	51	90
521078	2911	307	78	2028	284	78
520373	905	102	113	579	90	113
520117	1857	189	115	794	114	115
519986	7038	714	83	4291	582	83
519562	892	96	127	590	88	127
519143	1487	159	81	1149	161	81
518907	373	48	100	270	47	100
518812	7759	835	76	3205	449	76
518672	1124	119	116	914	130	116
518923	538	65	83	445	70	83
519416	210	31	100	141	28	100
1003050	338	47	93	217	41	93
1003011	1392	165	131	971	155	131
961429	177	30	93	112	26	93
961142	7916	835	108	5194	722	108
963385	332	50	93	253	47	93
961856	3336	369	111	2596	366	111
960834	453	60	97	346	59	97
960715	460	62	98	266	47	98
960585	791	101	87	569	98	87
961184	172	29	100	114	25	100
961030	226	37	98	152	34	98
960202	7365	785	114	5528	737	114
1003049	345	47	86	190	37	86
1003004	182	31	100	126	30	100
961427	114	22	90	76	21	90
961102	136	25	95	88	23	95
963362	1032	120	87	628	97	87
963217	1500	179	135	1191	185	135
960785	5721	612	72	4262	610	72
961374	2017	225	124	1529	228	124
961178	9904	1148	110	6781	1053	110
960300	193	31	94	114	26	94
960201	214	32	94	123	27	94
1003047	1051	129	82	405	70	82
961560	295	41	100	241	43	100
961409	1024	121	77	674	108	77
961095	412	55	100	251	44	100
961900	1558	176	83	1158	175	83
963216	1217	148	128	1463	225	128
960757	230	36	95	157	32	95
960640	1311	154	113	923	144	113
961272	859	109	83	624	105	83
960434	315	44	100	204	40	100
961023	2176	247	96	1353	206	96
960178	165	28	100	122	28	100
1003046	491	63	83	361	66	83
961538	498	62	97	328	57	97
961400	2095	231	88	1121	170	88
961070	1599	180	132	645	92	132
963321	1638	177	87	1129	169	87
961788	439	58	100	288	52	100
960754	2307	245	92	1564	233	92
960630	126	24	92	82	22	92
961256	297	42	88	207	42	88
960427	4254	488	108	2882	440	108
961002	895	109	88	510	90	88
960117	384	52	97	198	37	97
1003044	507	66	92	279	49	92
961535	737	96	96	529	89	96
961390	297	43	94	190	37	94
962963	406	57	100	294	51	100
963308	1806	222	90	1318	201	90
961705	164	28	100	101	24	100
960748	201	32	92	144	30	92
960606	5980	620	114	6391	862	114
961229	1640	190	96	1264	188	96
961136	11422	1176	109	8057	1056	109
960289	384	51	89	266	45	89
960106	630	75	116	416	63	116
1003028	148	26	93	115	27	93
961503	4429	513	107	3293	494	107
961376	477	62	93	352	64	93
961991	3134	354	105	2480	369	105
961888	1096	125	83	699	111	83
961694	464	63	97	278	51	97
960741	5436	565	80	3298	475	80
960604	888	113	122	552	96	122
960487	1917	212	89	885	140	89
961110	2094	251	126	1531	235	126
960281	1059	118	83	705	105	83
960105	3434	340	117	2450	324	117
1003019	12066	1307	94	10383	1394	94
961494	267	38	97	192	36	97
961363	851	100	79	604	88	79
961990	1517	168	128	1124	166	128
961887	1481	171	103	1002	147	103
961617	1264	143	120	707	111	120
960722	577	74	88	404	68	88
960600	859	105	120	586	96	120
960466	268	40	88	177	36	88
961035	443	62	100	324	57	100
960276	539	65	89	326	53	89
960068	938	102	122	681	100	122
1003018	3312	345	80	3071	425	80
961466	255	36	91	173	32	91
961189	180	27	69	130	28	69
961975	1957	225	131	1585	233	131
961868	279	40	80	132	29	80
960883	313	46	93	194	37	93
960718	506	66	84	298	55	84
961320	737	88	118	496	78	118
960465	445	61	84	244	46	84
961033	645	82	89	337	53	89
960256	168	26	73	117	25	73
960066	460	58	93	261	46	93
619974	252	36	85	181	35	85
619781	107	20	93	67	18	93
619641	3632	418	85	2762	416	85
619426	187	28	97	121	25	97
618619	465	62	81	368	63	81
619289	2338	241	124	1696	227	124
619200	1465	155	100	1037	146	100
619095	395	46	69	592	78	69
619948	198	31	84	142	30	84
619759	653	83	124	507	83	124
619639	1135	132	81	713	113	81
619425	105	21	90	66	19	90
618613	3051	345	83	2172	329	83
619279	570	80	124	333	58	124
619197	1306	134	82	915	130	82
619042	706	79	129	552	82	129
619921	137	24	94	82	22	94
618975	1320	163	116	1076	171	116
619634	1206	132	80	956	137	80
619415	431	58	86	289	54	86
619312	4062	424	71	3042	433	71
619261	1527	176	105	1055	155	105
619195	2922	302	79	2261	316	79
619004	853	98	108	663	96	108
619906	652	82	76	451	71	76
619690	3293	353	117	2109	307	117
618901	162	28	98	116	26	98
619394	110	22	100	85	22	100
619301	1699	195	90	1220	179	90
619255	249	38	100	188	36	100
619161	257	38	100	189	36	100
619003	2184	255	111	1482	222	111
619832	448	58	93	349	59	93
618961	119	22	95	80	21	95
619617	1065	120	72	779	117	72
619391	121	23	95	75	21	95
618595	501	66	96	353	63	96
619240	1427	167	101	911	140	101
619147	1426	167	76	914	142	76
619808	1497	155	110	934	136	110
619829	96	21	97	65	19	97
619683	1485	179	121	1107	168	121
619615	120	23	100	96	24	100
618662	299	41	100	211	39	100
619296	121	24	98	97	24	98
619239	122	23	98	88	22	98
619125	183	30	97	119	27	97
619810	375	52	100	249	48	100
618954	1223	146	117	824	137	117
619562	1197	132	82	824	121	82
619381	1525	176	117	1081	171	117
618563	122	22	95	78	21	95
619224	193	30	95	117	26	95
619118	1638	184	93	1137	172	93
619787	1210	146	84	834	131	84
618941	1083	134	128	750	119	128
619519	937	110	87	914	135	87
619371	229	35	100	160	33	100
618560	295	41	96	246	43	96
619223	153	26	100	110	25	100
619105	1401	162	98	1098	165	98
478158	1018	110	92	1183	156	92
477180	2123	218	132	1385	195	132
535906	696	75	75	449	65	75
534918	2317	233	124	1622	218	124
535389	1054	109	82	624	89	82
535051	903	104	108	608	96	108
536637	4451	422	78	2501	315	78
536534	5088	540	111	2909	398	111
536197	338	43	91	234	40	91
533961	708	84	118	641	97	118
533794	2820	284	86	1367	192	86
534253	407	55	100	293	51	100
478131	703	83	91	514	79	91
535777	606	72	88	273	46	88
534910	2978	314	115	2142	292	115
535336	930	108	93	674	101	93
535044	990	121	131	565	87	131
536624	760	89	93	522	81	93
536523	305	45	100	146	30	100
550760	716	85	82	649	99	82
533937	870	106	118	627	98	118
533745	532	65	83	379	62	83
534231	1613	183	136	1241	190	136
478105	938	99	78	678	100	78
475646	457	62	100	329	56	100
535754	2385	244	94	1776	247	94
535634	2078	236	111	860	128	111
535320	1230	131	86	714	108	86
535030	683	85	104	666	103	104
536616	240	34	98	205	38	98
536520	2661	290	110	2858	396	110
536175	1568	162	80	1187	177	80
533922	1139	132	113	914	134	113
533604	1682	175	81	920	134	81
534227	1805	206	122	1102	167	122
476693	839	99	90	551	89	90
477909	783	95	123	578	93	123
535707	190	30	100	137	30	100
535629	1550	175	123	1038	156	123
535310	1032	120	86	492	81	86
535029	611	80	137	408	74	137
536606	1856	210	87	1089	166	87
536415	484	63	116	387	67	116
536154	639	79	78	508	85	78
533847	1462	156	129	714	102	129
534320	1251	149	86	840	132	86
534215	4777	497	115	2878	404	115
478041	791	89	85	1729	241	85
477222	158	27	98	127	27	98
534981	893	97	79	614	95	79
534886	3705	404	103	2417	328	103
535262	639	75	79	388	64	79
535025	266	39	98	207	39	98
536592	3170	351	77	2650	389	77
536374	1188	143	114	829	134	114
550614	490	62	87	306	56	87
533826	976	121	113	668	107	113
532892	1605	167	81	1036	158	81
533494	1362	149	112	1169	170	112
478026	807	102	84	600	96	84
476127	2671	285	106	1559	233	106
534970	297	43	93	199	38	93
535568	700	81	128	443	71	128
535258	1490	172	78	817	127	78
536591	770	94	89	467	76	89
536287	5670	577	107	3504	484	107
536007	529	70	75	377	66	75
533816	347	47	100	254	46	100
533584	1112	132	77	916	141	77
534195	466	60	110	315	54	110
476501	855	99	77	510	82	77
535934	9464	1028	102	4502	644	102
535685	699	79	77	483	76	77
535538	1007	124	105	500	85	105
535257	5005	491	73	2160	294	73
536664	355	49	98	255	44	98
536565	3853	384	84	2160	298	84
550855	11904	1290	101	10470	1388	101
550564	369	46	90	252	45	90
533799	704	83	115	629	97	115
534292	840	92	77	555	84	77
477230	1365	157	84	873	135	84
535912	3603	367	110	2691	364	110
535648	1554	175	84	1118	161	84
535528	1957	195	121	1209	165	121
535209	2597	278	78	2189	306	78
536663	7379	748	111	3781	535	111
536543	16902	1717	72	9469	1307	72
550831	212	31	100	137	28	100
533993	3135	337	75	2213	322	75
533797	3809	403	108	2755	382	108
534184	742	86	125	397	67	125
1126031	891	105	81	631	99	81
1125295	165	26	94	117	25	94
1107874	187	30	95	126	28	95
1108042	2292	230	150	976	130	150
1107846	1665	172	83	933	131	83
1107584	2373	228	122	1480	174	122
1107386	2635	282	86	1382	187	86
391237	486	55	89	371	54	89
390134	1146	136	89	870	131	89
402278	1731	196	91	1188	175	91
401390	29	13	47	25	13	47
1126020	1724	179	92	1714	239	92
1125270	111	22	98	80	21	98
1107850	2790	289	86	2335	317	86
1097514	862	101	107	599	93	107
1107774	443	58	92	332	57	92
1107566	171	28	100	165	32	100
1106617	171	29	97	107	26	97
391220	1378	149	109	952	129	109
390092	103	21	96	80	21	96
401641	6604	639	117	3935	478	117
402206	2430	261	93	1729	238	93
400641	413	48	96	266	44	96
1125282	225	34	93	139	29	93
1125248	256	33	89	222	36	89
1107849	183	29	93	140	30	93
1097493	402	49	98	251	41	98
1107751	8834	911	78	5537	768	78
1107551	3437	368	98	3344	468	98
1107314	832	94	83	452	70	83
390464	1018	121	114	825	128	114
390022	1511	169	104	1074	157	104
402354	1544	187	122	900	137	122
389563	353	47	89	270	46	89
400635	2281	243	137	2175	285	137
1125234	12918	1302	83	8932	1185	83
1125106	317	40	92	155	28	92
1107828	306	40	89	188	35	89
1107961	281	37	98	163	29	98
1107745	1740	186	93	943	143	93
1106802	729	94	116	491	76	116
1108039	1090	116	86	698	103	86
391129	1003	117	87	825	117	87
401932	431	54	83	325	55	83
402319	1487	185	67	803	134	67
389562	798	94	75	641	98	75
401350	100	20	95	67	19	95
1125142	228	32	84	158	30	84
1125099	728	76	110	361	54	110
1107755	304	42	90	215	39	90
1107943	385	47	98	278	44	98
1107685	624	79	95	330	58	95
1107479	1106	124	125	644	94	125
1108013	2044	219	97	1174	169	97
391119	1060	120	116	767	115	116
402621	2348	260	96	1727	250	96
402303	293	42	100	242	44	100
400767	155	27	96	121	27	96
401315	653	87	87	440	75	87
1125088	294	38	89	191	34	89
1125035	604	76	100	561	88	100
1107754	317	41	86	246	43	86
1107920	536	74	91	407	74	91
1107676	237	35	98	163	33	98
1107454	1060	123	119	630	100	119
1105806	1729	196	86	890	137	86
391084	914	106	113	550	89	113
389987	1652	179	83	2709	386	83
400759	247	35	91	181	36	91
401306	1220	141	108	685	108	108
1125013	1499	175	86	912	138	86
1125027	8184	845	106	5877	754	106
1107733	340	49	100	250	48	100
1107871	333	45	97	218	38	97
1107602	150	27	92	104	26	92
1107446	420	62	100	254	50	100
400093	187	30	92	159	32	92
402966	848	110	117	613	101	117
389909	1212	139	87	872	131	87
400842	4338	503	108	3572	528	108
400713	270	38	92	223	40	92
389345	416	55	100	277	49	100
1125347	76	18	90	61	19	90
1125009	10673	1099	120	7963	1086	120
1107730	2584	266	89	1810	251	89
1107868	12982	1391	111	9815	1392	111
1106865	248	35	93	180	35	93
1107396	3051	342	123	2139	320	123
400087	1010	116	83	769	125	83
390147	2189	231	128	1599	226	128
389745	1228	139	89	841	130	89
402298	487	60	100	354	58	100
401418	2609	294	86	1781	268	86
1040661	1703	195	100	1906	251	100
1040522	542	70	106	491	78	106
1040154	2331	261	97	3615	486	97
1077580	19	12	50	17	12	50
1077480	417	58	92	190	38	92
1077765	313	44	98	210	38	98
1077714	473	58	90	323	54	90
1077599	652	67	109	480	65	109
1077517	9987	910	77	2625	330	77
1077423	3720	371	105	2277	318	105
1040479	170	26	98	125	26	98
1040166	1019	108	120	410	64	120
1040630	4310	464	83	3066	424	83
1040517	1245	141	141	744	111	141
1077745	349	48	89	193	37	89
1077579	297	41	100	216	40	100
1077458	1682	201	86	3514	527	86
1077761	7085	780	119	2764	405	119
1077712	1533	160	90	1542	205	90
1077589	848	88	121	615	88	121
1077503	2253	238	82	975	133	82
1077402	1573	172	126	1037	152	126
1040404	671	81	80	334	55	80
1040119	936	106	135	705	107	135
1040610	2423	252	88	1689	229	88
1040515	597	69	101	371	59	101
1077744	869	99	76	638	93	76
1077557	2159	216	63	1639	215	63
1040887	665	77	81	800	114	81
1077759	390	50	87	290	46	87
1077687	5553	554	77	2372	307	77
1077587	360	49	87	255	43	87
1077502	2420	247	80	1842	259	80
1077399	1053	124	128	1006	144	128
1040336	405	52	95	255	45	95
1040115	2058	234	122	1662	244	122
1040600	464	59	81	309	52	81
1040369	169	26	89	124	26	89
1077724	236	35	98	150	30	98
1077556	204	29	86	142	27	86
1040886	1544	171	88	1116	163	88
1077755	839	100	119	532	84	119
1077682	293	41	96	191	36	96
1077575	630	75	120	456	72	120
1077501	548	71	88	567	89	88
1091798	2710	273	116	1428	195	116
1040265	856	101	90	530	85	90
1040071	684	81	112	474	74	112
1040596	509	65	93	437	69	93
1040323	985	113	104	580	86	104
1077673	361	48	96	264	45	96
1077532	10643	1074	106	4939	651	106
1040879	475	58	94	330	55	94
1077738	1692	183	118	1210	161	118
1077666	1947	209	82	741	110	82
1077565	1030	114	117	884	121	117
1077495	1111	123	83	868	127	83
1091786	260	39	100	165	32	100
1040259	4706	481	83	1820	249	83
1040045	1474	167	110	950	140	110
1040588	552	68	81	393	64	81
1040230	1030	117	125	1298	183	125
1077648	6136	699	82	3766	540	82
1077529	589	75	106	497	75	106
1040853	701	85	89	531	83	89
1077734	2300	252	105	3140	423	105
1077645	23721	2455	73	10186	1425	73
1077563	1240	133	123	656	96	123
1077477	2831	296	82	932	134	82
1091724	671	78	128	442	71	128
1040237	1304	143	94	999	145	94
1040038	819	94	116	572	86	116
1040585	2596	280	85	1803	247	85
1040225	817	90	125	621	88	125
1077628	975	111	78	1781	235	78
1077485	301	40	94	248	41	94
1077767	607	73	74	604	88	74
1077729	636	81	118	400	68	118
1077617	1739	176	84	1080	145	84
1077551	1574	191	120	756	128	120
1077443	2382	239	91	1825	241	91
1040192	480	57	92	329	52	92
1040034	228	34	94	161	31	94
1040536	598	74	81	533	84	81
1040200	636	77	120	403	66	120
1077603	1727	192	92	1004	142	92
1077484	1757	189	126	962	138	126
1077766	252	37	96	174	33	96
1077718	860	105	115	623	100	115
1077610	1946	215	90	1048	152	90
1077547	1033	124	142	543	88	142
1077424	1143	130	92	1117	165	92
1040499	2695	294	126	1945	273	126
1040190	382	50	98	263	46	98
1040023	1275	141	157	943	137	157
1246587	251	35	91	208	37	91
1245774	1651	184	124	1158	180	124
1245679	14915	1614	81	11322	1520	81
1246258	479	63	96	356	62	96
1248592	173	28	93	122	26	93
1248296	134	25	97	76	21	97
1248231	1283	146	84	920	138	84
1248104	833	95	121	609	97	121
1263202	2881	313	92	1894	269	92
1243966	257	36	94	178	34	94
1243612	323	40	90	172	31	90
1226706	835	100	128	621	97	128
1245848	1285	147	89	835	133	89
1245764	2593	312	136	1840	285	136
1244946	1104	125	93	709	113	93
1246251	2031	241	128	1337	207	128
1247849	4649	505	93	2581	384	93
1262875	744	88	120	456	73	120
1248207	118	23	94	90	24	94
1263397	444	58	95	307	55	95
1263199	220	32	90	145	31	90
1243878	1393	168	125	1001	171	125
1244328	489	59	100	281	50	100
1226703	1049	127	117	616	101	117
1245824	296	39	94	225	38	94
1247178	1158	124	117	757	111	117
1247093	3072	317	90	2376	311	90
1246201	1918	189	126	1298	174	126
1248386	190	28	81	116	24	81
1262864	663	74	116	417	68	116
1248193	1362	160	86	917	137	86
1248058	165	25	90	123	25	90
1263158	142	24	77	114	24	77
1243807	8439	898	114	6358	858	114
1226871	485	63	94	292	49	94
1244161	1028	108	116	390	63	116
1246549	207	29	82	146	27	82
1247170	510	65	97	322	55	97
1245631	339	37	98	286	37	98
1247968	1030	114	126	563	86	126
1248365	1726	145	93	631	63	93
1248283	2603	290	141	2043	290	141
1248160	2085	170	96	1410	141	96
1263364	805	91	130	527	79	130
1263107	374	39	83	302	39	83
1226968	10263	1036	108	8193	1117	108
1226854	473	47	94	310	36	94
1226653	2694	300	131	1958	278	131
1246535	1104	127	77	700	106	77
1246432	1478	161	123	904	143	123
1247019	806	88	77	638	94	77
1248640	109	20	90	89	21	90
1247634	921	99	84	637	92	84
1248271	1296	142	124	907	140	124
1263461	1412	156	76	1087	157	76
1263315	7018	741	50	5220	767	50
1263105	282	40	91	198	36	91
1226954	1534	180	82	1023	160	82
1226790	1735	203	91	1252	182	91
1243393	8061	886	61	4908	701	61
1247240	384	41	88	275	32	88
1246431	706	88	125	523	84	125
1245570	3275	253	55	2358	187	55
1247907	4581	446	118	2670	352	118
1247611	1394	149	100	582	85	100
1247516	332	38	92	233	34	92
1248145	155	26	89	120	26	89
1263246	357	44	95	258	40	95
1263096	1005	120	84	784	124	84
1226947	214	31	92	124	26	92
1226755	1004	116	91	707	108	91
1244088	2258	236	117	1800	238	117
1246510	1882	212	86	1334	193	86
1246415	968	106	118	693	100	118
1246296	301	43	93	235	43	93
1248615	771	86	128	504	75	128
1262899	629	77	91	405	68	91
1247515	3663	413	120	1833	276	120
1248131	1498	163	95	604	93	95
1263237	242	35	98	164	32	98
1263009	245	37	98	187	36	98
1243679	391	52	96	266	47	96
1226752	248	37	100	174	34	100
1226576	1161	131	115	772	109	115
1245778	210	31	91	145	30	91
1246405	3315	348	118	2210	280	118
1245566	1527	167	84	985	149	84
1248601	1176	134	115	832	115	115
1262894	2529	279	95	1828	275	95
1247511	927	107	118	609	89	118
1263413	902	108	81	563	94	81
1243994	255	39	96	190	40	96
1243653	1380	155	131	945	143	131
1226720	247	38	98	172	36	98
1226574	732	81	97	438	66	97
640725	200	32	85	125	28	85
636607	894	104	61	583	92	61
636512	1013	120	81	646	101	81
636435	183	26	72	150	29	72
637072	1358	159	68	702	110	68
636188	279	34	67	188	31	67
636838	111	22	81	89	23	81
640532	1025	103	71	466	64	71
640133	87	19	61	83	22	61
638924	108	20	69	86	21	69
637864	162	28	75	99	25	75
639180	242	33	79	179	33	79
636698	909	108	83	814	122	83
637302	1509	172	78	1094	173	78
637222	187	29	93	117	25	93
636421	216	32	94	146	30	94
636331	1319	152	86	882	134	86
636172	997	110	130	503	77	130
636755	101	21	98	69	20	98
640504	868	102	112	631	98	112
640074	419	56	88	291	53	88
638906	1452	171	123	1070	167	123
638580	160	28	95	110	25	95
638441	260	37	93	164	31	93
636674	801	100	68	534	90	68
636564	1961	223	64	1391	209	64
637214	826	99	77	600	96	77
637112	3153	368	62	2616	395	62
637059	683	86	86	374	66	86
636958	710	90	79	504	86	79
636738	147	27	92	91	24	92
640460	3123	342	118	2814	424	118
640069	3046	364	78	2541	384	78
639604	1126	124	125	885	135	125
637832	3431	391	82	2694	395	82
639130	243	34	85	183	33	85
636662	382	52	95	295	51	95
636543	1088	126	114	761	119	114
637211	329	45	98	353	59	98
636395	1208	135	106	783	116	106
636322	229	35	90	178	36	90
636948	197	29	90	132	27	90
638093	515	66	85	422	69	85
640317	256	38	93	181	35	93
639935	1662	183	102	1172	175	102
638899	513	71	95	425	73	95
639277	2497	276	95	1397	207	95
639085	899	112	119	755	124	119
636657	1929	213	95	1402	202	95
636533	144	25	76	95	23	76
637208	1851	205	96	1225	180	96
636390	108	22	94	86	22	94
637017	847	102	97	749	117	97
636947	1099	139	75	735	129	75
640733	215	32	88	137	29	88
640197	128	23	92	105	25	92
639797	293	42	95	169	34	95
638751	189	30	90	144	31	90
637814	208	33	93	128	29	93
